p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13
1,1,1,2,1,59,1,38,1,1,20,4,1
1,1,1,1,1,5,1,3,1,1,2,10,1
1,1,1,1,1,54,1,7,1,1,7,8,1
1,1,1,1,1,103,1,8,1,1,17,37,1
1,1,1,2,1,15,1,13,1,1,10,3,1
1,1,1,1,1,13,1,25,1,1,4,11,1
1,1,1,1,1,21,1,15,1,1,5,16,1
1,1,1,2,1,77,1,13,1,1,6,9,1
1,1,1,1,1,1,1,14,1,1,12,7,1
1,1,1,1,1,26,1,33,1,1,7,2,1
1,1,1,2,1,73,1,1,1,1,13,6,1
1,1,1,1,1,42,1,5,1,1,4,1,1
1,1,1,1,1,20,1,11,1,1,8,1,1
1,1,1,1,1,190,1,17,1,1,7,6,1
1,1,1,1,1,2,1,3,1,1,17,7,1
1,1,1,1,1,30,1,31,1,1,1,33,1
1,1,1,1,1,30,1,2,1,1,1,16,1
1,1,1,1,1,64,1,6,1,1,2,3,1
1,1,1,2,1,92,1,5,1,1,2,8,1
1,1,1,2,1,21,1,13,1,1,5,3,1
1,1,1,1,1,110,1,8,1,1,10,1,1
1,1,1,1,1,14,1,4,1,1,3,17,1
1,1,1,2,1,4,1,23,1,1,8,14,1
1,1,1,1,1,57,1,2,1,1,2,6,1
1,1,1,2,1,19,1,3,1,1,9,4,1
1,1,1,1,1,54,1,10,1,1,24,1,1
1,1,1,1,1,172,1,22,1,1,22,6,1
1,1,1,3,1,14,1,9,1,1,3,21,1
1,1,1,1,1,19,1,9,1,1,9,17,1
1,1,1,2,1,42,1,41,1,1,5,3,1
1,1,1,1,1,51,1,6,1,1,1,5,1
1,1,1,1,1,50,1,14,1,1,14,38,1
1,1,1,1,1,24,1,3,1,1,1,5,1
1,1,1,2,1,4,1,23,1,1,7,3,1
1,1,1,1,1,66,1,2,1,1,5,12,1
1,1,1,1,1,19,1,1,1,1,1,3,1
1,1,1,1,1,22,1,20,1,1,6,1,1
1,1,1,1,1,32,1,9,1,1,8,7,1
1,1,1,1,1,72,1,19,1,1,2,35,1
1,1,1,1,1,50,1,7,1,1,7,11,1
1,1,1,1,1,13,1,6,1,1,5,8,1
1,1,1,1,1,1,1,12,1,1,2,17,1
1,1,1,1,1,48,1,5,1,1,2,11,1
1,1,1,2,1,93,1,3,1,1,2,28,1
1,1,1,1,1,203,1,8,1,1,5,21,1
1,1,1,1,1,15,1,6,1,1,6,4,1
1,1,1,2,1,53,1,10,1,1,10,2,1
1,1,1,1,1,98,1,4,1,1,8,1,1
1,1,1,1,1,31,1,1,1,1,12,19,1
1,1,1,2,1,83,1,1,1,1,6,2,1
1,1,1,2,1,87,1,43,1,1,12,23,1
1,1,1,2,1,47,1,6,1,1,9,11,1
1,1,1,1,1,36,1,9,1,1,4,17,1
1,1,1,1,1,60,1,34,1,1,1,2,1
1,1,1,1,1,54,1,16,1,1,21,4,1
1,1,1,3,1,182,1,9,1,1,26,3,1
1,1,1,1,1,4,1,9,1,1,1,2,1
1,1,1,1,1,25,1,1,1,1,1,3,1
1,1,1,1,1,2,1,21,1,1,11,28,1
1,1,1,1,1,33,1,2,1,1,4,2,1
1,1,1,1,1,175,1,8,1,1,16,17,1
1,1,1,1,1,44,1,1,1,1,1,14,1
1,1,1,1,1,53,1,2,1,1,1,3,1
1,1,1,3,1,21,1,4,1,1,6,7,1
1,1,1,2,1,5,1,3,1,1,13,2,1
1,1,1,1,1,30,1,7,1,1,7,4,1
1,1,1,1,1,28,1,7,1,1,3,12,1
1,1,1,2,1,67,1,1,1,1,3,2,1
1,1,1,1,1,44,1,6,1,1,3,15,1
1,1,1,2,1,5,1,4,1,1,7,3,1
1,1,1,2,1,28,1,11,1,1,29,11,1
1,1,1,2,1,137,1,5,1,1,5,3,1
1,1,1,1,1,57,1,2,1,1,2,9,1
1,1,1,1,1,77,1,13,1,1,3,4,1
1,1,1,1,1,68,1,11,1,1,9,3,1
1,1,1,3,1,70,1,10,1,1,17,6,1
1,1,1,1,1,107,1,5,1,1,4,30,1
1,1,1,1,1,71,1,19,1,1,1,6,1
1,1,1,1,1,106,1,23,1,1,17,19,1
1,1,1,2,1,50,1,6,1,1,11,6,1
1,1,1,2,1,40,1,13,1,1,2,11,1
1,1,1,1,1,4,1,10,1,1,3,6,1
1,1,1,2,1,54,1,6,1,1,12,8,1
1,1,1,1,1,31,1,8,1,1,8,23,1
1,1,1,1,1,3,1,7,1,1,7,13,1
1,1,1,1,1,14,1,22,1,1,9,4,1
1,1,1,1,1,31,1,19,1,1,10,1,1
1,1,1,1,1,75,1,3,1,1,3,12,1
1,1,1,1,1,21,1,11,1,1,15,5,1
1,1,1,1,1,21,1,5,1,1,5,15,1
1,1,1,1,1,80,1,3,1,1,10,1,1
1,1,1,1,1,40,1,3,1,1,4,7,1
1,1,1,1,1,8,1,1,1,1,4,24,1
1,1,1,1,1,96,1,1,1,1,2,19,1
1,1,1,1,1,227,1,24,1,1,8,19,1
1,1,1,1,1,10,1,9,1,1,12,16,1
1,1,1,1,1,40,1,4,1,1,4,17,1
1,1,1,4,1,37,1,17,1,1,9,7,1
1,1,1,2,1,61,1,10,1,1,8,2,1
1,1,1,1,1,34,1,5,1,1,1,19,1
1,1,1,2,1,45,1,3,1,1,6,22,1
1,1,1,3,1,6,1,3,1,1,7,3,1
1,1,1,1,1,87,1,4,1,1,1,13,1
1,1,1,2,1,12,1,21,1,1,8,9,1
1,1,1,1,1,77,1,13,1,1,3,6,1
1,1,1,2,1,25,1,7,1,1,4,26,1
1,1,1,1,1,18,1,8,1,1,4,2,1
1,1,1,1,1,157,1,13,1,1,2,36,1
1,1,1,2,1,3,1,21,1,1,6,12,1
1,1,1,1,1,12,1,7,1,1,14,13,1
1,1,1,1,1,14,1,18,1,1,23,6,1
1,1,1,1,1,81,1,11,1,1,5,2,1
1,1,1,1,1,19,1,1,1,1,1,5,1
1,1,1,1,1,42,1,35,1,1,9,14,1
1,1,1,1,1,241,1,5,1,1,1,30,1
1,1,1,1,1,17,1,14,1,1,11,16,1
1,1,1,1,1,65,1,17,1,1,4,6,1
1,1,1,1,1,33,1,6,1,1,1,3,1
1,1,1,1,1,82,1,3,1,1,5,18,1
1,1,1,3,1,69,1,8,1,1,10,51,1
1,1,1,1,1,21,1,5,1,1,1,9,1
1,1,1,1,1,25,1,2,1,1,8,3,1
1,1,1,1,1,154,1,4,1,1,1,12,1
1,1,1,1,1,15,1,1,1,1,11,19,1
1,1,1,1,1,3,1,6,1,1,11,21,1
1,1,1,2,1,31,1,9,1,1,21,7,1
1,1,1,1,1,43,1,4,1,1,4,3,1
1,1,1,1,1,17,1,4,1,1,4,1,1
1,1,1,1,1,30,1,45,1,1,3,9,1
1,1,1,1,1,31,1,16,1,1,1,14,1
1,1,1,1,1,6,1,7,1,1,11,4,1
1,1,1,1,1,30,1,15,1,1,1,7,1
1,1,1,1,1,42,1,20,1,1,2,10,1
1,1,1,4,1,80,1,10,1,1,5,6,1
1,1,1,1,1,21,1,13,1,1,10,43,1
1,1,1,1,1,52,1,2,1,1,5,7,1
1,1,1,1,1,25,1,10,1,1,8,34,1
1,1,1,1,1,3,1,2,1,1,12,77,1
1,1,1,3,1,51,1,6,1,1,6,14,1
1,1,1,2,1,19,1,2,1,1,2,9,1
1,1,1,1,1,8,1,15,1,1,1,4,1
1,1,1,2,1,38,1,21,1,1,4,3,1
1,1,1,1,1,18,1,2,1,1,2,16,1
1,1,1,1,1,12,1,4,1,1,33,22,1
1,1,1,1,1,31,1,1,1,1,3,1,1
1,1,1,1,1,9,1,5,1,1,3,21,1
1,1,1,1,1,38,1,4,1,1,2,47,1
1,1,1,1,1,18,1,5,1,1,2,13,1
1,1,1,1,1,30,1,3,1,1,3,2,1
1,1,1,1,1,71,1,1,1,1,39,5,1
1,1,1,1,1,9,1,2,1,1,5,6,1
1,1,1,1,1,94,1,13,1,1,16,25,1
1,1,1,3,1,141,1,2,1,1,13,12,1
1,1,1,1,1,38,1,25,1,1,10,2,1
1,1,1,2,1,107,1,39,1,1,2,16,1
1,1,1,1,1,23,1,19,1,1,3,2,1
1,1,1,1,1,44,1,5,1,1,10,34,1
1,1,1,3,1,140,1,15,1,1,17,4,1
1,1,1,3,1,255,1,17,1,1,20,18,1
1,1,1,1,1,60,1,5,1,1,1,8,1
1,1,1,1,1,1,1,6,1,1,6,27,1
1,1,1,1,1,4,1,7,1,1,12,8,1
1,1,1,1,1,35,1,19,1,1,3,1,1
1,1,1,1,1,95,1,9,1,1,2,12,1
1,1,1,3,1,15,1,22,1,1,19,5,1
1,1,1,1,1,30,1,7,1,1,5,21,1
1,1,1,1,1,151,1,16,1,1,11,1,1
1,1,1,1,1,81,1,27,1,1,26,27,1
1,1,1,1,1,116,1,5,1,1,9,7,1
1,1,1,1,1,11,1,16,1,1,16,2,1
1,1,1,1,1,89,1,8,1,1,3,4,1
1,1,1,1,1,46,1,5,1,1,19,7,1
1,1,1,1,1,6,1,2,1,1,3,27,1
1,1,1,1,1,2,1,11,1,1,3,1,1
1,1,1,1,1,49,1,8,1,1,1,6,1
1,1,1,1,1,41,1,6,1,1,12,1,1
1,1,1,1,1,18,1,4,1,1,4,7,1
1,1,1,1,1,45,1,10,1,1,13,17,1
1,1,1,1,1,31,1,2,1,1,16,6,1
1,1,1,2,1,6,1,8,1,1,10,8,1
1,1,1,1,1,58,1,3,1,1,3,65,1
1,1,1,1,1,18,1,4,1,1,3,36,1
1,1,1,1,1,124,1,24,1,1,9,11,1
1,1,1,1,1,198,1,2,1,1,11,1,1
1,1,1,1,1,125,1,16,1,1,1,27,1
1,1,1,1,1,69,1,8,1,1,21,2,1
1,1,1,1,1,27,1,11,1,1,24,4,1
1,1,1,1,1,44,1,1,1,1,1,27,1
1,1,1,4,1,76,1,30,1,1,5,38,1
1,1,1,1,1,1,1,7,1,1,10,5,1
1,1,1,2,1,72,1,2,1,1,2,12,1
1,1,1,3,1,28,1,30,1,1,12,7,1
1,1,1,2,1,57,1,1,1,1,2,15,1
1,1,1,2,1,20,1,5,1,1,5,2,1
1,1,1,1,1,44,1,13,1,1,1,17,1
1,1,1,1,1,226,1,13,1,1,2,49,1
1,1,1,1,1,1,1,3,1,1,13,27,1
1,1,1,1,1,1,1,6,1,1,17,2,1
1,1,1,2,1,59,1,10,1,1,14,10,1
1,1,1,1,1,28,1,2,1,1,2,46,1
1,1,1,1,1,23,1,7,1,1,8,9,1
1,1,1,1,1,14,1,26,1,1,4,1,1
1,1,1,2,1,13,1,18,1,1,6,14,1
1,1,1,1,1,61,1,17,1,1,1,2,1
1,1,1,1,1,96,1,8,1,1,4,7,1
1,1,1,1,1,4,1,7,1,1,12,1,1
1,1,1,1,1,2,1,7,1,1,11,15,1
1,1,1,2,1,11,1,1,1,1,4,17,1
1,1,1,1,1,22,1,2,1,1,2,9,1
1,1,1,1,1,37,1,26,1,1,1,3,1
1,1,1,1,1,1,1,7,1,1,7,19,1
1,1,1,2,1,110,1,2,1,1,15,17,1
1,1,1,1,1,39,1,4,1,1,7,5,1
1,1,1,2,1,12,1,4,1,1,4,10,1
1,1,1,1,1,69,1,30,1,1,1,54,1
1,1,1,2,1,12,1,5,1,1,2,13,1
1,1,1,1,1,13,1,4,1,1,4,11,1
1,1,1,1,1,33,1,5,1,1,5,2,1
1,1,1,2,1,49,1,12,1,1,9,5,1
1,1,1,4,1,8,1,6,1,1,4,17,1
1,1,1,2,1,36,1,1,1,1,3,4,1
1,1,1,1,1,43,1,1,1,1,1,7,1
1,1,1,1,1,4,1,2,1,1,1,2,1
1,1,1,2,1,32,1,7,1,1,2,5,1
1,1,1,1,1,60,1,3,1,1,3,1,1
1,1,1,1,1,21,1,10,1,1,5,3,1
1,1,1,5,1,103,1,5,1,1,5,28,1
1,1,1,2,1,25,1,4,1,1,4,3,1
1,1,1,2,1,59,1,56,1,1,9,28,1
1,1,1,1,1,129,1,2,1,1,10,1,1
1,1,1,1,1,45,1,16,1,1,1,4,1
1,1,1,4,1,84,1,1,1,1,27,7,1
1,1,1,1,1,117,1,8,1,1,3,37,1
1,1,1,1,1,48,1,2,1,1,2,21,1
1,1,1,2,1,87,1,2,1,1,2,6,1
1,1,1,1,1,109,1,11,1,1,6,4,1
1,1,1,1,1,119,1,2,1,1,1,8,1
1,1,1,2,1,68,1,5,1,1,10,3,1
1,1,1,1,1,106,1,9,1,1,19,6,1
1,1,1,1,1,24,1,10,1,1,11,12,1
1,1,1,1,1,20,1,14,1,1,16,18,1
1,1,1,1,1,86,1,11,1,1,8,12,1
1,1,1,1,1,15,1,3,1,1,25,11,1
1,1,1,2,1,111,1,6,1,1,35,25,1
1,1,1,2,1,28,1,23,1,1,19,9,1
1,1,1,1,1,1,1,12,1,1,4,6,1
1,1,1,3,1,89,1,17,1,1,10,4,1
1,1,1,3,1,7,1,12,1,1,17,5,1
1,1,1,1,1,160,1,20,1,1,2,3,1
1,1,1,1,1,73,1,2,1,1,1,8,1
1,1,1,2,1,35,1,2,1,1,13,12,1
1,1,1,1,1,202,1,23,1,1,2,14,1
1,1,1,1,1,54,1,9,1,1,7,1,1
1,1,1,4,1,44,1,11,1,1,10,13,1
1,1,1,2,1,22,1,20,1,1,5,6,1
1,1,1,3,1,37,1,19,1,1,5,3,1
1,1,1,2,1,62,1,4,1,1,3,21,1
1,1,1,1,1,66,1,5,1,1,17,5,1
1,1,1,2,1,15,1,53,1,1,23,24,1
1,1,1,1,1,26,1,1,1,1,1,5,1
1,1,1,1,1,15,1,22,1,1,4,38,1
1,1,1,3,1,106,1,4,1,1,23,12,1
1,1,1,1,1,4,1,11,1,1,12,18,1
1,1,1,2,1,22,1,1,1,1,8,7,1
1,1,1,1,1,31,1,1,1,1,1,21,1
1,1,1,2,1,56,1,1,1,1,7,3,1
1,1,1,1,1,12,1,2,1,1,11,7,1
1,1,1,1,1,22,1,10,1,1,2,38,1
1,1,1,1,1,34,1,9,1,1,1,23,1
1,1,1,2,1,20,1,26,1,1,13,12,1
1,1,1,1,1,261,1,9,1,1,3,12,1
1,1,1,1,1,66,1,27,1,1,7,20,1
1,1,1,2,1,27,1,4,1,1,7,10,1
1,1,1,2,1,45,1,1,1,1,2,26,1
1,1,1,1,1,151,1,17,1,1,2,30,1
1,1,1,1,1,65,1,7,1,1,1,9,1
1,1,1,1,1,16,1,7,1,1,6,5,1
1,1,1,1,1,174,1,2,1,1,5,9,1
1,1,1,1,1,18,1,4,1,1,1,5,1
1,1,1,2,1,10,1,3,1,1,3,7,1
1,1,1,1,1,3,1,9,1,1,9,1,1
1,1,1,1,1,52,1,6,1,1,2,10,1
1,1,1,1,1,29,1,12,1,1,7,2,1
1,1,1,1,1,2,1,15,1,1,10,41,1
1,1,1,1,1,51,1,46,1,1,1,11,1
1,1,1,1,1,50,1,6,1,1,13,6,1
1,1,1,1,1,2,1,3,1,1,33,1,1
1,1,1,1,1,31,1,8,1,1,4,2,1
1,1,1,1,1,46,1,16,1,1,8,17,1
1,1,1,1,1,27,1,16,1,1,2,22,1
1,1,1,2,1,73,1,7,1,1,9,15,1
1,1,1,1,1,16,1,8,1,1,27,17,1
1,1,1,3,1,69,1,9,1,1,6,36,1
1,1,1,5,1,20,1,21,1,1,6,57,1
1,1,1,1,1,1,1,9,1,1,8,3,1
1,1,1,1,1,65,1,9,1,1,5,4,1
1,1,1,1,1,60,1,6,1,1,5,13,1
1,1,1,1,1,20,1,6,1,1,6,1,1
1,1,1,4,1,50,1,3,1,1,13,31,1
1,1,1,1,1,3,1,5,1,1,5,23,1
1,1,1,1,1,210,1,14,1,1,1,11,1
1,1,1,3,1,114,1,23,1,1,18,5,1
1,1,1,1,1,124,1,4,1,1,2,17,1
1,1,1,1,1,81,1,11,1,1,4,1,1
1,1,1,1,1,43,1,5,1,1,21,19,1
1,1,1,1,1,51,1,3,1,1,1,7,1
1,1,1,1,1,139,1,3,1,1,1,17,1
1,1,1,1,1,10,1,11,1,1,1,20,1
1,1,1,1,1,96,1,1,1,1,1,32,1
1,1,1,1,1,17,1,4,1,1,2,10,1
1,1,1,1,1,3,1,6,1,1,6,33,1
1,1,1,1,1,86,1,22,1,1,2,30,1
1,1,1,1,1,26,1,1,1,1,1,5,1
1,1,1,5,1,79,1,10,1,1,16,5,1
1,1,1,1,1,43,1,32,1,1,1,12,1
1,1,1,1,1,19,1,7,1,1,1,6,1
1,1,1,1,1,30,1,6,1,1,8,3,1
1,1,1,1,1,21,1,32,1,1,5,1,1
1,1,1,1,1,20,1,2,1,1,1,25,1
1,1,1,1,1,14,1,17,1,1,8,15,1
1,1,1,1,1,113,1,9,1,1,9,5,1
1,1,1,1,1,1,1,9,1,1,9,2,1
1,1,1,1,1,65,1,16,1,1,13,19,1
1,1,1,1,1,122,1,19,1,1,2,1,1
1,1,1,1,1,15,1,1,1,1,13,1,1
1,1,1,1,1,35,1,11,1,1,10,3,1
1,1,1,4,1,56,1,10,1,1,6,14,1
1,1,1,1,1,28,1,18,1,1,5,42,1
1,1,1,1,1,16,1,1,1,1,1,7,1
1,1,1,1,1,60,1,37,1,1,6,30,1
1,1,1,1,1,278,1,12,1,1,7,9,1
1,1,1,1,1,76,1,6,1,1,6,24,1
1,1,1,1,1,10,1,12,1,1,12,6,1
1,1,1,3,1,9,1,12,1,1,14,4,1
1,1,1,1,1,8,1,3,1,1,4,5,1
1,1,1,1,1,46,1,9,1,1,7,30,1
1,1,1,1,1,30,1,4,1,1,11,4,1
1,1,1,1,1,68,1,8,1,1,25,11,1
1,1,1,1,1,87,1,13,1,1,25,24,1
1,1,1,4,1,32,1,15,1,1,4,19,1
1,1,1,2,1,12,1,14,1,1,4,22,1
1,1,1,1,1,89,1,3,1,1,3,5,1
1,1,1,3,1,104,1,6,1,1,6,7,1
1,1,1,1,1,80,1,1,1,1,18,7,1
1,1,1,1,1,10,1,12,1,1,3,26,1
1,1,1,1,1,29,1,31,1,1,21,1,1
1,1,1,1,1,11,1,2,1,1,2,4,1
1,1,1,1,1,16,1,6,1,1,23,8,1
1,1,1,1,1,31,1,5,1,1,10,5,1
1,1,1,1,1,10,1,15,1,1,1,11,1
1,1,1,1,1,27,1,8,1,1,8,1,1
1,1,1,1,1,65,1,3,1,1,2,1,1
1,1,1,1,1,8,1,1,1,1,1,2,1
1,1,1,1,1,4,1,10,1,1,2,3,1
1,1,1,1,1,3,1,2,1,1,1,16,1
1,1,1,1,1,16,1,10,1,1,6,1,1
1,1,1,1,1,24,1,2,1,1,8,3,1
1,1,1,3,1,93,1,37,1,1,18,35,1
1,1,1,1,1,21,1,16,1,1,5,3,1
1,1,1,2,1,85,1,31,1,1,12,15,1
1,1,1,2,1,21,1,12,1,1,11,18,1
1,1,1,1,1,43,1,13,1,1,3,24,1
1,1,1,1,1,32,1,1,1,1,1,9,1
1,1,1,1,1,46,1,8,1,1,1,5,1
1,1,1,1,1,41,1,28,1,1,11,30,1
1,1,1,1,1,27,1,6,1,1,1,23,1
1,1,1,1,1,55,1,7,1,1,13,2,1
1,1,1,2,1,50,1,9,1,1,2,10,1
1,1,1,4,1,35,1,8,1,1,5,15,1
1,1,1,2,1,22,1,3,1,1,35,2,1
1,1,1,1,1,1,1,11,1,1,11,5,1
1,1,1,4,1,19,1,2,1,1,5,9,1
1,1,1,2,1,5,1,14,1,1,3,2,1
1,1,1,3,1,4,1,28,1,1,5,12,1
1,1,1,1,1,3,1,5,1,1,9,2,1
1,1,1,1,1,85,1,9,1,1,17,6,1
1,1,1,1,1,32,1,10,1,1,9,14,1
1,1,1,3,1,76,1,4,1,1,4,5,1
1,1,1,2,1,58,1,5,1,1,3,4,1
1,1,1,1,1,16,1,24,1,1,4,1,1
1,1,1,1,1,3,1,7,1,1,9,1,1
1,1,1,1,1,161,1,2,1,1,24,15,1
1,1,1,1,1,21,1,17,1,1,6,1,1
1,1,1,3,1,14,1,22,1,1,4,3,1
1,1,1,2,1,60,1,3,1,1,2,3,1
1,1,1,3,1,17,1,5,1,1,5,23,1
1,1,1,1,1,76,1,18,1,1,6,9,1
1,1,1,2,1,17,1,1,1,1,4,2,1
1,1,1,1,1,212,1,27,1,1,1,29,1
1,1,1,1,1,38,1,7,1,1,2,17,1
1,1,1,1,1,35,1,3,1,1,5,15,1
1,1,1,1,1,42,1,16,1,1,12,27,1
1,1,1,2,1,35,1,16,1,1,3,22,1
1,1,1,1,1,8,1,3,1,1,5,1,1
1,1,1,1,1,9,1,4,1,1,11,4,1
1,1,1,1,1,90,1,5,1,1,2,10,1
1,1,1,1,1,18,1,15,1,1,3,14,1
1,1,1,1,1,8,1,3,1,1,3,13,1
1,1,1,1,1,39,1,1,1,1,1,15,1
1,1,1,2,1,16,1,11,1,1,10,2,1
1,1,1,1,1,12,1,7,1,1,7,9,1
1,1,1,2,1,57,1,6,1,1,6,2,1
1,1,1,1,1,29,1,13,1,1,4,3,1
1,1,1,1,1,47,1,37,1,1,9,3,1
1,1,1,1,1,50,1,1,1,1,1,19,1
1,1,1,2,1,5,1,3,1,1,2,26,1
1,1,1,1,1,16,1,7,1,1,1,7,1
1,1,1,1,1,43,1,20,1,1,6,1,1
1,1,1,2,1,32,1,19,1,1,11,8,1
1,1,1,2,1,93,1,3,1,1,3,17,1
1,1,1,2,1,24,1,4,1,1,8,4,1
1,1,1,2,1,33,1,1,1,1,17,18,1
