TCV, , , , , , , , , , , , ,Grammar
p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13
0,0,0,21,101,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
0,0,0,1,91,0,0,0,2,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
0,1,1,3,83,0,6,0,1,0,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0
0,2,0,1,61,0,0,0,0,0,2,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
0,2,0,18,72,0,2,0,0,0,2,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
0,0,0,1,159,0,5,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
0,1,0,5,57,0,3,0,2,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
0,0,0,16,287,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
0,0,0,29,45,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
0,0,0,10,78,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
0,5,0,1,194,0,0,0,0,0,6,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
0,0,2,0,25,0,2,0,2,0,2,0,2,0,1,1,1,1,0,0,0,1,0,0,0,0
0,0,0,10,52,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
0,0,0,29,42,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
0,0,0,6,205,0,3,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
0,4,0,18,40,0,0,0,0,0,4,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
0,4,0,6,200,0,1,0,1,0,4,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
0,1,3,0,40,0,3,0,1,0,2,0,3,0,1,1,1,1,0,0,0,1,0,0,0,0
