p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13
1,1,1,1,1,5,1,1,1,6,2,1,3
1,1,1,1,1,1,1,1,1,12,8,1,1
1,1,1,1,1,2,1,1,1,7,1,1,2
1,1,1,1,1,15,1,1,1,1,2,1,4
1,1,1,2,1,24,1,1,1,4,46,1,1
1,1,1,1,1,33,1,1,1,3,22,1,3
1,1,1,1,1,77,1,1,1,7,4,1,5
1,1,1,1,1,25,1,1,1,3,23,1,3
1,1,1,2,1,6,1,1,1,3,2,1,1
1,1,1,2,1,12,1,1,1,3,9,1,1
1,1,1,1,1,1,1,1,1,5,4,1,1
1,1,1,1,1,19,1,1,1,8,21,1,4
1,1,1,1,1,67,1,1,1,1,5,1,3
1,1,1,3,1,77,1,1,1,3,25,1,1
1,1,1,1,1,22,1,1,1,5,3,1,7
1,1,1,1,1,259,1,1,1,2,3,1,4
1,1,1,1,1,46,1,1,1,5,15,1,3
1,1,1,1,1,106,1,1,1,7,8,1,3
1,1,1,1,1,29,1,1,1,16,2,1,9
1,1,1,1,1,20,1,1,1,3,2,1,3
1,1,1,2,1,42,1,1,1,10,12,1,1
1,1,1,1,1,3,1,1,1,1,29,1,1
1,1,1,1,1,46,1,1,1,3,18,1,2
1,1,1,1,1,12,1,1,1,4,31,1,2
1,1,1,1,1,30,1,1,1,1,14,1,3
1,1,1,1,1,2,1,1,1,6,31,1,2
1,1,1,1,1,63,1,1,1,3,17,1,3
1,1,1,1,1,34,1,1,1,5,1,1,2
1,1,1,1,1,92,1,1,1,7,8,1,2
1,1,1,2,1,10,1,1,1,2,7,1,1
1,1,1,1,1,10,1,1,1,6,15,1,4
1,1,1,1,1,18,1,1,1,19,5,1,8
1,1,1,2,1,40,1,1,1,3,26,1,1
1,1,1,10,1,60,1,1,1,3,12,1,1
1,1,1,1,1,4,1,1,1,3,13,1,4
1,1,1,1,1,21,1,1,1,5,1,1,2
1,1,1,2,1,21,1,1,1,7,3,1,1
1,1,1,1,1,2,1,1,1,1,3,1,1
1,1,1,1,1,17,1,1,1,3,14,1,2
1,1,1,1,1,21,1,1,1,2,8,1,5
1,1,1,1,1,147,1,1,1,7,6,1,2
1,1,1,5,1,26,1,1,1,3,24,1,1
1,1,1,2,1,28,1,1,1,1,2,1,1
1,1,1,1,1,10,1,1,1,3,13,1,4
1,1,1,1,1,51,1,1,1,2,1,1,5
1,1,1,1,1,39,1,1,1,2,9,1,5
1,1,1,3,1,199,1,1,1,2,7,1,1
1,1,1,1,1,22,1,1,1,1,21,1,2
1,1,1,1,1,41,1,1,1,9,8,1,4
1,1,1,1,1,2,1,1,1,3,15,1,2
1,1,1,1,1,18,1,1,1,5,15,1,2
1,1,1,2,1,35,1,1,1,1,9,1,5
1,1,1,1,1,12,1,1,1,2,1,1,3
1,1,1,3,1,18,1,1,1,4,11,1,1
1,1,1,1,1,32,1,1,1,3,1,1,3
1,1,1,3,1,17,1,1,1,7,13,1,1
1,1,1,1,1,136,1,1,1,4,2,1,6
1,1,1,1,1,30,1,1,1,4,15,1,4
1,1,1,1,1,38,1,1,1,8,33,1,2
1,1,1,1,1,19,1,1,1,2,18,1,3
1,1,1,1,1,57,1,1,1,2,3,1,2
1,1,1,1,1,155,1,1,1,2,8,1,11
1,1,1,1,1,16,1,1,1,3,13,1,2
1,1,1,1,1,63,1,1,1,3,6,1,3
1,1,1,1,1,142,1,1,1,1,15,1,2
1,1,1,1,1,6,1,1,1,2,8,1,4
1,1,1,3,1,31,1,1,1,1,4,1,1
1,1,1,1,1,29,1,1,1,5,1,1,3
1,1,1,1,1,68,1,1,1,2,3,1,2
1,1,1,5,1,68,1,1,1,3,5,1,1
1,1,1,3,1,10,1,1,1,2,39,1,1
1,1,1,1,1,65,1,1,1,1,28,1,7
1,1,1,1,1,67,1,1,1,2,10,1,2
1,1,1,1,1,4,1,1,1,33,7,1,2
1,1,1,1,1,9,1,1,1,2,18,1,5
1,1,1,1,1,8,1,1,1,17,3,1,7
1,1,1,1,1,1,1,1,1,2,3,1,1
1,1,1,1,1,2,1,1,1,6,3,1,2
1,1,1,1,1,22,1,1,1,4,8,1,3
1,1,1,1,1,7,1,1,1,1,9,1,4
1,1,1,1,1,49,1,1,1,4,14,1,5
1,1,1,1,1,20,1,1,1,1,8,1,5
1,1,1,1,1,15,1,1,1,2,1,1,2
1,1,1,1,1,41,1,1,1,3,6,1,2
1,1,1,1,1,29,1,1,1,4,10,1,7
1,1,1,2,1,22,1,1,1,2,10,1,1
1,1,1,1,1,1,1,1,1,13,5,1,1
1,1,1,6,1,9,1,1,1,1,15,1,1
1,1,1,1,1,27,1,1,1,10,4,1,5
1,1,1,1,1,23,1,1,1,5,8,1,2
1,1,1,1,1,70,1,1,1,7,13,1,7
1,1,1,2,1,79,1,1,1,3,21,1,1
1,1,1,1,1,20,1,1,1,3,4,1,2
1,1,1,1,1,13,1,1,1,1,4,1,5
1,1,1,1,1,1,1,1,1,4,9,1,1
1,1,1,1,1,21,1,1,1,4,8,1,5
1,1,1,1,1,19,1,1,1,1,2,1,3
1,1,1,1,1,31,1,1,1,1,2,1,5
1,1,1,1,1,4,1,1,1,12,8,1,2
1,1,1,1,1,34,1,1,1,3,5,1,7
1,1,1,2,1,7,1,1,1,1,11,1,1
1,1,1,1,1,2,1,1,1,4,7,1,2
1,1,1,1,1,36,1,1,1,9,13,1,6
1,1,1,1,1,18,1,1,1,10,4,1,9
1,1,1,2,1,3,1,1,1,2,11,1,1
1,1,1,1,1,1,1,1,1,8,4,1,1
1,1,1,1,1,28,1,1,1,2,33,1,3
1,1,1,1,1,1,1,1,1,4,12,1,1
1,1,1,1,1,14,1,1,1,6,1,1,2
1,1,1,1,1,33,1,1,1,1,22,1,2
1,1,1,3,1,4,1,1,1,3,13,1,1
1,1,1,2,1,34,1,1,1,6,10,1,4
1,1,1,1,1,1,1,1,1,2,5,1,1
1,1,1,2,1,9,1,1,1,6,11,1,1
1,1,1,1,1,11,1,1,1,2,9,1,2
1,1,1,3,1,18,1,1,1,1,26,1,1
1,1,1,4,1,23,1,1,1,12,16,1,1
1,1,1,2,1,30,1,1,1,9,22,1,6
1,1,1,1,1,88,1,1,1,3,9,1,3
1,1,1,4,1,11,1,1,1,1,23,1,1
1,1,1,1,1,3,1,1,1,1,6,1,3
1,1,1,2,1,12,1,1,1,3,2,1,3
1,1,1,2,1,24,1,1,1,4,9,1,1
1,1,1,1,1,6,1,1,1,1,10,1,6
1,1,1,1,1,13,1,1,1,7,4,1,6
1,1,1,1,1,30,1,1,1,10,3,1,2
1,1,1,2,1,3,1,1,1,4,13,1,3
1,1,1,3,1,7,1,1,1,3,4,1,1
1,1,1,1,1,35,1,1,1,3,17,1,3
1,1,1,1,1,63,1,1,1,14,8,1,2
1,1,1,1,1,52,1,1,1,1,13,1,3
1,1,1,1,1,1,1,1,1,9,21,1,1
1,1,1,2,1,27,1,1,1,1,3,1,1
1,1,1,1,1,31,1,1,1,2,11,1,5
1,1,1,1,1,40,1,1,1,2,9,1,2
1,1,1,1,1,27,1,1,1,1,3,1,16
1,1,1,1,1,30,1,1,1,8,2,1,6
1,1,1,3,1,15,1,1,1,7,4,1,1
1,1,1,1,1,134,1,1,1,3,10,1,9
1,1,1,2,1,12,1,1,1,8,9,1,1
1,1,1,2,1,4,1,1,1,1,39,1,1
1,1,1,6,1,20,1,1,1,5,8,1,2
1,1,1,1,1,130,1,1,1,1,17,1,2
1,1,1,2,1,30,1,1,1,3,15,1,1
1,1,1,2,1,8,1,1,1,3,14,1,1
1,1,1,2,1,66,1,1,1,6,20,1,1
1,1,1,2,1,70,1,1,1,5,1,1,5
1,1,1,1,1,11,1,1,1,9,3,1,10
1,1,1,2,1,28,1,1,1,2,8,1,1
1,1,1,4,1,46,1,1,1,4,27,1,1
1,1,1,1,1,1,1,1,1,4,6,1,1
1,1,1,1,1,11,1,1,1,5,31,1,2
1,1,1,1,1,72,1,1,1,2,14,1,2
1,1,1,2,1,11,1,1,1,3,23,1,1
1,1,1,2,1,3,1,1,1,2,11,1,1
1,1,1,1,1,15,1,1,1,1,17,1,4
1,1,1,1,1,14,1,1,1,6,5,1,3
1,1,1,1,1,9,1,1,1,3,5,1,2
1,1,1,2,1,63,1,1,1,1,5,1,1
1,1,1,2,1,32,1,1,1,2,3,1,1
1,1,1,2,1,44,1,1,1,5,1,1,4
1,1,1,1,1,78,1,1,1,3,4,1,3
1,1,1,2,1,29,1,1,1,2,40,1,3
1,1,1,1,1,2,1,1,1,23,4,1,1
1,1,1,1,1,9,1,1,1,5,21,1,3
1,1,1,1,1,15,1,1,1,6,14,1,3
1,1,1,1,1,17,1,1,1,6,20,1,3
1,1,1,1,1,7,1,1,1,8,1,1,6
1,1,1,2,1,51,1,1,1,5,6,1,1
1,1,1,3,1,15,1,1,1,2,4,1,1
1,1,1,3,1,22,1,1,1,5,6,1,1
1,1,1,1,1,43,1,1,1,1,17,1,4
1,1,1,1,1,1,1,1,1,9,11,1,1
1,1,1,3,1,21,1,1,1,12,1,1,4
1,1,1,1,1,7,1,1,1,1,10,1,5
1,1,1,1,1,1,1,1,1,2,13,1,1
1,1,1,2,1,44,1,1,1,2,16,1,1
1,1,1,1,1,21,1,1,1,3,1,1,4
1,1,1,2,1,22,1,1,1,3,13,1,1
1,1,1,3,1,94,1,1,1,10,14,1,1
1,1,1,2,1,21,1,1,1,7,2,1,6
1,1,1,5,1,84,1,1,1,10,7,1,1
1,1,1,1,1,7,1,1,1,5,1,1,2
1,1,1,2,1,18,1,1,1,12,2,1,1
1,1,1,2,1,17,1,1,1,11,2,1,1
1,1,1,1,1,8,1,1,1,4,13,1,2
1,1,1,6,1,25,1,1,1,2,11,1,1
1,1,1,1,1,44,1,1,1,9,1,1,3
1,1,1,1,1,3,1,1,1,4,2,1,3
1,1,1,1,1,21,1,1,1,11,10,1,4
1,1,1,2,1,53,1,1,1,7,3,1,1
1,1,1,1,1,67,1,1,1,7,18,1,3
1,1,1,1,1,70,1,1,1,10,1,1,2
1,1,1,2,1,14,1,1,1,2,12,1,3
1,1,1,1,1,5,1,1,1,2,6,1,5
1,1,1,1,1,3,1,1,1,5,6,1,2
1,1,1,2,1,90,1,1,1,2,8,1,1
1,1,1,2,1,5,1,1,1,17,6,1,1
1,1,1,1,1,45,1,1,1,1,4,1,5
1,1,1,2,1,30,1,1,1,7,14,1,1
1,1,1,2,1,34,1,1,1,9,8,1,1
1,1,1,1,1,2,1,1,1,4,7,1,1
1,1,1,1,1,33,1,1,1,1,31,1,4
1,1,1,2,1,81,1,1,1,5,9,1,1
1,1,1,1,1,83,1,1,1,3,1,1,2
1,1,1,1,1,13,1,1,1,4,15,1,2
1,1,1,1,1,1,1,1,1,2,3,1,1
1,1,1,1,1,6,1,1,1,1,4,1,6
1,1,1,1,1,35,1,1,1,2,18,1,2
1,1,1,1,1,6,1,1,1,7,1,1,2
1,1,1,3,1,44,1,1,1,4,7,1,2
1,1,1,2,1,17,1,1,1,2,19,1,1
1,1,1,5,1,95,1,1,1,5,28,1,1
1,1,1,2,1,24,1,1,1,4,3,1,6
1,1,1,6,1,15,1,1,1,4,17,1,1
1,1,1,1,1,44,1,1,1,6,7,1,3
1,1,1,3,1,26,1,1,1,3,2,1,6
1,1,1,2,1,8,1,1,1,24,13,1,1
1,1,1,4,1,8,1,1,1,7,4,1,1
1,1,1,1,1,11,1,1,1,3,24,1,2
1,1,1,1,1,61,1,1,1,11,3,1,5
1,1,1,1,1,49,1,1,1,2,8,1,3
1,1,1,1,1,61,1,1,1,7,8,1,6
1,1,1,1,1,14,1,1,1,9,8,1,3
1,1,1,1,1,146,1,1,1,18,33,1,3
1,1,1,1,1,2,1,1,1,1,7,1,2
1,1,1,2,1,14,1,1,1,9,15,1,1
1,1,1,1,1,21,1,1,1,2,1,1,2
1,1,1,1,1,4,1,1,1,11,28,1,2
1,1,1,1,1,1,1,1,1,7,4,1,1
1,1,1,1,1,32,1,1,1,1,2,1,3
1,1,1,1,1,1,1,1,1,2,23,1,1
1,1,1,1,1,12,1,1,1,4,7,1,2
1,1,1,4,1,14,1,1,1,5,28,1,1
1,1,1,1,1,12,1,1,1,2,29,1,5
1,1,1,1,1,36,1,1,1,1,17,1,3
1,1,1,4,1,18,1,1,1,3,11,1,2
1,1,1,2,1,31,1,1,1,21,11,1,1
1,1,1,1,1,24,1,1,1,1,25,1,3
1,1,1,1,1,4,1,1,1,16,2,1,4
1,1,1,2,1,23,1,1,1,1,11,1,1
1,1,1,1,1,3,1,1,1,4,39,1,2
1,1,1,1,1,30,1,1,1,4,23,1,2
1,1,1,1,1,31,1,1,1,2,17,1,2
1,1,1,1,1,20,1,1,1,5,16,1,3
1,1,1,3,1,20,1,1,1,7,46,1,1
1,1,1,3,1,7,1,1,1,6,2,1,1
1,1,1,1,1,6,1,1,1,1,4,1,2
1,1,1,2,1,27,1,1,1,1,2,1,1
1,1,1,1,1,71,1,1,1,1,5,1,2
1,1,1,1,1,23,1,1,1,9,7,1,3
1,1,1,3,1,19,1,1,1,1,3,1,2
1,1,1,1,1,50,1,1,1,1,57,1,4
1,1,1,1,1,79,1,1,1,1,23,1,2
1,1,1,2,1,5,1,1,1,2,10,1,1
1,1,1,1,1,20,1,1,1,1,32,1,6
1,1,1,1,1,30,1,1,1,2,25,1,6
1,1,1,1,1,45,1,1,1,1,17,1,2
1,1,1,2,1,34,1,1,1,10,2,1,1
1,1,1,1,1,113,1,1,1,7,2,1,3
1,1,1,2,1,50,1,1,1,3,20,1,1
1,1,1,1,1,7,1,1,1,21,8,1,4
1,1,1,1,1,11,1,1,1,2,23,1,2
1,1,1,2,1,4,1,1,1,12,16,1,4
1,1,1,1,1,26,1,1,1,2,7,1,5
1,1,1,1,1,21,1,1,1,6,17,1,2
1,1,1,10,1,41,1,1,1,1,20,1,1
1,1,1,1,1,16,1,1,1,2,6,1,3
1,1,1,1,1,43,1,1,1,1,49,1,2
1,1,1,1,1,18,1,1,1,3,1,1,2
1,1,1,1,1,21,1,1,1,3,4,1,2
1,1,1,1,1,16,1,1,1,8,5,1,2
1,1,1,1,1,17,1,1,1,1,2,1,4
1,1,1,1,1,12,1,1,1,4,2,1,3
1,1,1,1,1,19,1,1,1,3,2,1,3
1,1,1,1,1,38,1,1,1,1,5,1,4
1,1,1,2,1,46,1,1,1,1,2,1,1
1,1,1,1,1,45,1,1,1,4,6,1,2
1,1,1,1,1,5,1,1,1,1,19,1,4
1,1,1,2,1,10,1,1,1,5,8,1,3
1,1,1,3,1,43,1,1,1,9,14,1,1
1,1,1,1,1,110,1,1,1,1,8,1,5
1,1,1,4,1,41,1,1,1,3,11,1,2
1,1,1,1,1,11,1,1,1,1,3,1,4
1,1,1,1,1,5,1,1,1,1,4,1,2
1,1,1,2,1,3,1,1,1,5,20,1,1
1,1,1,1,1,18,1,1,1,1,4,1,2
1,1,1,1,1,3,1,1,1,2,8,1,1
1,1,1,1,1,29,1,1,1,5,14,1,3
1,1,1,2,1,43,1,1,1,6,20,1,3
1,1,1,2,1,51,1,1,1,4,2,1,1
1,1,1,2,1,23,1,1,1,4,41,1,1
1,1,1,1,1,8,1,1,1,1,31,1,2
1,1,1,1,1,42,1,1,1,7,8,1,6
1,1,1,1,1,19,1,1,1,1,15,1,2
1,1,1,2,1,84,1,1,1,16,55,1,1
1,1,1,1,1,93,1,1,1,7,9,1,2
1,1,1,3,1,24,1,1,1,1,73,1,2
1,1,1,1,1,83,1,1,1,2,21,1,4
1,1,1,2,1,14,1,1,1,1,7,1,1
1,1,1,1,1,20,1,1,1,12,5,1,6
1,1,1,2,1,20,1,1,1,1,9,1,4
1,1,1,2,1,23,1,1,1,4,15,1,1
1,1,1,1,1,2,1,1,1,10,11,1,2
1,1,1,3,1,10,1,1,1,2,18,1,1
1,1,1,1,1,46,1,1,1,6,17,1,5
1,1,1,2,1,78,1,1,1,3,10,1,5
1,1,1,3,1,4,1,1,1,2,8,1,2
1,1,1,2,1,152,1,1,1,1,17,1,7
1,1,1,1,1,15,1,1,1,1,21,1,2
1,1,1,3,1,35,1,1,1,23,9,1,1
1,1,1,1,1,2,1,1,1,7,19,1,2
1,1,1,2,1,50,1,1,1,5,3,1,1
1,1,1,1,1,25,1,1,1,1,15,1,2
1,1,1,2,1,4,1,1,1,3,13,1,1
1,1,1,3,1,23,1,1,1,2,12,1,1
1,1,1,2,1,32,1,1,1,5,1,1,3
1,1,1,2,1,21,1,1,1,1,13,1,1
1,1,1,3,1,95,1,1,1,3,1,1,2
1,1,1,1,1,15,1,1,1,10,7,1,2
1,1,1,2,1,4,1,1,1,14,7,1,1
1,1,1,4,1,54,1,1,1,2,6,1,1
1,1,1,1,1,77,1,1,1,6,37,1,5
1,1,1,1,1,20,1,1,1,5,8,1,3
1,1,1,1,1,126,1,1,1,5,29,1,2
1,1,1,3,1,62,1,1,1,5,10,1,1
1,1,1,1,1,15,1,1,1,5,1,1,4
1,1,1,2,1,12,1,1,1,10,14,1,1
1,1,1,1,1,7,1,1,1,2,1,1,2
1,1,1,1,1,37,1,1,1,1,6,1,3
1,1,1,1,1,36,1,1,1,1,3,1,7
1,1,1,2,1,16,1,1,1,1,27,1,1
1,1,1,1,1,49,1,1,1,1,3,1,2
1,1,1,1,1,23,1,1,1,1,3,1,2
1,1,1,2,1,68,1,1,1,6,5,1,1
1,1,1,3,1,90,1,1,1,29,3,1,1
1,1,1,1,1,7,1,1,1,4,3,1,6
1,1,1,2,1,52,1,1,1,11,13,1,3
1,1,1,1,1,38,1,1,1,2,6,1,3
1,1,1,1,1,5,1,1,1,2,31,1,2
1,1,1,1,1,67,1,1,1,10,2,1,3
1,1,1,1,1,13,1,1,1,5,1,1,3
1,1,1,2,1,13,1,1,1,3,10,1,1
1,1,1,2,1,22,1,1,1,7,18,1,1
1,1,1,1,1,2,1,1,1,8,12,1,2
1,1,1,1,1,4,1,1,1,15,35,1,2
1,1,1,1,1,114,1,1,1,9,1,1,4
1,1,1,2,1,16,1,1,1,2,9,1,1
1,1,1,9,1,38,1,1,1,2,47,1,1
1,1,1,2,1,16,1,1,1,8,3,1,1
1,1,1,1,1,13,1,1,1,15,9,1,4
1,1,1,1,1,75,1,1,1,3,7,1,8
1,1,1,1,1,64,1,1,1,8,12,1,2
1,1,1,1,1,11,1,1,1,3,9,1,2
1,1,1,4,1,96,1,1,1,3,9,1,1
1,1,1,3,1,22,1,1,1,3,6,1,1
1,1,1,1,1,1,1,1,1,5,23,1,1
1,1,1,1,1,172,1,1,1,2,1,1,2
1,1,1,3,1,10,1,1,1,6,2,1,6
1,1,1,1,1,5,1,1,1,9,6,1,2
1,1,1,2,1,69,1,1,1,1,9,1,6
1,1,1,1,1,52,1,1,1,7,8,1,2
1,1,1,1,1,31,1,1,1,1,5,1,3
1,1,1,1,1,12,1,1,1,9,1,1,3
1,1,1,1,1,22,1,1,1,4,8,1,3
1,1,1,3,1,20,1,1,1,14,7,1,1
1,1,1,1,1,21,1,1,1,1,19,1,2
1,1,1,2,1,8,1,1,1,5,6,1,1
1,1,1,2,1,13,1,1,1,3,5,1,1
1,1,1,4,1,10,1,1,1,3,11,1,1
1,1,1,1,1,18,1,1,1,2,22,1,6
1,1,1,1,1,20,1,1,1,11,4,1,2
1,1,1,2,1,38,1,1,1,3,8,1,11
1,1,1,2,1,80,1,1,1,3,2,1,1
1,1,1,1,1,25,1,1,1,5,1,1,7
1,1,1,3,1,16,1,1,1,14,17,1,1
1,1,1,1,1,55,1,1,1,2,21,1,3
1,1,1,4,1,61,1,1,1,2,7,1,1
1,1,1,3,1,59,1,1,1,8,14,1,1
1,1,1,3,1,15,1,1,1,1,2,1,1
1,1,1,1,1,73,1,1,1,2,1,1,3
1,1,1,5,1,59,1,1,1,3,1,1,2
1,1,1,1,1,75,1,1,1,1,6,1,5
1,1,1,1,1,13,1,1,1,1,26,1,2
1,1,1,6,1,11,1,1,1,2,7,1,1
1,1,1,1,1,55,1,1,1,2,8,1,3
1,1,1,4,1,14,1,1,1,1,5,1,1
1,1,1,1,1,27,1,1,1,2,4,1,2
1,1,1,1,1,14,1,1,1,3,40,1,9
1,1,1,1,1,2,1,1,1,3,10,1,1
1,1,1,3,1,8,1,1,1,20,7,1,1
1,1,1,1,1,26,1,1,1,6,2,1,8
1,1,1,1,1,58,1,1,1,1,11,1,6
1,1,1,3,1,18,1,1,1,2,11,1,1
1,1,1,1,1,37,1,1,1,8,16,1,2
1,1,1,2,1,17,1,1,1,4,10,1,1
1,1,1,1,1,81,1,1,1,3,13,1,3
1,1,1,2,1,24,1,1,1,3,19,1,1
1,1,1,1,1,13,1,1,1,16,1,1,2
1,1,1,2,1,23,1,1,1,4,69,1,1
1,1,1,1,1,36,1,1,1,3,1,1,3
1,1,1,2,1,4,1,1,1,3,15,1,1
1,1,1,1,1,13,1,1,1,4,8,1,3
1,1,1,1,1,20,1,1,1,4,2,1,3
1,1,1,1,1,57,1,1,1,10,6,1,2
1,1,1,4,1,26,1,1,1,1,25,1,2
1,1,1,2,1,23,1,1,1,2,4,1,1
1,1,1,4,1,19,1,1,1,4,11,1,5
1,1,1,3,1,63,1,1,1,1,10,1,1
1,1,1,4,1,34,1,1,1,3,8,1,1
1,1,1,1,1,27,1,1,1,9,6,1,5
1,1,1,1,1,30,1,1,1,6,11,1,2
1,1,1,2,1,46,1,1,1,3,15,1,1
1,1,1,1,1,48,1,1,1,7,13,1,3
1,1,1,2,1,56,1,1,1,4,14,1,1
1,1,1,1,1,89,1,1,1,3,6,1,2
1,1,1,1,1,2,1,1,1,1,6,1,1
1,1,1,3,1,24,1,1,1,2,5,1,1
1,1,1,1,1,23,1,1,1,3,17,1,4
1,1,1,1,1,9,1,1,1,3,7,1,2
1,1,1,1,1,4,1,1,1,2,18,1,4
1,1,1,1,1,25,1,1,1,1,14,1,3
1,1,1,1,1,44,1,1,1,2,1,1,2
1,1,1,1,1,24,1,1,1,11,3,1,2
1,1,1,4,1,5,1,1,1,8,4,1,1
1,1,1,1,1,17,1,1,1,10,1,1,4
1,1,1,1,1,36,1,1,1,2,4,1,5
1,1,1,4,1,53,1,1,1,10,5,1,1
1,1,1,1,1,3,1,1,1,23,4,1,2
1,1,1,1,1,14,1,1,1,1,3,1,6
1,1,1,2,1,29,1,1,1,3,15,1,1
1,1,1,1,1,40,1,1,1,5,10,1,2
1,1,1,2,1,47,1,1,1,7,15,1,1
1,1,1,2,1,6,1,1,1,2,5,1,1
1,1,1,3,1,12,1,1,1,8,5,1,1
1,1,1,4,1,8,1,1,1,16,11,1,1
1,1,1,1,1,44,1,1,1,4,3,1,6
1,1,1,1,1,2,1,1,1,5,1,1,2
1,1,1,1,1,3,1,1,1,6,4,1,3
1,1,1,1,1,53,1,1,1,1,10,1,3
1,1,1,1,1,5,1,1,1,1,9,1,4
1,1,1,2,1,13,1,1,1,1,7,1,1
1,1,1,2,1,114,1,1,1,10,1,1,5
1,1,1,1,1,2,1,1,1,1,10,1,2
1,1,1,2,1,31,1,1,1,3,24,1,1
1,1,1,1,1,113,1,1,1,3,6,1,2
1,1,1,1,1,15,1,1,1,2,9,1,2
1,1,1,1,1,17,1,1,1,4,6,1,5
1,1,1,4,1,50,1,1,1,15,4,1,1
1,1,1,1,1,66,1,1,1,4,20,1,6
1,1,1,5,1,25,1,1,1,1,7,1,2
1,1,1,3,1,5,1,1,1,9,23,1,1
1,1,1,1,1,5,1,1,1,4,16,1,2
1,1,1,1,1,1,1,1,1,6,2,1,1
1,1,1,4,1,72,1,1,1,13,8,1,1
1,1,1,1,1,13,1,1,1,7,10,1,5
1,1,1,1,1,44,1,1,1,13,29,1,4
1,1,1,2,1,15,1,1,1,7,9,1,1
1,1,1,1,1,9,1,1,1,1,2,1,3
1,1,1,3,1,26,1,1,1,11,8,1,1
1,1,1,5,1,36,1,1,1,6,10,1,1
1,1,1,2,1,75,1,1,1,2,28,1,1
