p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13
1,2,1,75,1,18,1,1,1,2,1,1,1
1,4,1,33,1,33,1,1,1,1,1,1,1
1,1,1,37,1,37,1,1,1,3,1,1,1
1,1,1,85,1,27,1,1,1,3,1,1,1
1,4,1,1,1,4,1,1,1,1,1,1,1
1,1,1,44,1,44,1,1,1,1,1,1,1
1,4,1,13,1,13,1,1,1,8,1,1,1
1,2,1,115,1,63,1,1,1,11,1,1,1
1,4,1,58,1,32,1,1,1,4,1,1,1
1,1,1,101,1,67,1,1,1,2,1,1,1
1,1,1,33,1,33,1,1,1,1,1,1,1
1,4,1,13,1,13,1,1,1,6,1,1,1
1,1,1,1,1,2,1,1,1,3,1,1,1
1,3,1,3,1,3,1,1,1,6,1,1,1
1,1,1,1,1,5,1,1,1,2,1,1,1
1,1,1,1,1,4,1,1,1,5,1,1,1
1,4,1,4,1,4,1,1,1,1,1,1,1
1,3,1,23,1,23,1,1,1,3,1,1,1
1,3,1,165,1,33,1,1,1,2,1,1,1
1,3,1,16,1,16,1,1,1,4,1,1,1
1,2,1,53,1,38,1,1,1,4,1,1,1
1,1,1,1,1,3,1,1,1,2,1,1,1
1,1,1,9,1,9,1,1,1,1,1,1,1
1,1,1,62,1,20,1,1,1,1,1,1,1
1,1,1,1,1,2,1,1,1,3,1,1,1
1,6,1,26,1,26,1,1,1,3,1,1,1
1,4,1,16,1,14,1,1,1,5,1,1,1
1,1,1,1,1,1,1,1,1,2,1,1,1
1,2,1,22,1,10,1,1,1,9,1,1,1
1,1,1,1,1,1,1,1,1,4,1,1,1
1,1,1,1,1,3,1,1,1,2,1,1,1
1,4,1,57,1,13,1,1,1,3,1,1,1
1,3,1,1,1,5,1,1,1,8,1,1,1
1,5,1,1,1,23,1,1,1,7,1,1,1
1,3,1,6,1,6,1,1,1,5,1,1,1
1,1,1,15,1,15,1,1,1,3,1,1,1
1,1,1,1,1,2,1,1,1,4,1,1,1
1,4,1,12,1,12,1,1,1,4,1,1,1
1,1,1,1,1,1,1,1,1,7,1,1,1
1,1,1,1,1,1,1,1,1,6,1,1,1
1,1,1,1,1,4,1,1,1,8,1,1,1
1,1,1,44,1,44,1,1,1,4,1,1,1
1,1,1,66,1,66,1,1,1,11,1,1,1
1,5,1,33,1,12,1,1,1,1,1,1,1
1,1,1,42,1,27,1,1,1,7,1,1,1
1,1,1,18,1,18,1,1,1,4,1,1,1
1,1,1,8,1,8,1,1,1,4,1,1,1
1,2,1,83,1,11,1,1,1,3,1,1,1
1,2,1,12,1,12,1,1,1,2,1,1,1
1,2,1,12,1,12,1,1,1,5,1,1,1
1,2,1,46,1,46,1,1,1,3,1,1,1
1,1,1,28,1,28,1,1,1,2,1,1,1
1,1,1,42,1,42,1,1,1,4,1,1,1
1,2,1,1,1,1,1,1,1,4,1,1,1
1,1,1,19,1,19,1,1,1,3,1,1,1
1,1,1,1,1,1,1,1,1,2,1,1,1
1,3,1,84,1,30,1,1,1,1,1,1,1
1,1,1,71,1,26,1,1,1,1,1,1,1
1,6,1,134,1,83,1,1,1,9,1,1,1
1,3,1,1,1,3,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,4,1,1,1
1,1,1,54,1,44,1,1,1,2,1,1,1
1,2,1,10,1,9,1,1,1,2,1,1,1
1,1,1,13,1,13,1,1,1,10,1,1,1
1,1,1,49,1,49,1,1,1,1,1,1,1
1,1,1,9,1,9,1,1,1,2,1,1,1
1,2,1,60,1,53,1,1,1,2,1,1,1
1,2,1,88,1,40,1,1,1,6,1,1,1
1,1,1,1,1,1,1,1,1,2,1,1,1
1,3,1,1,1,1,1,1,1,6,1,1,1
1,3,1,1,1,9,1,1,1,10,1,1,1
1,1,1,51,1,51,1,1,1,1,1,1,1
1,2,1,49,1,43,1,1,1,1,1,1,1
1,1,1,32,1,10,1,1,1,9,1,1,1
1,1,1,59,1,15,1,1,1,13,1,1,1
1,2,1,34,1,34,1,1,1,8,1,1,1
1,4,1,87,1,8,1,1,1,1,1,1,1
1,4,1,1,1,12,1,1,1,3,1,1,1
1,1,1,7,1,7,1,1,1,13,1,1,1
1,4,1,72,1,12,1,1,1,3,1,1,1
1,2,1,13,1,13,1,1,1,2,1,1,1
1,1,1,37,1,37,1,1,1,1,1,1,1
1,1,1,150,1,42,1,1,1,2,1,1,1
1,2,1,1,1,2,1,1,1,5,1,1,1
1,5,1,1,1,2,1,1,1,6,1,1,1
1,1,1,10,1,4,1,1,1,1,1,1,1
1,1,1,39,1,11,1,1,1,3,1,1,1
1,1,1,9,1,9,1,1,1,3,1,1,1
1,1,1,166,1,13,1,1,1,1,1,1,1
1,1,1,41,1,17,1,1,1,1,1,1,1
1,1,1,19,1,11,1,1,1,6,1,1,1
1,5,1,41,1,41,1,1,1,2,1,1,1
1,6,1,143,1,10,1,1,1,2,1,1,1
1,2,1,78,1,51,1,1,1,1,1,1,1
1,2,1,53,1,25,1,1,1,1,1,1,1
1,3,1,50,1,50,1,1,1,3,1,1,1
1,1,1,29,1,8,1,1,1,6,1,1,1
1,1,1,9,1,9,1,1,1,3,1,1,1
1,5,1,15,1,15,1,1,1,6,1,1,1
1,1,1,29,1,19,1,1,1,1,1,1,1
1,2,1,46,1,28,1,1,1,1,1,1,1
1,5,1,65,1,39,1,1,1,5,1,1,1
1,4,1,43,1,22,1,1,1,5,1,1,1
1,13,1,41,1,24,1,1,1,1,1,1,1
1,1,1,15,1,15,1,1,1,5,1,1,1
1,2,1,28,1,28,1,1,1,1,1,1,1
1,2,1,1,1,3,1,1,1,4,1,1,1
1,5,1,48,1,48,1,1,1,5,1,1,1
1,2,1,22,1,22,1,1,1,4,1,1,1
1,2,1,51,1,51,1,1,1,6,1,1,1
1,1,1,12,1,12,1,1,1,3,1,1,1
1,4,1,134,1,33,1,1,1,11,1,1,1
1,1,1,65,1,18,1,1,1,1,1,1,1
1,3,1,162,1,139,1,1,1,3,1,1,1
1,2,1,103,1,16,1,1,1,3,1,1,1
1,1,1,43,1,7,1,1,1,5,1,1,1
1,2,1,32,1,32,1,1,1,15,1,1,1
1,2,1,40,1,40,1,1,1,4,1,1,1
1,4,1,10,1,10,1,1,1,4,1,1,1
1,1,1,10,1,10,1,1,1,4,1,1,1
1,3,1,12,1,12,1,1,1,1,1,1,1
1,1,1,43,1,31,1,1,1,3,1,1,1
1,5,1,12,1,2,1,1,1,8,1,1,1
1,1,1,25,1,25,1,1,1,7,1,1,1
1,2,1,25,1,14,1,1,1,8,1,1,1
1,6,1,26,1,26,1,1,1,1,1,1,1
1,5,1,52,1,52,1,1,1,4,1,1,1
1,2,1,5,1,5,1,1,1,6,1,1,1
1,10,1,13,1,11,1,1,1,6,1,1,1
1,3,1,48,1,22,1,1,1,1,1,1,1
1,3,1,36,1,36,1,1,1,2,1,1,1
1,1,1,104,1,46,1,1,1,8,1,1,1
1,2,1,177,1,5,1,1,1,4,1,1,1
1,4,1,115,1,28,1,1,1,5,1,1,1
1,1,1,252,1,56,1,1,1,3,1,1,1
1,3,1,56,1,42,1,1,1,11,1,1,1
1,2,1,20,1,20,1,1,1,8,1,1,1
1,4,1,22,1,22,1,1,1,2,1,1,1
1,2,1,8,1,8,1,1,1,3,1,1,1
1,1,1,1,1,4,1,1,1,5,1,1,1
1,4,1,23,1,23,1,1,1,3,1,1,1
1,2,1,8,1,8,1,1,1,6,1,1,1
1,2,1,48,1,48,1,1,1,1,1,1,1
1,4,1,54,1,54,1,1,1,2,1,1,1
1,1,1,20,1,20,1,1,1,4,1,1,1
1,1,1,27,1,3,1,1,1,1,1,1,1
1,1,1,42,1,30,1,1,1,1,1,1,1
1,4,1,40,1,33,1,1,1,2,1,1,1
1,2,1,1,1,2,1,1,1,4,1,1,1
1,2,1,197,1,47,1,1,1,1,1,1,1
1,3,1,1,1,3,1,1,1,4,1,1,1
1,1,1,14,1,14,1,1,1,2,1,1,1
1,1,1,72,1,12,1,1,1,1,1,1,1
1,1,1,22,1,22,1,1,1,9,1,1,1
1,2,1,1,1,2,1,1,1,10,1,1,1
1,2,1,1,1,3,1,1,1,2,1,1,1
1,3,1,10,1,10,1,1,1,4,1,1,1
1,3,1,174,1,14,1,1,1,4,1,1,1
1,7,1,57,1,49,1,1,1,4,1,1,1
1,1,1,19,1,3,1,1,1,4,1,1,1
1,4,1,1,1,1,1,1,1,4,1,1,1
1,2,1,67,1,15,1,1,1,1,1,1,1
1,6,1,56,1,56,1,1,1,5,1,1,1
1,4,1,14,1,14,1,1,1,2,1,1,1
1,2,1,47,1,34,1,1,1,6,1,1,1
1,1,1,81,1,46,1,1,1,1,1,1,1
1,3,1,1,1,17,1,1,1,4,1,1,1
1,4,1,28,1,28,1,1,1,7,1,1,1
1,4,1,1,1,1,1,1,1,4,1,1,1
1,1,1,1,1,3,1,1,1,2,1,1,1
1,2,1,13,1,3,1,1,1,5,1,1,1
1,2,1,13,1,11,1,1,1,2,1,1,1
1,3,1,12,1,12,1,1,1,1,1,1,1
1,4,1,33,1,33,1,1,1,1,1,1,1
1,1,1,28,1,12,1,1,1,3,1,1,1
1,4,1,5,1,5,1,1,1,3,1,1,1
1,1,1,42,1,42,1,1,1,21,1,1,1
1,3,1,7,1,7,1,1,1,1,1,1,1
1,5,1,24,1,24,1,1,1,2,1,1,1
1,1,1,80,1,66,1,1,1,3,1,1,1
1,4,1,18,1,18,1,1,1,5,1,1,1
1,4,1,9,1,3,1,1,1,1,1,1,1
1,4,1,57,1,5,1,1,1,2,1,1,1
1,5,1,1,1,7,1,1,1,3,1,1,1
1,1,1,23,1,9,1,1,1,1,1,1,1
1,2,1,1,1,5,1,1,1,6,1,1,1
1,7,1,58,1,22,1,1,1,1,1,1,1
1,3,1,81,1,81,1,1,1,4,1,1,1
1,4,1,31,1,8,1,1,1,1,1,1,1
1,3,1,1,1,2,1,1,1,4,1,1,1
1,2,1,63,1,14,1,1,1,7,1,1,1
1,2,1,65,1,16,1,1,1,4,1,1,1
1,3,1,186,1,78,1,1,1,3,1,1,1
1,5,1,24,1,19,1,1,1,1,1,1,1
1,1,1,10,1,7,1,1,1,4,1,1,1
1,2,1,96,1,5,1,1,1,1,1,1,1
1,2,1,70,1,6,1,1,1,4,1,1,1
1,1,1,143,1,60,1,1,1,4,1,1,1
1,1,1,62,1,18,1,1,1,1,1,1,1
1,5,1,39,1,17,1,1,1,5,1,1,1
1,1,1,1,1,3,1,1,1,10,1,1,1
1,5,1,134,1,115,1,1,1,2,1,1,1
1,2,1,25,1,25,1,1,1,1,1,1,1
1,2,1,13,1,13,1,1,1,4,1,1,1
1,3,1,10,1,10,1,1,1,5,1,1,1
1,3,1,19,1,19,1,1,1,2,1,1,1
1,3,1,7,1,7,1,1,1,1,1,1,1
1,1,1,65,1,32,1,1,1,6,1,1,1
1,1,1,1,1,10,1,1,1,3,1,1,1
1,3,1,37,1,12,1,1,1,10,1,1,1
1,2,1,16,1,16,1,1,1,2,1,1,1
1,2,1,28,1,28,1,1,1,2,1,1,1
1,4,1,91,1,38,1,1,1,8,1,1,1
1,1,1,9,1,9,1,1,1,1,1,1,1
1,2,1,73,1,73,1,1,1,7,1,1,1
1,2,1,97,1,33,1,1,1,2,1,1,1
1,3,1,183,1,100,1,1,1,9,1,1,1
1,1,1,20,1,20,1,1,1,1,1,1,1
1,2,1,4,1,4,1,1,1,1,1,1,1
1,4,1,69,1,11,1,1,1,16,1,1,1
1,2,1,28,1,13,1,1,1,2,1,1,1
1,2,1,1,1,7,1,1,1,3,1,1,1
1,2,1,55,1,55,1,1,1,7,1,1,1
1,1,1,46,1,24,1,1,1,3,1,1,1
1,2,1,32,1,13,1,1,1,10,1,1,1
1,4,1,54,1,48,1,1,1,4,1,1,1
1,3,1,41,1,31,1,1,1,3,1,1,1
1,1,1,54,1,54,1,1,1,4,1,1,1
1,2,1,32,1,8,1,1,1,3,1,1,1
1,6,1,130,1,9,1,1,1,6,1,1,1
1,1,1,104,1,21,1,1,1,3,1,1,1
1,1,1,1,1,1,1,1,1,3,1,1,1
1,9,1,25,1,25,1,1,1,4,1,1,1
1,6,1,26,1,26,1,1,1,1,1,1,1
1,3,1,15,1,6,1,1,1,1,1,1,1
1,1,1,19,1,19,1,1,1,1,1,1,1
1,6,1,51,1,51,1,1,1,4,1,1,1
1,2,1,1,1,5,1,1,1,1,1,1,1
1,3,1,1,1,4,1,1,1,5,1,1,1
1,2,1,1,1,5,1,1,1,1,1,1,1
1,1,1,38,1,38,1,1,1,4,1,1,1
1,1,1,132,1,8,1,1,1,3,1,1,1
1,1,1,3,1,3,1,1,1,1,1,1,1
1,2,1,4,1,4,1,1,1,5,1,1,1
1,4,1,49,1,36,1,1,1,4,1,1,1
1,2,1,51,1,51,1,1,1,3,1,1,1
1,2,1,1,1,2,1,1,1,10,1,1,1
1,2,1,80,1,14,1,1,1,4,1,1,1
1,1,1,52,1,52,1,1,1,1,1,1,1
1,1,1,1,1,4,1,1,1,11,1,1,1
1,1,1,32,1,27,1,1,1,2,1,1,1
1,2,1,47,1,32,1,1,1,2,1,1,1
1,3,1,290,1,26,1,1,1,7,1,1,1
1,1,1,110,1,61,1,1,1,3,1,1,1
1,1,1,4,1,4,1,1,1,6,1,1,1
1,2,1,37,1,37,1,1,1,3,1,1,1
1,3,1,1,1,11,1,1,1,3,1,1,1
1,1,1,24,1,24,1,1,1,2,1,1,1
1,1,1,43,1,31,1,1,1,1,1,1,1
1,5,1,15,1,4,1,1,1,1,1,1,1
1,6,1,51,1,51,1,1,1,6,1,1,1
1,1,1,46,1,33,1,1,1,2,1,1,1
1,1,1,156,1,64,1,1,1,2,1,1,1
1,1,1,171,1,4,1,1,1,8,1,1,1
1,1,1,56,1,50,1,1,1,3,1,1,1
1,2,1,33,1,33,1,1,1,1,1,1,1
1,7,1,10,1,10,1,1,1,3,1,1,1
1,1,1,92,1,92,1,1,1,6,1,1,1
1,3,1,30,1,24,1,1,1,2,1,1,1
1,1,1,25,1,6,1,1,1,7,1,1,1
1,1,1,14,1,14,1,1,1,10,1,1,1
1,1,1,91,1,54,1,1,1,9,1,1,1
1,2,1,1,1,5,1,1,1,6,1,1,1
1,1,1,29,1,29,1,1,1,3,1,1,1
1,3,1,7,1,7,1,1,1,5,1,1,1
1,4,1,7,1,7,1,1,1,2,1,1,1
1,1,1,18,1,18,1,1,1,2,1,1,1
1,2,1,43,1,24,1,1,1,1,1,1,1
1,3,1,54,1,36,1,1,1,3,1,1,1
1,1,1,105,1,72,1,1,1,4,1,1,1
1,3,1,55,1,55,1,1,1,1,1,1,1
1,1,1,10,1,8,1,1,1,3,1,1,1
1,4,1,37,1,24,1,1,1,3,1,1,1
1,3,1,32,1,32,1,1,1,2,1,1,1
1,4,1,6,1,6,1,1,1,5,1,1,1
1,4,1,41,1,41,1,1,1,2,1,1,1
1,6,1,41,1,12,1,1,1,1,1,1,1
1,1,1,14,1,14,1,1,1,2,1,1,1
1,4,1,48,1,48,1,1,1,14,1,1,1
1,2,1,1,1,16,1,1,1,2,1,1,1
1,3,1,54,1,25,1,1,1,13,1,1,1
1,2,1,5,1,5,1,1,1,1,1,1,1
1,5,1,20,1,20,1,1,1,9,1,1,1
1,3,1,91,1,35,1,1,1,3,1,1,1
1,9,1,1,1,3,1,1,1,1,1,1,1
1,2,1,1,1,3,1,1,1,1,1,1,1
1,6,1,95,1,88,1,1,1,3,1,1,1
1,1,1,1,1,2,1,1,1,3,1,1,1
1,3,1,10,1,10,1,1,1,1,1,1,1
1,1,1,9,1,9,1,1,1,1,1,1,1
1,4,1,64,1,7,1,1,1,6,1,1,1
1,5,1,1,1,1,1,1,1,7,1,1,1
1,1,1,45,1,6,1,1,1,17,1,1,1
1,1,1,99,1,99,1,1,1,2,1,1,1
1,1,1,31,1,24,1,1,1,7,1,1,1
1,2,1,28,1,28,1,1,1,1,1,1,1
1,7,1,23,1,8,1,1,1,3,1,1,1
1,3,1,33,1,33,1,1,1,1,1,1,1
1,4,1,9,1,9,1,1,1,1,1,1,1
1,5,1,1,1,10,1,1,1,18,1,1,1
1,2,1,67,1,31,1,1,1,3,1,1,1
1,1,1,303,1,52,1,1,1,3,1,1,1
1,4,1,44,1,24,1,1,1,4,1,1,1
1,1,1,1,1,6,1,1,1,4,1,1,1
1,3,1,88,1,66,1,1,1,5,1,1,1
1,3,1,52,1,28,1,1,1,1,1,1,1
1,1,1,6,1,6,1,1,1,3,1,1,1
1,3,1,62,1,62,1,1,1,1,1,1,1
1,2,1,89,1,7,1,1,1,1,1,1,1
1,1,1,5,1,5,1,1,1,4,1,1,1
1,1,1,49,1,49,1,1,1,1,1,1,1
1,1,1,19,1,6,1,1,1,8,1,1,1
1,1,1,1,1,1,1,1,1,2,1,1,1
1,3,1,12,1,12,1,1,1,4,1,1,1
1,6,1,1,1,3,1,1,1,1,1,1,1
1,2,1,1,1,7,1,1,1,9,1,1,1
1,3,1,90,1,35,1,1,1,3,1,1,1
1,2,1,1,1,3,1,1,1,5,1,1,1
1,1,1,133,1,52,1,1,1,3,1,1,1
1,2,1,78,1,26,1,1,1,3,1,1,1
1,1,1,1,1,1,1,1,1,4,1,1,1
1,4,1,1,1,6,1,1,1,1,1,1,1
1,1,1,124,1,27,1,1,1,4,1,1,1
1,2,1,10,1,10,1,1,1,1,1,1,1
1,3,1,12,1,12,1,1,1,3,1,1,1
1,1,1,3,1,3,1,1,1,2,1,1,1
1,3,1,10,1,10,1,1,1,1,1,1,1
1,3,1,39,1,31,1,1,1,3,1,1,1
1,4,1,72,1,30,1,1,1,4,1,1,1
1,3,1,1,1,4,1,1,1,1,1,1,1
1,1,1,22,1,22,1,1,1,4,1,1,1
1,2,1,43,1,43,1,1,1,2,1,1,1
1,2,1,36,1,36,1,1,1,2,1,1,1
1,2,1,59,1,25,1,1,1,2,1,1,1
1,1,1,5,1,5,1,1,1,3,1,1,1
1,1,1,34,1,34,1,1,1,2,1,1,1
1,2,1,37,1,19,1,1,1,11,1,1,1
1,5,1,33,1,11,1,1,1,2,1,1,1
1,4,1,8,1,8,1,1,1,3,1,1,1
1,1,1,77,1,19,1,1,1,3,1,1,1
1,2,1,1,1,3,1,1,1,9,1,1,1
1,3,1,56,1,39,1,1,1,5,1,1,1
1,1,1,16,1,16,1,1,1,7,1,1,1
1,1,1,12,1,3,1,1,1,6,1,1,1
1,3,1,12,1,11,1,1,1,1,1,1,1
1,3,1,19,1,12,1,1,1,1,1,1,1
1,3,1,47,1,47,1,1,1,2,1,1,1
1,1,1,1,1,2,1,1,1,9,1,1,1
1,4,1,31,1,20,1,1,1,1,1,1,1
1,1,1,32,1,32,1,1,1,1,1,1,1
1,2,1,1,1,4,1,1,1,9,1,1,1
1,1,1,62,1,42,1,1,1,4,1,1,1
1,4,1,32,1,11,1,1,1,1,1,1,1
1,2,1,66,1,5,1,1,1,2,1,1,1
1,1,1,92,1,27,1,1,1,3,1,1,1
1,1,1,124,1,22,1,1,1,4,1,1,1
1,1,1,116,1,5,1,1,1,1,1,1,1
1,2,1,1,1,14,1,1,1,3,1,1,1
1,2,1,24,1,24,1,1,1,3,1,1,1
1,6,1,15,1,15,1,1,1,1,1,1,1
1,1,1,131,1,104,1,1,1,3,1,1,1
1,3,1,105,1,15,1,1,1,2,1,1,1
1,2,1,8,1,8,1,1,1,5,1,1,1
1,1,1,80,1,23,1,1,1,1,1,1,1
1,1,1,139,1,6,1,1,1,7,1,1,1
1,3,1,1,1,2,1,1,1,3,1,1,1
1,1,1,54,1,38,1,1,1,3,1,1,1
1,2,1,51,1,6,1,1,1,2,1,1,1
1,2,1,43,1,32,1,1,1,7,1,1,1
1,1,1,1,1,2,1,1,1,4,1,1,1
1,1,1,1,1,7,1,1,1,6,1,1,1
1,5,1,5,1,5,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,7,1,1,1
1,1,1,148,1,43,1,1,1,7,1,1,1
1,4,1,155,1,11,1,1,1,3,1,1,1
1,9,1,55,1,18,1,1,1,1,1,1,1
1,3,1,22,1,7,1,1,1,2,1,1,1
1,3,1,109,1,13,1,1,1,2,1,1,1
1,1,1,80,1,8,1,1,1,6,1,1,1
1,1,1,9,1,5,1,1,1,4,1,1,1
1,6,1,1,1,8,1,1,1,6,1,1,1
1,3,1,66,1,66,1,1,1,1,1,1,1
1,1,1,58,1,17,1,1,1,3,1,1,1
1,4,1,46,1,46,1,1,1,1,1,1,1
1,12,1,44,1,44,1,1,1,6,1,1,1
1,2,1,68,1,68,1,1,1,7,1,1,1
1,4,1,216,1,13,1,1,1,8,1,1,1
1,4,1,124,1,123,1,1,1,6,1,1,1
1,4,1,45,1,19,1,1,1,2,1,1,1
1,1,1,30,1,30,1,1,1,2,1,1,1
1,1,1,185,1,10,1,1,1,5,1,1,1
1,1,1,12,1,12,1,1,1,1,1,1,1
1,5,1,7,1,7,1,1,1,3,1,1,1
1,1,1,124,1,71,1,1,1,9,1,1,1
1,2,1,62,1,20,1,1,1,1,1,1,1
1,2,1,235,1,134,1,1,1,2,1,1,1
1,1,1,86,1,6,1,1,1,4,1,1,1
1,2,1,118,1,80,1,1,1,8,1,1,1
1,2,1,1,1,9,1,1,1,1,1,1,1
1,2,1,9,1,9,1,1,1,7,1,1,1
1,2,1,25,1,14,1,1,1,7,1,1,1
1,2,1,131,1,11,1,1,1,8,1,1,1
1,3,1,57,1,10,1,1,1,5,1,1,1
