TCV, , , , , , , , , , , , ,Grammar
p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13
1,1,1,1,1,5,1,15,1,1,3,11,1,0,0,0,1,0,1,1,1,0,0,0,1,1
1,1,1,3,1,27,1,13,1,1,4,6,1,0,0,0,1,0,1,1,1,0,0,0,1,1
1,1,1,1,1,90,1,3,1,1,3,4,1,0,0,0,1,0,1,1,1,0,0,0,1,1
1,1,1,1,1,22,1,1,1,1,1,33,1,0,0,0,1,0,1,1,1,0,0,0,1,1
1,1,1,1,1,4,1,5,1,1,10,2,1,0,0,0,1,0,1,1,1,0,0,0,1,1
1,1,1,1,1,1,1,12,1,1,2,8,1,0,0,0,0,0,1,1,1,0,0,0,1,1
1,1,1,1,1,102,1,2,1,1,2,24,1,0,0,0,1,0,1,1,1,0,0,0,1,1
1,1,1,3,1,14,1,12,1,1,3,18,1,0,0,0,1,0,1,1,1,0,0,0,1,1
1,1,1,1,1,125,1,20,1,1,9,3,1,0,0,0,1,0,1,1,1,0,0,0,1,1
1,1,1,1,1,11,1,8,1,1,1,20,1,0,0,0,1,0,1,1,1,0,0,0,1,1
1,1,1,1,1,22,1,5,1,1,2,5,1,0,0,0,1,0,1,1,1,0,0,0,1,1
1,1,1,1,1,5,1,8,1,1,19,33,1,0,0,0,1,0,1,1,1,0,0,0,1,1
1,1,1,1,1,120,1,13,1,1,6,7,1,0,0,0,1,0,1,1,1,0,0,0,1,1
1,1,1,1,1,126,1,8,1,1,2,35,1,0,0,0,1,0,1,1,1,0,0,0,1,1
1,1,1,1,1,17,1,9,1,1,11,5,1,0,0,0,1,0,1,1,1,0,0,0,1,1
1,1,1,3,1,68,1,17,1,1,11,7,1,0,0,0,1,0,1,1,1,0,0,0,1,1
1,1,1,1,1,25,1,10,1,1,1,10,1,0,0,0,1,0,1,1,1,0,0,0,1,1
1,1,1,1,1,112,1,28,1,1,3,14,1,0,0,0,1,0,1,1,1,0,0,0,1,1
1,1,1,2,1,7,1,5,1,1,9,4,1,0,0,0,1,0,1,1,1,0,0,0,1,1
1,1,1,2,1,178,1,19,1,1,8,44,1,0,0,0,1,0,1,1,1,0,0,0,1,1
1,1,1,1,1,55,1,2,1,1,6,9,1,0,0,0,1,0,1,1,1,0,0,0,1,1
1,1,1,1,1,31,1,2,1,1,9,8,1,0,0,0,1,0,1,1,1,0,0,0,1,1
1,1,1,1,1,54,1,15,1,1,4,1,1,0,0,0,1,0,1,1,1,0,0,0,1,1
1,1,1,1,1,4,1,6,1,1,3,2,1,0,0,0,1,0,1,1,1,0,0,0,1,1
1,1,1,1,1,1,1,21,1,1,10,3,1,0,0,0,0,0,1,1,1,0,0,0,1,1
1,1,1,1,1,7,1,24,1,1,4,19,1,0,0,0,1,0,1,1,1,0,0,0,1,1
1,1,1,1,1,16,1,6,1,1,3,9,1,0,0,0,1,0,1,1,1,0,0,0,1,1
1,1,1,1,1,17,1,21,1,1,3,18,1,0,0,0,1,0,1,1,1,0,0,0,1,1
1,1,1,4,1,49,1,5,1,1,5,32,1,0,0,0,1,0,1,1,1,0,0,0,1,1
1,1,1,1,1,23,1,4,1,1,3,7,1,0,0,0,1,0,1,1,1,0,0,0,1,1
1,1,1,1,1,4,1,9,1,1,2,9,1,0,0,0,1,0,1,1,1,0,0,0,1,1
