p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13
1,6,2,24,115,17,4,1,1,1,7,1,2
1,1,1,1,15,2,3,1,1,1,1,1,1
1,2,2,1,26,1,2,1,1,1,2,1,2
1,1,1,1,111,5,4,1,1,1,1,1,1
1,2,1,1,212,1,1,1,1,1,3,1,1
1,7,1,8,53,8,3,1,1,1,7,1,1
1,2,1,1,130,3,1,1,1,1,3,1,1
1,6,2,1,24,8,2,1,1,1,6,1,2
1,1,1,1,185,2,2,1,1,1,1,1,1
1,5,2,14,14,14,2,1,1,1,5,1,2
1,1,1,1,128,6,6,1,1,1,1,1,1
1,1,1,1,31,2,2,1,1,1,1,1,1
1,1,1,1,66,1,1,1,1,1,1,1,1
1,2,1,1,140,7,2,1,1,1,2,1,1
1,3,1,1,5,2,2,1,1,1,3,1,1
1,5,1,1,89,4,1,1,1,1,6,1,1
1,3,1,1,100,7,2,1,1,1,4,1,1
1,1,1,1,85,6,6,1,1,1,1,1,1
1,1,1,1,115,4,1,1,1,1,1,1,1
1,6,1,1,84,4,3,1,1,1,7,1,1
1,1,1,1,121,7,2,1,1,1,1,1,1
1,1,1,1,128,1,1,1,1,1,1,1,1
1,14,2,1,26,2,2,1,1,1,14,1,2
1,1,1,1,23,4,2,1,1,1,1,1,1
1,1,2,15,63,10,2,1,1,1,2,1,2
1,2,1,94,46,14,4,1,1,1,2,1,1
1,4,3,1,4,2,7,1,1,1,6,1,3
1,1,1,1,37,4,2,1,1,1,1,1,1
1,1,1,1,323,3,3,1,1,1,1,1,1
1,1,2,1,1,6,3,1,1,1,1,1,2
1,4,2,78,49,9,5,1,1,1,4,1,2
1,11,1,34,34,18,1,1,1,1,13,1,1
1,5,2,41,41,4,2,1,1,1,5,1,2
1,6,1,1,62,15,1,1,1,1,6,1,1
1,1,1,1,151,1,1,1,1,1,1,1,1
1,1,1,1,125,4,1,1,1,1,1,1,1
1,1,2,42,106,16,3,1,1,1,2,1,2
1,1,1,1,130,4,1,1,1,1,1,1,1
1,1,1,1,130,19,1,1,1,1,1,1,1
1,1,1,1,156,1,1,1,1,1,1,1,1
1,1,1,1,161,3,1,1,1,1,1,1,1
1,2,1,1,4,1,5,1,1,1,2,1,1
1,1,3,98,67,5,3,1,1,1,1,1,3
1,1,3,1,1,1,3,1,1,1,3,1,3
1,1,1,1,93,6,2,1,1,1,1,1,1
1,2,2,42,166,8,4,1,1,1,2,1,2
1,1,2,64,56,4,4,1,1,1,1,1,2
1,1,2,41,23,6,2,1,1,1,2,1,2
1,1,1,36,70,23,1,1,1,1,1,1,1
1,1,2,8,8,8,3,1,1,1,2,1,2
1,4,4,50,119,8,4,1,1,1,4,1,4
1,8,1,1,15,1,1,1,1,1,8,1,1
1,2,1,1,34,3,2,1,1,1,2,1,1
1,1,1,1,14,4,4,1,1,1,1,1,1
1,1,3,167,154,4,3,1,1,1,1,1,3
1,2,1,41,41,12,1,1,1,1,2,1,1
1,3,1,1,63,11,7,1,1,1,3,1,1
1,1,2,46,98,5,5,1,1,1,2,1,2
1,2,1,43,43,21,8,1,1,1,2,1,1
1,2,1,110,48,34,4,1,1,1,2,1,1
1,1,1,1,127,2,2,1,1,1,1,1,1
1,1,1,11,11,4,1,1,1,1,1,1,1
1,1,1,48,72,11,6,1,1,1,1,1,1
1,5,1,1,11,8,5,1,1,1,5,1,1
1,2,1,47,47,3,1,1,1,1,3,1,1
1,7,1,1,53,2,2,1,1,1,7,1,1
1,2,1,16,479,16,1,1,1,1,2,1,1
1,5,1,55,40,10,1,1,1,1,6,1,1
1,2,1,112,112,13,1,1,1,1,5,1,1
1,7,1,75,156,14,10,1,1,1,8,1,1
1,3,1,1,3,3,1,1,1,1,4,1,1
1,6,1,1,9,3,2,1,1,1,10,1,1
1,1,1,1,218,3,1,1,1,1,1,1,1
1,1,1,1,22,1,2,1,1,1,1,1,1
1,1,2,1,51,2,4,1,1,1,1,1,2
1,7,1,1,426,2,3,1,1,1,7,1,1
1,2,1,185,153,4,1,1,1,1,2,1,1
1,1,1,1,25,3,1,1,1,1,1,1,1
1,1,2,23,99,18,2,1,1,1,1,1,2
1,2,1,1,19,1,1,1,1,1,2,1,1
1,1,1,1,118,6,1,1,1,1,1,1,1
1,3,2,18,79,17,4,1,1,1,4,1,2
1,4,1,34,35,8,1,1,1,1,4,1,1
1,4,2,53,16,5,8,1,1,1,5,1,2
1,5,2,11,72,5,5,1,1,1,5,1,2
