 observation,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13
eChild #740,0,2,0,22,0,22,0,0,0,0,0,0,0
eChild #741,0,4,0,46,0,46,0,0,0,2,0,0,0
eChild #742,0,1,0,48,0,48,0,0,0,2,0,0,0
eChild #743,0,1,0,20,0,20,0,0,0,0,0,0,0
eChild #744,0,3,0,53,0,53,0,0,0,0,0,0,0
eChild #745,0,0,0,8,0,8,0,0,0,1,0,0,0
eChild #746,0,3,0,63,0,63,0,0,0,0,0,0,0
eChild #747,0,1,0,10,0,10,0,0,0,4,0,0,0
eChild #748,0,0,0,4,0,4,0,0,0,0,0,0,0
eChild #749,0,0,0,135,0,135,0,0,0,1,0,0,0
eChild #750,0,1,0,26,0,26,0,0,0,1,0,0,0
eChild #751,0,0,0,36,0,36,0,0,0,0,0,0,0
eChild #752,0,4,0,43,0,43,0,0,0,0,0,0,0
eChild #753,0,0,0,14,0,14,0,0,0,0,0,0,0
eChild #754,0,0,0,62,0,62,0,0,0,4,0,0,0
eChild #755,0,0,0,18,0,18,0,0,0,0,0,0,0
eChild #756,0,1,0,128,0,128,0,0,0,0,0,0,0
eChild #757,0,0,0,8,0,8,0,0,0,11,0,0,0
eChild #758,0,0,0,8,0,8,0,0,0,12,0,0,0
eChild #759,0,2,0,31,0,31,0,0,0,7,0,0,0
eChild #760,0,1,0,32,0,32,0,0,0,5,0,0,0
eChild #761,0,1,0,103,0,103,0,0,0,5,0,0,0
eChild #762,0,4,0,1,0,1,0,0,0,0,0,0,0
eChild #763,0,0,0,73,0,73,0,0,0,2,0,0,0
eChild #764,0,1,0,3,0,3,0,0,0,2,0,0,0
eChild #765,0,1,0,6,0,6,0,0,0,1,0,0,0
eChild #766,0,0,0,46,0,46,0,0,0,13,0,0,0
eChild #767,0,0,0,52,0,52,0,0,0,2,0,0,0
eChild #768,0,8,0,92,0,92,0,0,0,1,0,0,0
eChild #769,0,0,0,72,0,72,0,0,0,1,0,0,0
eChild #770,0,1,0,228,0,228,0,0,0,4,0,0,0
eChild #771,0,0,0,79,0,79,0,0,0,0,0,0,0
eChild #772,0,0,0,3,0,3,0,0,0,1,0,0,0
eChild #773,0,0,0,18,0,18,0,0,0,11,0,0,0
eChild #774,0,3,0,24,0,24,0,0,0,2,0,0,0
eChild #775,0,0,0,44,0,44,0,0,0,0,0,0,0
eChild #776,0,0,0,32,0,32,0,0,0,0,0,0,0
eChild #777,0,0,0,43,0,43,0,0,0,0,0,0,0
eChild #778,0,5,0,116,0,116,0,0,0,2,0,0,0
eChild #779,0,0,0,47,0,47,0,0,0,2,0,0,0
eChild #780,0,2,0,7,0,7,0,0,0,5,0,0,0
eChild #781,0,0,0,63,0,63,0,0,0,0,0,0,0
eChild #782,0,1,0,39,0,39,0,0,0,2,0,0,0
eChild #783,0,2,0,56,0,56,0,0,0,2,0,0,0
eChild #784,0,0,0,185,0,185,0,0,0,2,0,0,0
eChild #785,0,0,0,14,0,14,0,0,0,7,0,0,0
eChild #786,0,2,0,70,0,70,0,0,0,6,0,0,0
eChild #787,0,0,0,32,0,32,0,0,0,2,0,0,0
eChild #788,0,1,0,0,0,3,0,0,0,6,0,0,0
eChild #789,0,1,0,5,0,5,0,0,0,0,0,0,0
eChild #790,0,0,0,77,0,77,0,0,0,3,0,0,0
eChild #791,0,1,0,124,0,124,0,0,0,0,0,0,0
eChild #792,0,3,0,54,0,54,0,0,0,3,0,0,0
eChild #793,0,0,0,38,0,38,0,0,0,5,0,0,0
eChild #794,0,3,0,81,0,81,0,0,0,0,0,0,0
eChild #795,0,4,0,6,0,6,0,0,0,3,0,0,0
eChild #796,0,0,0,13,0,13,0,0,0,2,0,0,0
eChild #797,0,0,0,56,0,56,0,0,0,6,0,0,0
eChild #798,0,5,0,0,0,2,0,0,0,7,0,0,0
eChild #799,0,3,0,7,0,7,0,0,0,18,0,0,0
eChild #800,0,1,0,14,0,14,0,0,0,5,0,0,0
eChild #801,0,2,0,43,0,43,0,0,0,7,0,0,0
eChild #802,0,0,0,0,0,16,0,0,0,3,0,0,0
eChild #803,0,1,0,22,0,22,0,0,0,0,0,0,0
eChild #804,0,0,0,125,0,125,0,0,0,1,0,0,0
eChild #805,0,3,0,52,0,52,0,0,0,0,0,0,0
eChild #806,0,0,0,28,0,28,0,0,0,7,0,0,0
eChild #807,0,1,0,108,0,108,0,0,0,1,0,0,0
eChild #808,0,3,0,0,0,1,0,0,0,0,0,0,0
eChild #809,0,1,0,8,0,8,0,0,0,1,0,0,0
eChild #810,0,1,0,33,0,33,0,0,0,1,0,0,0
eChild #811,0,0,0,23,0,23,0,0,0,3,0,0,0
eChild #812,0,2,0,4,0,4,0,0,0,0,0,0,0
eChild #813,0,2,0,0,0,4,0,0,0,0,0,0,0
eChild #814,0,0,0,127,0,127,0,0,0,0,0,0,0
eChild #815,0,1,0,8,0,8,0,0,0,1,0,0,0
eChild #816,0,0,0,36,0,36,0,0,0,0,0,0,0
eChild #817,0,1,0,285,0,285,0,0,0,1,0,0,0
eChild #818,0,1,0,15,0,15,0,0,0,13,0,0,0
eChild #819,0,0,0,5,0,5,0,0,0,8,0,0,0
eChild #820,0,2,0,8,0,8,0,0,0,4,0,0,0
eChild #821,0,4,0,62,0,62,0,0,0,7,0,0,0
eChild #822,0,2,0,9,0,9,0,0,0,13,0,0,0
eChild #823,0,0,0,29,0,29,0,0,0,6,0,0,0
eChild #824,0,0,0,10,0,10,0,0,0,6,0,0,0
eChild #825,0,2,0,56,0,56,0,0,0,11,0,0,0
eChild #826,0,1,0,109,0,109,0,0,0,1,0,0,0
eChild #827,0,5,0,72,0,72,0,0,0,1,0,0,0
eChild #828,0,1,0,25,0,25,0,0,0,3,0,0,0
eChild #829,0,0,0,31,0,31,0,0,0,2,0,0,0
eChild #830,0,0,0,1,0,1,0,0,0,12,0,0,0
eChild #831,0,3,0,121,0,121,0,0,0,4,0,0,0
eChild #832,0,3,0,96,0,96,0,0,0,0,0,0,0
eChild #833,0,4,0,96,0,96,0,0,0,4,0,0,0
eChild #834,0,1,0,23,0,23,0,0,0,2,0,0,0
eChild #835,0,1,0,90,0,90,0,0,0,2,0,0,0
eChild #836,0,6,0,67,0,67,0,0,0,16,0,0,0
eChild #837,0,1,0,93,0,93,0,0,0,0,0,0,0
eChild #838,0,8,0,5,0,5,0,0,0,7,0,0,0
eChild #839,0,0,0,28,0,28,0,0,0,2,0,0,0
eChild #840,0,2,0,14,0,14,0,0,0,4,0,0,0
eChild #841,0,4,0,40,0,40,0,0,0,7,0,0,0
eChild #842,0,1,0,121,0,121,0,0,0,0,0,0,0
eChild #843,0,0,0,14,0,14,0,0,0,11,0,0,0
eChild #844,0,0,0,29,0,29,0,0,0,3,0,0,0
eChild #845,0,5,0,41,0,41,0,0,0,9,0,0,0
eChild #846,0,1,0,0,0,2,0,0,0,3,0,0,0
eChild #847,0,0,0,0,0,2,0,0,0,1,0,0,0
eChild #848,0,2,0,2,0,2,0,0,0,5,0,0,0
eChild #849,0,8,0,64,0,64,0,0,0,0,0,0,0
eChild #850,0,2,0,7,0,7,0,0,0,0,0,0,0
eChild #851,0,4,0,53,0,53,0,0,0,0,0,0,0
eChild #852,0,0,0,22,0,22,0,0,0,2,0,0,0
eChild #853,0,0,0,32,0,32,0,0,0,4,0,0,0
eChild #854,0,4,0,37,0,37,0,0,0,4,0,0,0
eChild #855,0,0,0,53,0,53,0,0,0,15,0,0,0
eChild #856,0,0,0,12,0,12,0,0,0,0,0,0,0
eChild #857,0,0,0,19,0,19,0,0,0,2,0,0,0
eChild #858,0,0,0,0,0,0,0,0,0,1,0,0,0
eChild #859,0,0,0,57,0,57,0,0,0,4,0,0,0
eChild #860,0,0,0,12,0,12,0,0,0,0,0,0,0
eChild #861,0,0,0,46,0,46,0,0,0,1,0,0,0
eChild #862,0,5,0,34,0,34,0,0,0,3,0,0,0
eChild #863,0,3,0,31,0,31,0,0,0,2,0,0,0
eChild #864,0,2,0,4,0,4,0,0,0,1,0,0,0
eChild #865,0,0,0,18,0,18,0,0,0,0,0,0,0
eChild #866,0,2,0,57,0,57,0,0,0,10,0,0,0
eChild #867,0,0,0,146,0,146,0,0,0,5,0,0,0
eChild #868,0,0,0,9,0,9,0,0,0,5,0,0,0
eChild #869,0,1,0,0,0,20,0,0,0,2,0,0,0
eChild #870,0,0,0,27,0,27,0,0,0,1,0,0,0
eChild #871,0,1,0,1,0,1,0,0,0,14,0,0,0
eChild #872,0,1,0,29,0,29,0,0,0,6,0,0,0
eChild #873,0,7,0,106,0,106,0,0,0,2,0,0,0
eChild #874,0,1,0,0,0,3,0,0,0,6,0,0,0
eChild #875,0,1,0,39,0,39,0,0,0,1,0,0,0
eChild #876,0,1,0,0,0,0,0,0,0,12,0,0,0
eChild #877,0,1,0,0,0,1,0,0,0,2,0,0,0
eChild #878,0,0,0,33,0,33,0,0,0,7,0,0,0
eChild #879,0,3,0,46,0,46,0,0,0,0,0,0,0
eChild #880,0,2,0,2,0,2,0,0,0,0,0,0,0
eChild #881,0,0,0,4,0,4,0,0,0,5,0,0,0
eChild #882,0,0,0,89,0,89,0,0,0,0,0,0,0
eChild #883,0,0,0,8,0,8,0,0,0,2,0,0,0
eChild #884,0,3,0,107,0,107,0,0,0,0,0,0,0
eChild #885,0,1,0,34,0,34,0,0,0,0,0,0,0
eChild #886,0,1,0,60,0,60,0,0,0,1,0,0,0
eChild #887,0,1,0,8,0,8,0,0,0,0,0,0,0
eChild #888,0,2,0,81,0,81,0,0,0,1,0,0,0
eChild #889,0,0,0,20,0,20,0,0,0,0,0,0,0
eChild #890,0,1,0,35,0,35,0,0,0,0,0,0,0
eChild #891,0,1,0,7,0,7,0,0,0,3,0,0,0
eChild #892,0,2,0,35,0,35,0,0,0,1,0,0,0
eChild #893,0,1,0,52,0,52,0,0,0,2,0,0,0
eChild #894,0,0,0,59,0,59,0,0,0,4,0,0,0
eChild #895,0,0,0,31,0,31,0,0,0,3,0,0,0
eChild #896,0,3,0,80,0,80,0,0,0,1,0,0,0
eChild #897,0,1,0,99,0,99,0,0,0,0,0,0,0
eChild #898,0,3,0,0,0,1,0,0,0,6,0,0,0
eChild #899,0,0,0,141,0,141,0,0,0,8,0,0,0
eChild #900,0,0,0,22,0,22,0,0,0,3,0,0,0
eChild #901,0,0,0,97,0,97,0,0,0,4,0,0,0
eChild #902,0,0,0,141,0,141,0,0,0,7,0,0,0
eChild #903,0,5,0,0,0,14,0,0,0,5,0,0,0
eChild #904,0,2,0,38,0,38,0,0,0,1,0,0,0
eChild #905,0,0,0,83,0,83,0,0,0,3,0,0,0
eChild #906,0,0,0,10,0,10,0,0,0,0,0,0,0
eChild #907,0,1,0,9,0,9,0,0,0,10,0,0,0
eChild #908,0,3,0,0,0,2,0,0,0,1,0,0,0
eChild #909,0,0,0,44,0,44,0,0,0,0,0,0,0
eChild #910,0,1,0,110,0,110,0,0,0,1,0,0,0
eChild #911,0,1,0,69,0,69,0,0,0,2,0,0,0
eChild #912,0,0,0,81,0,81,0,0,0,5,0,0,0
eChild #913,0,4,0,50,0,50,0,0,0,3,0,0,0
eChild #914,0,1,0,113,0,113,0,0,0,0,0,0,0
eChild #915,0,1,0,22,0,22,0,0,0,5,0,0,0
eChild #916,0,0,0,33,0,33,0,0,0,6,0,0,0
eChild #917,0,2,0,33,0,33,0,0,0,3,0,0,0
eChild #918,0,3,0,101,0,101,0,0,0,0,0,0,0
eChild #919,0,1,0,51,0,51,0,0,0,8,0,0,0
eChild #920,0,0,0,26,0,26,0,0,0,9,0,0,0
eChild #921,0,0,0,233,0,233,0,0,0,2,0,0,0
eChild #922,0,2,0,71,0,71,0,0,0,11,0,0,0
eChild #923,0,1,0,0,0,1,0,0,0,2,0,0,0
eChild #924,0,3,0,41,0,41,0,0,0,2,0,0,0
eChild #925,0,0,0,6,0,6,0,0,0,0,0,0,0
eChild #926,0,0,0,6,0,6,0,0,0,1,0,0,0
eChild #927,0,0,0,151,0,151,0,0,0,6,0,0,0
eChild #928,0,3,0,129,0,129,0,0,0,11,0,0,0
eChild #929,0,2,0,37,0,37,0,0,0,5,0,0,0
eChild #930,0,0,0,41,0,41,0,0,0,1,0,0,0
eChild #931,0,3,0,31,0,31,0,0,0,4,0,0,0
eChild #932,0,1,0,14,0,14,0,0,0,6,0,0,0
eChild #933,0,1,0,16,0,16,0,0,0,0,0,0,0
eChild #934,0,4,0,44,0,44,0,0,0,3,0,0,0
eChild #935,0,0,0,71,0,71,0,0,0,2,0,0,0
eChild #936,0,1,0,0,0,2,0,0,0,3,0,0,0
eChild #937,0,0,0,47,0,47,0,0,0,0,0,0,0
eChild #938,0,2,0,108,0,108,0,0,0,0,0,0,0
eChild #939,0,3,0,88,0,88,0,0,0,1,0,0,0
eChild #940,0,3,0,33,0,33,0,0,0,0,0,0,0
eChild #941,0,10,0,137,0,137,0,0,0,1,0,0,0
eChild #942,0,0,0,29,0,29,0,0,0,12,0,0,0
eChild #943,0,3,0,44,0,44,0,0,0,0,0,0,0
eChild #944,0,2,0,7,0,7,0,0,0,3,0,0,0
eChild #945,0,2,0,15,0,15,0,0,0,5,0,0,0
eChild #946,0,1,0,9,0,9,0,0,0,5,0,0,0
eChild #947,0,0,0,0,0,10,0,0,0,8,0,0,0
eChild #948,0,2,0,77,0,77,0,0,0,1,0,0,0
eChild #949,0,0,0,43,0,43,0,0,0,1,0,0,0
eChild #950,0,2,0,75,0,75,0,0,0,1,0,0,0
eChild #951,0,2,0,48,0,48,0,0,0,6,0,0,0
eChild #952,0,2,0,114,0,114,0,0,0,1,0,0,0
eChild #953,0,0,0,0,0,0,0,0,0,3,0,0,0
eChild #954,0,1,0,63,0,63,0,0,0,3,0,0,0
eChild #955,0,1,0,14,0,14,0,0,0,0,0,0,0
eChild #956,0,1,0,132,0,132,0,0,0,1,0,0,0
eChild #957,0,3,0,15,0,15,0,0,0,5,0,0,0
eChild #958,0,1,0,84,0,84,0,0,0,2,0,0,0
eChild #959,0,0,0,30,0,30,0,0,0,0,0,0,0
eChild #960,0,0,0,20,0,20,0,0,0,0,0,0,0
eChild #961,0,4,0,13,0,13,0,0,0,3,0,0,0
eChild #962,0,0,0,76,0,76,0,0,0,11,0,0,0
eChild #963,0,1,0,0,0,5,0,0,0,0,0,0,0
eChild #964,0,3,0,27,0,27,0,0,0,1,0,0,0
eChild #965,0,1,0,11,0,11,0,0,0,0,0,0,0
eChild #966,0,6,0,20,0,20,0,0,0,4,0,0,0
eChild #967,0,2,0,73,0,73,0,0,0,5,0,0,0
eChild #968,0,1,0,11,0,11,0,0,0,5,0,0,0
eChild #969,0,0,0,17,0,17,0,0,0,0,0,0,0
eChild #970,0,0,0,38,0,38,0,0,0,7,0,0,0
eChild #971,0,3,0,135,0,135,0,0,0,1,0,0,0
eChild #972,0,0,0,18,0,18,0,0,0,1,0,0,0
eChild #973,0,3,0,20,0,20,0,0,0,2,0,0,0
eChild #974,0,2,0,33,0,33,0,0,0,0,0,0,0
eChild #975,0,2,0,34,0,34,0,0,0,0,0,0,0
eChild #976,0,9,0,236,0,236,0,0,0,8,0,0,0
eChild #977,0,1,0,176,0,176,0,0,0,2,0,0,0
eChild #978,0,0,0,11,0,11,0,0,0,2,0,0,0
eChild #979,0,0,0,123,0,123,0,0,0,3,0,0,0
eChild #980,0,0,0,19,0,19,0,0,0,0,0,0,0
eChild #981,0,1,0,43,0,43,0,0,0,1,0,0,0
eChild #982,0,0,0,14,0,14,0,0,0,0,0,0,0
eChild #983,0,3,0,0,0,2,0,0,0,1,0,0,0
eChild #984,0,0,0,9,0,9,0,0,0,6,0,0,0
eChild #985,0,2,0,47,0,47,0,0,0,4,0,0,0
eChild #986,0,0,0,48,0,48,0,0,0,2,0,0,0
eChild #987,0,4,0,53,0,53,0,0,0,3,0,0,0
eChild #988,0,7,0,0,0,0,0,0,0,1,0,0,0
eChild #989,0,0,0,55,0,55,0,0,0,5,0,0,0
eChild #990,0,1,0,35,0,35,0,0,0,1,0,0,0
eChild #991,0,1,0,21,0,21,0,0,0,2,0,0,0
eChild #992,0,0,0,53,0,53,0,0,0,4,0,0,0
eChild #993,0,1,0,9,0,9,0,0,0,1,0,0,0
eChild #994,0,0,0,76,0,76,0,0,0,4,0,0,0
eChild #995,0,1,0,44,0,44,0,0,0,6,0,0,0
eChild #996,0,2,0,23,0,23,0,0,0,2,0,0,0
eChild #997,0,3,0,90,0,90,0,0,0,0,0,0,0
eChild #998,0,0,0,0,0,14,0,0,0,3,0,0,0
eChild #999,0,0,0,0,0,0,0,0,0,2,0,0,0
eChild #1000,0,8,0,23,0,23,0,0,0,1,0,0,0
