 observation,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13
eChild #430,0,1,1,0,53,0,3,0,0,0,1,0,1
eChild #431,0,0,0,2,56,0,0,0,0,0,0,0,0
eChild #432,0,1,0,15,42,0,2,0,0,0,1,0,0
eChild #433,0,2,0,7,11,0,14,0,3,0,2,0,0
eChild #434,0,0,1,9,52,0,1,0,1,0,1,0,1
eChild #435,0,1,1,7,93,0,2,0,2,0,1,0,1
eChild #436,0,0,0,3,206,0,0,0,1,0,0,0,0
eChild #437,0,1,0,4,39,0,2,0,0,0,1,0,0
eChild #438,0,3,1,0,238,0,1,0,1,0,3,0,1
eChild #439,0,2,0,1,194,0,4,0,1,0,2,0,0
eChild #440,0,0,2,0,18,0,3,0,0,0,0,0,2
eChild #441,0,0,0,10,124,0,0,0,1,0,0,0,0
eChild #442,0,0,0,2,36,0,1,0,0,0,0,0,0
eChild #443,0,5,1,0,5,0,1,0,1,0,7,0,1
eChild #444,0,1,0,10,263,0,0,0,0,0,1,0,0
eChild #445,0,1,2,0,37,0,5,0,0,0,1,0,2
eChild #446,0,3,0,4,291,0,0,0,1,0,3,0,0
eChild #447,0,1,1,0,75,0,2,0,0,0,1,0,1
eChild #448,0,0,0,11,11,0,3,0,1,0,0,0,0
eChild #449,0,4,0,4,163,0,2,0,0,0,5,0,0
eChild #450,0,0,0,6,6,0,2,0,1,0,0,0,0
eChild #451,0,2,0,19,82,0,0,0,0,0,2,0,0
eChild #452,0,0,0,4,96,0,3,0,0,0,0,0,0
eChild #453,0,3,0,7,118,0,2,0,0,0,3,0,0
eChild #454,0,0,0,1,204,0,3,0,0,0,0,0,0
eChild #455,0,1,1,0,223,0,5,0,0,0,1,0,1
eChild #456,0,0,0,2,15,0,0,0,0,0,0,0,0
eChild #457,0,1,0,11,177,0,1,0,0,0,1,0,0
eChild #458,0,1,0,4,340,0,0,0,0,0,1,0,0
eChild #459,0,0,1,0,275,0,4,0,0,0,1,0,1
eChild #460,0,0,0,4,179,0,2,0,2,0,0,0,0
eChild #461,0,0,0,1,17,0,0,0,2,0,0,0,0
eChild #462,0,1,0,1,46,0,2,0,1,0,2,0,0
eChild #463,0,0,1,0,38,0,1,0,3,0,0,0,1
eChild #464,0,2,1,0,72,0,3,0,1,0,2,0,1
eChild #465,0,0,0,10,17,0,0,0,2,0,0,0,0
eChild #466,0,0,0,5,36,0,1,0,1,0,0,0,0
eChild #467,0,4,2,0,4,0,2,0,1,0,7,0,2
eChild #468,0,1,1,0,196,0,1,0,1,0,1,0,1
eChild #469,0,2,0,1,58,0,0,0,0,0,3,0,0
eChild #470,0,0,0,2,193,0,8,0,1,0,0,0,0
eChild #471,0,1,0,7,155,0,0,0,1,0,1,0,0
eChild #472,0,0,0,3,23,0,1,0,0,0,0,0,0
eChild #473,0,0,0,2,56,0,4,0,0,0,0,0,0
eChild #474,0,1,1,0,11,0,2,0,2,0,1,0,1
eChild #475,0,4,0,3,84,0,0,0,0,0,4,0,0
eChild #476,0,1,1,0,25,0,2,0,0,0,1,0,1
eChild #477,0,3,1,0,50,0,1,0,0,0,3,0,1
eChild #478,0,2,0,6,19,0,2,0,0,0,2,0,0
eChild #479,0,0,0,14,58,0,3,0,0,0,0,0,0
eChild #480,0,0,0,4,10,0,0,0,0,0,0,0,0
eChild #481,0,0,0,5,101,0,1,0,0,0,0,0,0
eChild #482,0,3,1,0,47,0,1,0,0,0,3,0,1
eChild #483,0,1,2,0,1,0,2,0,1,0,2,0,2
eChild #484,0,4,1,0,335,0,2,0,0,0,4,0,1
eChild #485,0,0,0,1,12,0,0,0,1,0,0,0,0
eChild #486,0,1,0,1,44,0,0,0,0,0,2,0,0
eChild #487,0,0,0,2,65,0,0,0,0,0,0,0,0
eChild #488,0,1,0,1,88,0,2,0,0,0,2,0,0
eChild #489,0,2,0,3,100,0,1,0,1,0,2,0,0
eChild #490,0,0,0,1,45,0,6,0,2,0,0,0,0
eChild #491,0,1,0,22,45,0,1,0,2,0,1,0,0
eChild #492,0,0,0,5,14,0,0,0,0,0,0,0,0
eChild #493,0,0,0,1,16,0,0,0,0,0,0,0,0
eChild #494,0,5,1,0,131,0,4,0,0,0,5,0,1
eChild #495,0,0,0,2,38,0,3,0,0,0,0,0,0
eChild #496,0,2,0,6,19,0,0,0,0,0,2,0,0
eChild #497,0,1,0,2,2,0,0,0,0,0,1,0,0
eChild #498,0,3,0,3,3,0,1,0,0,0,4,0,0
eChild #499,0,0,1,4,98,0,2,0,1,0,1,0,1
eChild #500,0,2,0,3,207,0,4,0,0,0,2,0,0
eChild #501,0,1,0,6,115,0,2,0,0,0,1,0,0
eChild #502,0,0,0,1,64,0,0,0,1,0,0,0,0
eChild #503,0,0,4,1,29,0,4,0,1,0,1,0,4
eChild #504,0,2,0,10,102,0,1,0,0,0,2,0,0
eChild #505,0,1,0,1,56,0,3,0,1,0,2,0,0
eChild #506,0,2,0,1,24,0,0,0,0,0,3,0,0
eChild #507,0,1,2,0,62,0,2,0,0,0,2,0,2
eChild #508,0,2,2,0,77,0,2,0,0,0,2,0,2
eChild #509,0,0,0,3,70,0,0,0,0,0,0,0,0
eChild #510,0,0,0,8,34,0,0,0,0,0,0,0,0
eChild #511,0,0,0,3,193,0,5,0,0,0,0,0,0
eChild #512,0,0,1,2,39,0,8,0,1,0,1,0,1
eChild #513,0,0,0,10,50,0,2,0,1,0,0,0,0
eChild #514,0,0,0,3,42,0,1,0,0,0,0,0,0
eChild #515,0,0,0,1,84,0,4,0,0,0,0,0,0
eChild #516,0,2,1,0,85,0,5,0,1,0,2,0,1
eChild #517,0,0,0,1,8,0,2,0,1,0,0,0,0
eChild #518,0,0,0,1,22,0,5,0,3,0,0,0,0
eChild #519,0,0,0,5,205,0,0,0,0,0,0,0,0
eChild #520,0,1,0,3,14,0,0,0,2,0,1,0,0
eChild #521,0,3,1,0,18,0,1,0,0,0,3,0,1
eChild #522,0,8,0,1,97,0,0,0,1,0,8,0,0
eChild #523,0,4,1,0,29,0,1,0,1,0,4,0,1
eChild #524,0,1,1,0,29,0,5,0,0,0,1,0,1
eChild #525,0,0,1,0,95,0,1,0,0,0,0,0,1
eChild #526,0,2,1,0,27,0,1,0,0,0,2,0,1
eChild #527,0,1,0,4,52,0,0,0,0,0,1,0,0
eChild #528,0,1,0,7,160,0,0,0,0,0,1,0,0
eChild #529,0,2,3,0,174,0,3,0,0,0,3,0,3
eChild #530,0,0,3,0,14,0,3,0,0,0,1,0,3
eChild #531,0,0,3,0,298,0,5,0,1,0,1,0,3
eChild #532,0,0,0,2,15,0,1,0,0,0,0,0,0
eChild #533,0,0,0,2,20,0,0,0,0,0,0,0,0
eChild #534,0,0,2,0,115,0,5,0,0,0,2,0,2
eChild #535,0,0,1,0,634,0,3,0,0,0,0,0,1
eChild #536,0,0,0,1,143,0,0,0,0,0,0,0,0
eChild #537,0,1,1,0,4,0,9,0,0,0,1,0,1
eChild #538,0,0,0,3,92,0,0,0,0,0,0,0,0
eChild #539,0,2,0,3,98,0,2,0,0,0,2,0,0
eChild #540,0,1,0,1,17,0,0,0,0,0,3,0,0
eChild #541,0,1,0,1,80,0,2,0,1,0,2,0,0
eChild #542,0,0,1,0,78,0,1,0,0,0,1,0,1
eChild #543,0,2,0,7,152,0,0,0,0,0,2,0,0
eChild #544,0,1,0,1,47,0,0,0,0,0,3,0,0
eChild #545,0,0,0,1,9,0,3,0,0,0,0,0,0
eChild #546,0,0,0,3,144,0,0,0,1,0,0,0,0
eChild #547,0,0,1,0,11,0,6,0,1,0,1,0,1
eChild #548,0,1,0,6,200,0,1,0,0,0,1,0,0
eChild #549,0,2,0,1,94,0,0,0,0,0,2,0,0
eChild #550,0,0,0,1,8,0,3,0,0,0,0,0,0
eChild #551,0,0,1,0,16,0,4,0,1,0,1,0,1
eChild #552,0,2,0,9,191,0,0,0,0,0,2,0,0
eChild #553,0,0,0,5,9,0,2,0,0,0,0,0,0
eChild #554,0,3,0,2,38,0,1,0,0,0,3,0,0
eChild #555,0,0,1,0,116,0,1,0,0,0,1,0,1
eChild #556,0,2,1,0,31,0,2,0,0,0,2,0,1
eChild #557,0,4,1,0,20,0,2,0,0,0,4,0,1
eChild #558,0,2,0,12,22,0,2,0,1,0,2,0,0
eChild #559,0,0,1,0,0,0,1,0,0,0,1,0,1
eChild #560,0,0,0,7,187,0,1,0,0,0,0,0,0
eChild #561,0,0,0,11,11,0,2,0,1,0,0,0,0
eChild #562,0,1,0,3,58,0,5,0,2,0,1,0,0
eChild #563,0,1,0,2,54,0,0,0,0,0,1,0,0
eChild #564,0,6,1,0,71,0,2,0,0,0,6,0,1
eChild #565,0,0,0,2,95,0,1,0,1,0,0,0,0
eChild #566,0,1,0,5,292,0,0,0,0,0,1,0,0
eChild #567,0,1,0,7,17,0,1,0,1,0,1,0,0
eChild #568,0,6,0,2,99,0,1,0,1,0,6,0,0
eChild #569,0,2,0,4,197,0,1,0,1,0,2,0,0
eChild #570,0,2,0,4,133,0,1,0,0,0,2,0,0
eChild #571,0,0,2,0,0,0,2,0,0,0,2,0,2
eChild #572,0,0,1,0,40,0,1,0,1,0,1,0,1
eChild #573,0,2,0,1,15,0,0,0,0,0,2,0,0
eChild #574,0,2,1,0,55,0,3,0,1,0,2,0,1
eChild #575,0,1,0,3,74,0,0,0,1,0,1,0,0
eChild #576,0,1,0,5,5,0,0,0,1,0,1,0,0
eChild #577,0,1,0,1,56,0,0,0,0,0,2,0,0
eChild #578,0,0,2,0,272,0,2,0,0,0,2,0,2
eChild #579,0,3,0,4,46,0,0,0,0,0,3,0,0
eChild #580,0,4,3,0,17,0,4,0,0,0,4,0,3
eChild #581,0,3,0,3,86,0,0,0,0,0,4,0,0
eChild #582,0,1,2,0,139,0,2,0,0,0,2,0,2
eChild #583,0,0,0,5,165,0,0,0,0,0,0,0,0
eChild #584,0,0,0,6,19,0,3,0,1,0,0,0,0
eChild #585,0,4,1,0,54,0,1,0,0,0,4,0,1
eChild #586,0,0,2,0,46,0,5,0,1,0,2,0,2
eChild #587,0,2,0,5,64,0,1,0,1,0,2,0,0
eChild #588,0,0,0,2,77,0,0,0,0,0,0,0,0
eChild #589,0,0,3,0,7,0,12,0,0,0,1,0,3
eChild #590,0,0,2,0,7,0,2,0,0,0,0,0,2
eChild #591,0,0,0,2,64,0,0,0,0,0,0,0,0
eChild #592,0,2,0,4,4,0,3,0,0,0,2,0,0
eChild #593,0,0,0,3,87,0,1,0,0,0,0,0,0
eChild #594,0,0,0,1,57,0,0,0,0,0,0,0,0
eChild #595,0,0,0,4,80,0,0,0,0,0,0,0,0
eChild #596,0,1,0,2,74,0,0,0,0,0,1,0,0
eChild #597,0,1,0,1,75,0,0,0,0,0,2,0,0
eChild #598,0,1,0,5,93,0,0,0,0,0,1,0,0
eChild #599,0,1,0,1,130,0,0,0,1,0,2,0,0
eChild #600,0,0,1,0,36,0,2,0,0,0,0,0,1
eChild #601,0,10,0,1,84,0,0,0,1,0,11,0,0
eChild #602,0,0,0,6,104,0,1,0,1,0,0,0,0
eChild #603,0,5,0,2,145,0,0,0,0,0,5,0,0
eChild #604,0,0,0,3,44,0,0,0,0,0,0,0,0
eChild #605,0,0,0,1,12,0,0,0,2,0,0,0,0
eChild #606,0,1,2,0,138,0,3,0,0,0,2,0,2
eChild #607,0,1,3,0,196,0,3,0,1,0,1,0,3
eChild #608,0,2,0,3,70,0,2,0,3,0,2,0,0
eChild #609,0,2,1,0,77,0,1,0,0,0,2,0,1
eChild #610,0,0,0,5,249,0,4,0,0,0,0,0,0
eChild #611,0,0,0,2,101,0,1,0,0,0,0,0,0
eChild #612,0,1,0,6,197,0,1,0,0,0,1,0,0
eChild #613,0,0,0,1,48,0,0,0,1,0,0,0,0
eChild #614,0,1,0,1,68,0,2,0,1,0,2,0,0
eChild #615,0,1,0,6,46,0,4,0,2,0,2,0,0
eChild #616,0,0,0,6,138,0,0,0,0,0,0,0,0
eChild #617,0,2,1,0,155,0,1,0,0,0,5,0,1
eChild #618,0,0,3,0,137,0,9,0,0,0,3,0,3
eChild #619,0,0,0,3,34,0,0,0,0,0,0,0,0
eChild #620,0,0,0,2,228,0,0,0,0,0,0,0,0
eChild #621,0,1,0,5,40,0,4,0,0,0,1,0,0
eChild #622,0,1,0,1,21,0,2,0,1,0,2,0,0
eChild #623,0,1,2,0,51,0,8,0,2,0,1,0,2
eChild #624,0,0,2,0,58,0,2,0,0,0,2,0,2
eChild #625,0,4,0,2,74,0,0,0,0,0,4,0,0
eChild #626,0,0,0,8,83,0,0,0,0,0,0,0,0
eChild #627,0,6,2,0,130,0,2,0,0,0,6,0,2
eChild #628,0,0,0,1,46,0,0,0,0,0,0,0,0
eChild #629,0,0,0,7,243,0,0,0,0,0,0,0,0
eChild #630,0,0,0,4,154,0,2,0,1,0,0,0,0
eChild #631,0,1,0,3,22,0,0,0,1,0,1,0,0
eChild #632,0,3,0,8,64,0,0,0,1,0,3,0,0
eChild #633,0,1,0,12,187,0,0,0,0,0,1,0,0
eChild #634,0,0,0,4,73,0,3,0,2,0,0,0,0
eChild #635,0,0,0,1,4,0,2,0,0,0,0,0,0
eChild #636,0,0,0,3,53,0,4,0,0,0,0,0,0
eChild #637,0,1,0,2,84,0,0,0,0,0,1,0,0
eChild #638,0,0,0,1,126,0,6,0,0,0,0,0,0
eChild #639,0,0,1,0,165,0,1,0,0,0,1,0,1
eChild #640,0,3,1,0,21,0,1,0,0,0,3,0,1
eChild #641,0,1,3,0,10,0,5,0,0,0,3,0,3
eChild #642,0,1,0,3,81,0,0,0,0,0,1,0,0
eChild #643,0,0,0,1,203,0,2,0,0,0,0,0,0
eChild #644,0,1,0,3,72,0,2,0,2,0,2,0,0
eChild #645,0,0,0,7,195,0,0,0,1,0,0,0,0
eChild #646,0,1,1,0,80,0,4,0,1,0,1,0,1
eChild #647,0,0,0,5,23,0,2,0,0,0,0,0,0
eChild #648,0,1,0,1,14,0,0,0,0,0,2,0,0
eChild #649,0,3,1,0,51,0,3,0,0,0,3,0,1
eChild #650,0,0,0,2,9,0,1,0,0,0,0,0,0
eChild #651,0,0,0,1,49,0,0,0,1,0,0,0,0
eChild #652,0,0,0,7,7,0,3,0,0,0,0,0,0
eChild #653,0,0,0,16,21,0,1,0,0,0,0,0,0
eChild #654,0,1,1,0,19,0,1,0,0,0,1,0,1
eChild #655,0,1,1,0,206,0,3,0,0,0,1,0,1
eChild #656,0,0,0,1,272,0,2,0,0,0,0,0,0
eChild #657,0,1,0,6,9,0,0,0,1,0,1,0,0
eChild #658,0,0,0,3,279,0,5,0,0,0,0,0,0
eChild #659,0,1,0,3,60,0,2,0,3,0,2,0,0
eChild #660,0,0,0,7,45,0,1,0,1,0,0,0,0
eChild #661,0,1,0,7,58,0,2,0,0,0,1,0,0
eChild #662,0,1,1,0,221,0,3,0,0,0,1,0,1
eChild #663,0,1,1,0,13,0,5,0,0,0,1,0,1
eChild #664,0,0,1,0,16,0,2,0,0,0,1,0,1
eChild #665,0,0,0,1,34,0,3,0,0,0,0,0,0
eChild #666,0,3,0,1,25,0,7,0,1,0,4,0,0
eChild #667,0,1,0,7,183,0,1,0,0,0,1,0,0
eChild #668,0,0,0,9,27,0,0,0,0,0,0,0,0
eChild #669,0,1,0,10,113,0,1,0,2,0,1,0,0
eChild #670,0,0,0,7,47,0,1,0,0,0,0,0,0
eChild #671,0,0,1,0,11,0,4,0,1,0,1,0,1
eChild #672,0,0,0,1,125,0,7,0,2,0,0,0,0
eChild #673,0,3,0,12,229,0,0,0,0,0,3,0,0
eChild #674,0,0,1,0,44,0,1,0,1,0,1,0,1
eChild #675,0,1,0,3,229,0,2,0,1,0,1,0,0
eChild #676,0,1,0,3,5,0,0,0,0,0,1,0,0
eChild #677,0,1,0,1,18,0,2,0,2,0,2,0,0
eChild #678,0,0,1,0,241,0,2,0,2,0,0,0,1
eChild #679,0,0,1,0,46,0,1,0,1,0,1,0,1
eChild #680,0,3,1,0,121,0,2,0,0,0,3,0,1
eChild #681,0,0,0,4,147,0,0,0,0,0,0,0,0
eChild #682,0,1,0,3,121,0,0,0,0,0,2,0,0
eChild #683,0,0,0,7,49,0,0,0,0,0,0,0,0
eChild #684,0,1,0,5,9,0,0,0,0,0,1,0,0
eChild #685,0,1,1,0,49,0,2,0,0,0,1,0,1
eChild #686,0,0,1,3,121,0,4,0,2,0,1,0,1
eChild #687,0,0,0,2,34,0,3,0,0,0,0,0,0
eChild #688,0,1,0,1,27,0,0,0,0,0,3,0,0
eChild #689,0,3,1,0,219,0,1,0,0,0,3,0,1
eChild #690,0,5,0,2,120,0,4,0,0,0,5,0,0
eChild #691,0,0,1,0,0,0,1,0,0,0,1,0,1
eChild #692,0,3,0,3,29,0,0,0,0,0,5,0,0
eChild #693,0,0,0,6,213,0,1,0,0,0,0,0,0
eChild #694,0,0,0,3,17,0,6,0,0,0,0,0,0
eChild #695,0,2,0,5,90,0,0,0,0,0,2,0,0
eChild #696,0,1,0,1,88,0,3,0,2,0,2,0,0
eChild #697,0,0,0,1,280,0,0,0,0,0,0,0,0
eChild #698,0,1,0,3,132,0,0,0,0,0,1,0,0
eChild #699,0,4,1,0,34,0,2,0,0,0,4,0,1
eChild #700,0,2,1,0,52,0,1,0,1,0,3,0,1
eChild #701,0,1,0,15,18,0,0,0,0,0,1,0,0
eChild #702,0,0,0,3,72,0,0,0,0,0,0,0,0
eChild #703,0,0,0,4,55,0,1,0,0,0,0,0,0
eChild #704,0,1,0,1,97,0,0,0,0,0,2,0,0
eChild #705,0,0,1,0,86,0,3,0,1,0,1,0,1
eChild #706,0,4,0,6,290,0,1,0,0,0,4,0,0
eChild #707,0,1,1,0,41,0,3,0,2,0,1,0,1
eChild #708,0,1,1,0,5,0,1,0,0,0,1,0,1
eChild #709,0,1,0,3,65,0,4,0,1,0,1,0,0
eChild #710,0,1,0,6,55,0,0,0,4,0,2,0,0
eChild #711,0,1,0,1,405,0,0,0,2,0,2,0,0
eChild #712,0,0,2,0,0,0,2,0,0,0,0,0,2
eChild #713,0,1,0,2,64,0,0,0,0,0,1,0,0
eChild #714,0,1,1,0,210,0,7,0,5,0,1,0,1
eChild #715,0,0,0,2,81,0,0,0,0,0,0,0,0
eChild #716,0,0,0,5,30,0,1,0,0,0,0,0,0
eChild #717,0,4,0,1,47,0,0,0,0,0,4,0,0
eChild #718,0,0,2,0,39,0,2,0,0,0,0,0,2
eChild #719,0,8,2,0,53,0,2,0,0,0,8,0,2
eChild #720,0,2,0,5,202,0,2,0,0,0,2,0,0
eChild #721,0,0,0,7,315,0,1,0,1,0,0,0,0
eChild #722,0,3,1,0,75,0,1,0,1,0,4,0,1
eChild #723,0,0,0,1,377,0,5,0,1,0,0,0,0
eChild #724,0,2,0,12,330,0,0,0,0,0,2,0,0
eChild #725,0,1,0,6,154,0,5,0,0,0,1,0,0
eChild #726,0,1,1,0,69,0,1,0,0,0,1,0,1
eChild #727,0,0,0,7,249,0,3,0,0,0,0,0,0
eChild #728,0,5,1,0,84,0,1,0,0,0,5,0,1
eChild #729,0,0,0,1,107,0,3,0,0,0,0,0,0
eChild #730,0,1,0,5,96,0,0,0,0,0,1,0,0
eChild #731,0,0,0,2,4,0,1,0,1,0,0,0,0
eChild #732,0,0,0,1,24,0,6,0,0,0,0,0,0
eChild #733,0,0,0,1,148,0,2,0,0,0,0,0,0
eChild #734,0,0,0,1,7,0,4,0,0,0,0,0,0
eChild #735,0,1,4,0,148,0,4,0,0,0,1,0,4
eChild #736,0,0,0,3,73,0,0,0,1,0,0,0,0
eChild #737,0,4,0,2,116,0,0,0,0,0,4,0,0
eChild #738,0,0,0,3,112,0,0,0,0,0,0,0,0
eChild #739,0,1,2,0,203,0,2,0,0,0,2,0,2
eChild #740,0,1,1,0,209,0,1,0,1,0,1,0,1
eChild #741,0,0,0,3,46,0,2,0,1,0,0,0,0
eChild #742,0,3,0,13,257,0,0,0,0,0,3,0,0
eChild #743,0,5,0,11,23,0,0,0,0,0,5,0,0
eChild #744,0,1,0,8,116,0,4,0,2,0,1,0,0
eChild #745,0,0,1,4,130,0,5,0,1,0,1,0,1
eChild #746,0,2,1,3,108,0,4,0,2,0,2,0,1
eChild #747,0,4,0,1,55,0,0,0,0,0,4,0,0
eChild #748,0,0,5,0,134,0,5,0,0,0,2,0,5
eChild #749,0,1,1,0,14,0,1,0,0,0,1,0,1
eChild #750,0,0,0,7,26,0,1,0,0,0,0,0,0
eChild #751,0,0,0,7,102,0,2,0,0,0,0,0,0
eChild #752,0,1,1,0,169,0,6,0,0,0,1,0,1
eChild #753,0,0,1,0,0,0,2,0,0,0,1,0,1
eChild #754,0,0,0,4,52,0,5,0,0,0,0,0,0
eChild #755,0,1,0,3,56,0,2,0,1,0,1,0,0
eChild #756,0,0,0,3,10,0,5,0,0,0,0,0,0
eChild #757,0,1,1,0,26,0,1,0,1,0,1,0,1
eChild #758,0,0,0,2,151,0,3,0,0,0,0,0,0
eChild #759,0,1,0,6,23,0,0,0,0,0,1,0,0
eChild #760,0,2,1,0,39,0,1,0,0,0,2,0,1
eChild #761,0,5,0,1,274,0,8,0,1,0,5,0,0
eChild #762,0,1,1,0,179,0,6,0,0,0,1,0,1
eChild #763,0,0,0,13,25,0,0,0,0,0,0,0,0
eChild #764,0,1,1,0,48,0,6,0,0,0,1,0,1
eChild #765,0,1,0,4,145,0,0,0,0,0,1,0,0
eChild #766,0,0,0,6,14,0,0,0,0,0,0,0,0
eChild #767,0,3,0,5,14,0,0,0,0,0,3,0,0
eChild #768,0,0,1,0,3,0,5,0,0,0,1,0,1
eChild #769,0,3,1,0,48,0,1,0,1,0,3,0,1
eChild #770,0,0,0,1,14,0,2,0,3,0,0,0,0
eChild #771,0,2,0,5,28,0,0,0,0,0,2,0,0
eChild #772,0,1,0,7,54,0,5,0,0,0,1,0,0
eChild #773,0,0,0,5,113,0,0,0,0,0,0,0,0
eChild #774,0,3,1,0,124,0,1,0,0,0,5,0,1
eChild #775,0,0,0,3,40,0,4,0,0,0,0,0,0
eChild #776,0,0,1,0,14,0,8,0,0,0,1,0,1
eChild #777,0,0,0,16,328,0,1,0,1,0,0,0,0
eChild #778,0,0,0,4,66,0,1,0,0,0,0,0,0
eChild #779,0,1,0,4,77,0,0,0,0,0,1,0,0
eChild #780,0,1,0,7,7,0,4,0,0,0,1,0,0
eChild #781,0,1,0,3,64,0,0,0,3,0,1,0,0
eChild #782,0,2,0,3,137,0,0,0,0,0,2,0,0
eChild #783,0,0,0,4,20,0,0,0,1,0,0,0,0
eChild #784,0,0,2,1,133,0,2,0,2,0,2,0,2
eChild #785,0,0,0,8,127,0,2,0,0,0,0,0,0
eChild #786,0,1,0,4,63,0,1,0,0,0,1,0,0
eChild #787,0,5,0,2,63,0,0,0,0,0,5,0,0
eChild #788,0,2,0,4,57,0,6,0,0,0,2,0,0
eChild #789,0,1,2,3,43,0,2,0,2,0,2,0,2
eChild #790,0,0,1,7,173,0,2,0,1,0,1,0,1
eChild #791,0,0,0,2,264,0,1,0,0,0,0,0,0
eChild #792,0,1,0,3,23,0,2,0,0,0,1,0,0
eChild #793,0,0,0,4,183,0,0,0,3,0,0,0,0
eChild #794,0,0,0,2,67,0,1,0,0,0,0,0,0
eChild #795,0,1,2,1,73,0,6,0,1,0,2,0,2
eChild #796,0,0,0,6,118,0,1,0,0,0,0,0,0
eChild #797,0,1,0,7,7,0,0,0,1,0,1,0,0
eChild #798,0,1,2,0,48,0,6,0,0,0,2,0,2
eChild #799,0,0,0,1,1,0,0,0,1,0,0,0,0
eChild #800,0,0,0,1,57,0,2,0,0,0,0,0,0
eChild #801,0,0,1,0,35,0,1,0,0,0,1,0,1
eChild #802,0,0,0,3,38,0,0,0,4,0,0,0,0
eChild #803,0,0,0,3,23,0,6,0,2,0,0,0,0
eChild #804,0,3,0,6,49,0,1,0,0,0,3,0,0
eChild #805,0,3,0,3,47,0,0,0,0,0,5,0,0
eChild #806,0,2,0,5,209,0,0,0,1,0,2,0,0
eChild #807,0,1,0,4,12,0,0,0,1,0,1,0,0
eChild #808,0,0,0,2,17,0,1,0,0,0,0,0,0
eChild #809,0,0,1,0,17,0,1,0,1,0,0,0,1
eChild #810,0,0,0,12,145,0,3,0,0,0,0,0,0
eChild #811,0,1,0,2,53,0,0,0,0,0,1,0,0
eChild #812,0,1,0,4,65,0,1,0,0,0,1,0,0
eChild #813,0,0,1,0,103,0,3,0,1,0,1,0,1
eChild #814,0,6,0,8,255,0,0,0,0,0,6,0,0
eChild #815,0,0,0,5,10,0,8,0,1,0,0,0,0
eChild #816,0,1,0,2,38,0,8,0,0,0,1,0,0
eChild #817,0,0,2,0,221,0,2,0,2,0,2,0,2
eChild #818,0,0,0,1,376,0,2,0,0,0,0,0,0
eChild #819,0,0,1,0,105,0,1,0,2,0,1,0,1
eChild #820,0,2,1,0,90,0,3,0,0,0,2,0,1
eChild #821,0,0,0,3,184,0,0,0,0,0,0,0,0
eChild #822,0,1,0,5,38,0,0,0,1,0,1,0,0
eChild #823,0,2,0,3,42,0,0,0,0,0,2,0,0
eChild #824,0,0,0,3,3,0,0,0,0,0,0,0,0
eChild #825,0,5,1,0,314,0,1,0,0,0,5,0,1
eChild #826,0,1,0,2,118,0,3,0,0,0,1,0,0
eChild #827,0,1,0,6,53,0,0,0,0,0,1,0,0
eChild #828,0,2,0,2,56,0,0,0,0,0,3,0,0
eChild #829,0,2,0,14,77,0,2,0,0,0,2,0,0
eChild #830,0,1,0,2,3,0,1,0,0,0,1,0,0
eChild #831,0,5,0,1,12,0,0,0,0,0,5,0,0
eChild #832,0,0,0,1,67,0,3,0,1,0,0,0,0
eChild #833,0,4,0,8,194,0,0,0,0,0,4,0,0
eChild #834,0,0,0,3,132,0,0,0,0,0,0,0,0
eChild #835,0,1,0,9,40,0,2,0,0,0,2,0,0
eChild #836,0,0,0,1,3,0,4,0,0,0,0,0,0
eChild #837,0,0,0,14,29,0,1,0,0,0,0,0,0
eChild #838,0,5,0,6,388,0,0,0,0,0,5,0,0
eChild #839,0,1,0,7,202,0,0,0,1,0,1,0,0
eChild #840,0,0,0,2,89,0,1,0,1,0,0,0,0
eChild #841,0,1,0,10,128,0,0,0,0,0,1,0,0
eChild #842,0,1,1,0,54,0,1,0,3,0,1,0,1
eChild #843,0,1,2,0,89,0,2,0,0,0,2,0,2
eChild #844,0,3,0,12,205,0,0,0,0,0,3,0,0
eChild #845,0,1,0,9,83,0,0,0,0,0,1,0,0
eChild #846,0,2,0,10,69,0,0,0,0,0,2,0,0
eChild #847,0,4,0,6,80,0,2,0,1,0,4,0,0
eChild #848,0,0,0,2,16,0,0,0,0,0,0,0,0
eChild #849,0,1,2,0,12,0,2,0,0,0,2,0,2
eChild #850,0,0,1,0,697,0,2,0,1,0,0,0,1
eChild #851,0,5,0,2,111,0,0,0,0,0,5,0,0
eChild #852,0,1,0,1,45,0,0,0,0,0,2,0,0
eChild #853,0,1,0,4,108,0,0,0,0,0,1,0,0
eChild #854,0,0,3,0,154,0,5,0,0,0,2,0,3
eChild #855,0,1,1,0,7,0,2,0,0,0,1,0,1
eChild #856,0,0,3,0,143,0,7,0,0,0,0,0,3
eChild #857,0,0,0,3,83,0,7,0,0,0,0,0,0
eChild #858,0,1,0,3,50,0,2,0,0,0,1,0,0
eChild #859,0,2,0,6,89,0,3,0,0,0,2,0,0
eChild #860,0,2,2,0,5,0,3,0,1,0,2,0,2
eChild #861,0,1,1,0,178,0,2,0,0,0,1,0,1
eChild #862,0,1,0,1,172,0,2,0,1,0,2,0,0
eChild #863,0,0,2,0,38,0,5,0,0,0,1,0,2
eChild #864,0,1,2,0,1,0,2,0,0,0,2,0,2
eChild #865,0,2,0,1,79,0,0,0,0,0,2,0,0
