Grammar,Time Course Vector,Grammar Learned?,Total Time
0,1,0,0,0,1,1,0,0,1,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,,True,0.0018820000000000017
0,1,0,0,0,1,1,0,0,1,1,0,11,1,1,1,1,1,1,1,1,1,1,1,1,,True,0.004021000000000004
0,1,0,0,0,1,1,0,0,1,1,0,12,2,2,2,2,2,2,2,2,2,2,2,2,,True,0.0005669999999999981
0,1,0,0,0,1,1,0,0,1,1,0,13,3,3,3,3,3,3,3,3,3,3,3,3,,True,0.0018270000000000022
0,1,0,0,0,1,1,0,0,1,1,0,14,4,4,4,4,4,4,4,4,4,4,4,4,,True,0.0014119999999999966
0,1,0,0,0,1,1,0,0,1,1,0,15,5,5,5,5,5,5,5,5,5,5,5,5,,True,0.007628999999999997
0,1,0,0,0,1,1,0,0,1,1,0,16,6,6,6,6,6,6,6,6,6,6,6,6,,True,0.0017739999999999978
0,1,0,0,0,1,1,0,0,1,1,0,17,7,7,7,7,7,7,7,7,7,7,7,7,,True,0.0012099999999999958
0,1,0,0,0,1,1,0,0,1,1,0,18,8,8,8,8,8,8,8,8,8,8,8,8,,True,0.005923000000000005
0,1,0,0,0,1,1,0,0,1,1,0,19,9,9,9,9,9,9,9,9,9,9,9,9,,True,0.001365000000000005
0,1,0,0,0,1,1,0,0,1,1,0,110,10,10,10,10,10,10,10,10,10,10,10,10,,True,0.002825000000000001
0,1,0,0,0,1,1,0,0,1,1,0,111,11,11,11,11,11,11,11,11,11,11,11,11,,True,0.004205
0,1,0,0,0,1,1,0,0,1,1,0,112,12,12,12,12,12,12,12,12,12,12,12,12,,True,0.0005389999999999978
0,1,0,0,0,1,1,0,0,1,1,0,113,13,13,13,13,13,13,13,13,13,13,13,13,,True,0.0005449999999999899
0,1,0,0,0,1,1,0,0,1,1,0,114,14,14,14,14,14,14,14,14,14,14,14,14,,True,0.002038000000000012
0,1,0,0,0,1,1,0,0,1,1,0,115,15,15,15,15,15,15,15,15,15,15,15,15,,True,0.0004040000000000016
0,1,0,0,0,1,1,0,0,1,1,0,116,16,16,16,16,16,16,16,16,16,16,16,16,,True,0.0019699999999999995
0,1,0,0,0,1,1,0,0,1,1,0,117,17,17,17,17,17,17,17,17,17,17,17,17,,True,0.002604999999999996
0,1,0,0,0,1,1,0,0,1,1,0,118,18,18,18,18,18,18,18,18,18,18,18,18,,True,0.0007030000000000092
0,1,0,0,0,1,1,0,0,1,1,0,119,19,19,19,19,19,19,19,19,19,19,19,19,,True,0.0009699999999999986
0,1,0,0,0,1,1,0,0,1,1,0,120,20,20,20,20,20,20,20,20,20,20,20,20,,True,0.0008060000000000012
0,1,0,0,0,1,1,0,0,1,1,0,121,21,21,21,21,21,21,21,21,21,21,21,21,,True,0.00022099999999999898
0,1,0,0,0,1,1,0,0,1,1,0,122,22,22,22,22,22,22,22,22,22,22,22,22,,True,0.0005440000000000028
0,1,0,0,0,1,1,0,0,1,1,0,123,23,23,23,23,23,23,23,23,23,23,23,23,,True,0.0011020000000000058
0,1,0,0,0,1,1,0,0,1,1,0,124,24,24,24,24,24,24,24,24,24,24,24,24,,True,0.0005040000000000044
0,1,0,0,0,1,1,0,0,1,1,0,125,25,25,25,25,25,25,25,25,25,25,25,25,,True,0.00013900000000000023
0,1,0,0,0,1,1,0,0,1,1,0,126,26,26,26,26,26,26,26,26,26,26,26,26,,True,0.0013750000000000012
0,1,0,0,0,1,1,0,0,1,1,0,127,27,27,27,27,27,27,27,27,27,27,27,27,,True,0.0010339999999999933
0,1,0,0,0,1,1,0,0,1,1,0,128,28,28,28,28,28,28,28,28,28,28,28,28,,True,0.0004750000000000032
0,1,0,0,0,1,1,0,0,1,1,0,129,29,29,29,29,29,29,29,29,29,29,29,29,,True,0.0003589999999999982
0,1,0,0,0,1,1,0,0,1,1,0,130,30,30,30,30,30,30,30,30,30,30,30,30,,True,0.00031899999999999984
0,1,0,0,0,1,1,0,0,1,1,0,131,31,31,31,31,31,31,31,31,31,31,31,31,,True,0.0004720000000000002
0,1,0,0,0,1,1,0,0,1,1,0,132,32,32,32,32,32,32,32,32,32,32,32,32,,True,0.0002950000000000036
0,1,0,0,0,1,1,0,0,1,1,0,133,33,33,33,33,33,33,33,33,33,33,33,33,,True,0.00019900000000000473
0,1,0,0,0,1,1,0,0,1,1,0,134,34,34,34,34,34,34,34,34,34,34,34,34,,True,0.0075910000000000005
0,1,0,0,0,1,1,0,0,1,1,0,135,35,35,35,35,35,35,35,35,35,35,35,35,,True,0.0001250000000000001
0,1,0,0,0,1,1,0,0,1,1,0,136,36,36,36,36,36,36,36,36,36,36,36,36,,True,0.0007090000000000013
0,1,0,0,0,1,1,0,0,1,1,0,137,37,37,37,37,37,37,37,37,37,37,37,37,,True,0.00027900000000000147
0,1,0,0,0,1,1,0,0,1,1,0,138,38,38,38,38,38,38,38,38,38,38,38,38,,True,0.0006359999999999977
0,1,0,0,0,1,1,0,0,1,1,0,139,39,39,39,39,39,39,39,39,39,39,39,39,,True,0.0006049999999999944
0,1,0,0,0,1,1,0,0,1,1,0,140,40,40,40,40,40,40,40,40,40,40,40,40,,True,0.002359
0,1,0,0,0,1,1,0,0,1,1,0,141,41,41,41,41,41,41,41,41,41,41,41,41,,True,0.0022859999999999964
0,1,0,0,0,1,1,0,0,1,1,0,142,42,42,42,42,42,42,42,42,42,42,42,42,,True,0.0006899999999999962
0,1,0,0,0,1,1,0,0,1,1,0,143,43,43,43,43,43,43,43,43,43,43,43,43,,True,0.0004170000000000007
