Grammar Learned?,Learned Grammar,Expected Grammar,Total Time
False,"['0', '1', '1', '1', '1', '0', '0', '0', '1', '0', '0', '1', '0']","['0', '1', '1', '1', '1', '0', '0', '0', '1', '0', '0', '0', '0']",0.01745915412902832
False,"['0', '1', '1', '1', '1', '0', '0', '0', '1', '0', '0', '1', '0']","['0', '1', '1', '1', '1', '0', '0', '0', '1', '0', '0', '0', '0']",0.01738595962524414
False,"['0', '1', '1', '1', '1', '0', '0', '0', '1', '0', '0', '1', '0']","['0', '1', '1', '1', '1', '0', '0', '0', '1', '0', '0', '0', '0']",0.016932010650634766
False,"['0', '1', '1', '1', '1', '0', '0', '0', '1', '0', '0', '1', '0']","['0', '1', '1', '1', '1', '0', '0', '0', '1', '0', '0', '0', '0']",0.017219066619873047
False,"['0', '1', '1', '1', '1', '0', '0', '0', '1', '0', '0', '1', '0']","['0', '1', '1', '1', '1', '0', '0', '0', '1', '0', '0', '0', '0']",0.018178939819335938
True,"['0', '1', '1', '1', '1', '0', '0', '0', '1', '0', '0', '0', '0']","['0', '1', '1', '1', '1', '0', '0', '0', '1', '0', '0', '0', '0']",0.0007109642028808594
False,"['0', '1', '1', '1', '1', '0', '0', '0', '1', '0', '0', '1', '0']","['0', '1', '1', '1', '1', '0', '0', '0', '1', '0', '0', '0', '0']",0.0173799991607666
True,"['0', '1', '1', '1', '1', '0', '0', '0', '1', '0', '0', '0', '0']","['0', '1', '1', '1', '1', '0', '0', '0', '1', '0', '0', '0', '0']",0.0010950565338134766
False,"['0', '1', '1', '1', '1', '0', '0', '0', '1', '0', '0', '1', '0']","['0', '1', '1', '1', '1', '0', '0', '0', '1', '0', '0', '0', '0']",0.017425060272216797
False,"['0', '1', '1', '1', '1', '0', '0', '0', '1', '0', '0', '1', '0']","['0', '1', '1', '1', '1', '0', '0', '0', '1', '0', '0', '0', '0']",0.017295122146606445
False,"['0', '1', '1', '1', '1', '0', '0', '0', '1', '0', '0', '1', '0']","['0', '1', '1', '1', '1', '0', '0', '0', '1', '0', '0', '0', '0']",0.017712116241455078
True,"['0', '1', '1', '1', '1', '0', '0', '0', '1', '0', '0', '0', '0']","['0', '1', '1', '1', '1', '0', '0', '0', '1', '0', '0', '0', '0']",0.0005428791046142578
True,"['0', '1', '1', '1', '1', '0', '0', '0', '1', '0', '0', '0', '0']","['0', '1', '1', '1', '1', '0', '0', '0', '1', '0', '0', '0', '0']",0.0001819133758544922
False,"['0', '1', '1', '1', '1', '0', '0', '0', '1', '0', '0', '1', '0']","['0', '1', '1', '1', '1', '0', '0', '0', '1', '0', '0', '0', '0']",0.017271995544433594
False,"['0', '1', '1', '1', '1', '0', '0', '0', '1', '0', '0', '1', '0']","['0', '1', '1', '1', '1', '0', '0', '0', '1', '0', '0', '0', '0']",0.018138885498046875
False,"['0', '1', '1', '1', '1', '0', '0', '0', '1', '0', '0', '1', '0']","['0', '1', '1', '1', '1', '0', '0', '0', '1', '0', '0', '0', '0']",0.016789913177490234
False,"['0', '1', '1', '1', '1', '0', '0', '0', '1', '0', '0', '1', '0']","['0', '1', '1', '1', '1', '0', '0', '0', '1', '0', '0', '0', '0']",0.017460107803344727
False,"['0', '1', '1', '1', '1', '0', '0', '0', '1', '0', '0', '1', '0']","['0', '1', '1', '1', '1', '0', '0', '0', '1', '0', '0', '0', '0']",0.017674922943115234
False,"['0', '1', '1', '1', '1', '0', '0', '0', '1', '0', '0', '1', '0']","['0', '1', '1', '1', '1', '0', '0', '0', '1', '0', '0', '0', '0']",0.017096996307373047
True,"['0', '1', '1', '1', '1', '0', '0', '0', '1', '0', '0', '0', '0']","['0', '1', '1', '1', '1', '0', '0', '0', '1', '0', '0', '0', '0']",0.00010585784912109375
False,"['0', '1', '1', '1', '1', '0', '0', '0', '1', '0', '0', '1', '0']","['0', '1', '1', '1', '1', '0', '0', '0', '1', '0', '0', '0', '0']",0.017885923385620117
True,"['0', '1', '1', '1', '1', '0', '0', '0', '1', '0', '0', '0', '0']","['0', '1', '1', '1', '1', '0', '0', '0', '1', '0', '0', '0', '0']",0.0002970695495605469
False,"['0', '1', '1', '1', '1', '0', '0', '0', '1', '0', '0', '1', '0']","['0', '1', '1', '1', '1', '0', '0', '0', '1', '0', '0', '0', '0']",0.017141103744506836
False,"['0', '1', '1', '1', '1', '0', '0', '0', '1', '0', '0', '1', '0']","['0', '1', '1', '1', '1', '0', '0', '0', '1', '0', '0', '0', '0']",0.017445087432861328
False,"['0', '1', '1', '1', '1', '0', '0', '0', '1', '0', '0', '1', '0']","['0', '1', '1', '1', '1', '0', '0', '0', '1', '0', '0', '0', '0']",0.017229080200195312
False,"['0', '1', '1', '1', '1', '0', '0', '0', '1', '0', '0', '1', '0']","['0', '1', '1', '1', '1', '0', '0', '0', '1', '0', '0', '0', '0']",0.017043113708496094
False,"['0', '1', '1', '1', '1', '0', '0', '0', '1', '0', '0', '1', '0']","['0', '1', '1', '1', '1', '0', '0', '0', '1', '0', '0', '0', '0']",0.01743006706237793
False,"['0', '1', '1', '1', '1', '0', '0', '0', '1', '0', '0', '1', '0']","['0', '1', '1', '1', '1', '0', '0', '0', '1', '0', '0', '0', '0']",0.017404794692993164
False,"['0', '1', '1', '1', '1', '0', '0', '0', '1', '0', '0', '1', '0']","['0', '1', '1', '1', '1', '0', '0', '0', '1', '0', '0', '0', '0']",0.01764988899230957
False,"['0', '1', '1', '1', '1', '0', '0', '0', '1', '0', '0', '1', '0']","['0', '1', '1', '1', '1', '0', '0', '0', '1', '0', '0', '0', '0']",0.01706409454345703
False,"['0', '1', '1', '1', '1', '0', '0', '0', '1', '0', '0', '1', '0']","['0', '1', '1', '1', '1', '0', '0', '0', '1', '0', '0', '0', '0']",0.0177459716796875
True,"['0', '1', '1', '1', '1', '0', '0', '0', '1', '0', '0', '0', '0']","['0', '1', '1', '1', '1', '0', '0', '0', '1', '0', '0', '0', '0']",0.00021314620971679688
False,"['0', '1', '1', '1', '1', '0', '0', '0', '1', '0', '0', '1', '0']","['0', '1', '1', '1', '1', '0', '0', '0', '1', '0', '0', '0', '0']",0.017189979553222656
False,"['0', '1', '1', '1', '1', '0', '0', '0', '1', '0', '0', '1', '0']","['0', '1', '1', '1', '1', '0', '0', '0', '1', '0', '0', '0', '0']",0.017258882522583008
False,"['0', '1', '1', '1', '1', '0', '0', '0', '1', '0', '0', '1', '0']","['0', '1', '1', '1', '1', '0', '0', '0', '1', '0', '0', '0', '0']",0.017557144165039062
False,"['0', '1', '1', '1', '1', '0', '0', '0', '1', '0', '0', '1', '0']","['0', '1', '1', '1', '1', '0', '0', '0', '1', '0', '0', '0', '0']",0.017249107360839844
False,"['0', '1', '1', '1', '1', '0', '0', '0', '1', '0', '0', '1', '0']","['0', '1', '1', '1', '1', '0', '0', '0', '1', '0', '0', '0', '0']",0.017383098602294922
False,"['0', '1', '1', '1', '1', '0', '0', '0', '1', '0', '0', '1', '0']","['0', '1', '1', '1', '1', '0', '0', '0', '1', '0', '0', '0', '0']",0.017045974731445312
