TCV, , , , , , , , , , , , ,Grammar
p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13
1,2,1,1,149,2,1,1,1,1,2,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0
1,6,2,1,263,4,2,1,1,1,8,1,2,0,1,1,0,1,1,0,0,0,0,0,0,0
1,2,2,1,312,8,2,1,1,1,2,1,2,0,1,1,0,1,1,0,0,0,0,0,0,0
1,1,1,1,18,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0
1,1,1,96,104,12,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0
1,6,1,1,11,25,3,1,1,1,6,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0
1,2,1,1,150,6,1,1,1,1,3,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0
1,3,3,29,48,6,3,1,1,1,3,1,3,0,1,1,0,1,1,0,0,0,0,0,0,0
1,2,2,1,69,4,2,1,1,1,2,1,2,0,1,1,0,1,1,0,0,0,0,0,0,0
1,3,2,4,69,4,3,1,1,1,3,1,2,0,1,1,0,1,1,0,0,0,0,0,0,0
1,2,1,4,45,3,5,1,1,1,3,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0
1,1,4,81,81,5,7,1,1,1,4,1,4,0,1,1,0,1,1,0,0,0,0,0,0,0
1,2,1,1,345,2,1,1,1,1,2,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0
1,6,1,1,46,4,1,1,1,1,6,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0
1,3,1,1,53,3,2,1,1,1,4,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0
1,1,1,1,83,3,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0
1,3,1,1,40,1,1,1,1,1,3,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0
1,5,2,24,199,24,2,1,1,1,5,1,2,0,1,1,0,1,1,0,0,0,0,0,0,0
1,1,1,1,71,2,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0
1,2,1,1,15,4,6,1,1,1,2,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0
1,1,2,214,131,6,6,1,1,1,2,1,2,0,1,1,0,1,1,0,0,0,0,0,0,0
1,3,1,1,118,2,3,1,1,1,3,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0
1,1,1,46,157,17,7,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0
1,2,1,18,2,18,1,1,1,1,3,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0
1,3,1,1,54,10,1,1,1,1,3,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0
1,5,1,1,43,3,2,1,1,1,7,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0
1,7,1,1,71,2,1,1,1,1,7,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0
1,4,1,1,12,8,1,1,1,1,4,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0
1,3,1,1,6,1,1,1,1,1,3,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0
1,5,1,1,38,3,1,1,1,1,5,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0
1,5,1,28,96,4,4,1,1,1,5,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0
1,5,1,70,70,12,7,1,1,1,7,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0
1,1,2,1,22,3,2,1,1,1,1,1,2,0,1,1,0,1,1,0,0,0,0,0,0,0
1,1,1,1,22,8,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0
1,3,1,1,204,1,1,1,1,1,3,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0
1,2,3,66,77,30,3,1,1,1,2,1,3,0,1,1,0,1,1,0,0,0,0,0,0,0
1,1,2,1,239,2,3,1,1,1,1,1,2,0,1,1,0,1,1,0,0,0,0,0,0,0
1,4,1,46,59,12,2,1,1,1,4,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0
1,1,1,7,7,7,3,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0
1,1,1,1,589,11,2,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0
1,10,2,1,198,3,2,1,1,1,11,1,2,0,1,1,0,1,1,0,0,0,0,0,0,0
1,1,2,10,42,10,2,1,1,1,2,1,2,0,1,1,0,1,1,0,0,0,0,0,0,0
1,4,2,39,127,15,4,1,1,1,4,1,2,0,1,1,0,1,1,0,0,0,0,0,0,0
1,2,2,4,61,4,2,1,1,1,2,1,2,0,1,1,0,1,1,0,0,0,0,0,0,0
1,1,1,94,94,23,7,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0
1,9,1,1,154,5,1,1,1,1,9,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0
1,2,1,85,100,13,2,1,1,1,2,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0
1,5,2,1,57,3,3,1,1,1,8,1,2,0,1,1,0,1,1,0,0,0,0,0,0,0
1,2,1,81,87,10,4,1,1,1,4,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0
1,1,2,1,1,8,2,1,1,1,1,1,2,0,1,1,0,1,1,0,0,0,0,0,0,0
1,5,1,1,140,4,3,1,1,1,5,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0
1,1,2,1,30,3,2,1,1,1,2,1,2,0,1,1,0,1,1,0,0,0,0,0,0,0
1,2,1,1,61,11,3,1,1,1,2,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0
1,1,1,1,81,5,5,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0
1,3,1,48,73,13,1,1,1,1,5,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0
1,1,2,126,179,6,4,1,1,1,2,1,2,0,1,1,0,1,1,0,0,0,0,0,0,0
1,1,1,1,263,22,3,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0
1,2,1,1,6,2,1,1,1,1,2,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0
1,7,1,66,286,19,2,1,1,1,8,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0
1,2,1,61,61,20,2,1,1,1,2,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0
1,3,2,1,19,12,2,1,1,1,3,1,2,0,1,1,0,1,1,0,0,0,0,0,0,0
1,2,1,79,343,34,1,1,1,1,2,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0
1,2,1,1,2,2,7,1,1,1,6,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0
1,2,2,48,182,11,3,1,1,1,2,1,2,0,1,1,0,1,1,0,0,0,0,0,0,0
1,2,1,1,61,3,2,1,1,1,2,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0
1,2,1,1,148,4,3,1,1,1,2,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0
1,2,1,6,124,5,1,1,1,1,2,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0
1,3,2,3,3,2,8,1,1,1,5,1,2,0,1,1,0,1,1,0,0,0,0,0,0,0
1,2,1,17,17,11,4,1,1,1,3,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0
1,1,1,246,104,18,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0
1,6,1,91,129,19,2,1,1,1,6,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0
1,4,1,1,344,4,2,1,1,1,5,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0
1,1,2,1,107,2,2,1,1,1,2,1,2,0,1,1,0,1,1,0,0,0,0,0,0,0
1,3,2,32,82,14,7,1,1,1,3,1,2,0,1,1,0,1,1,0,0,0,0,0,0,0
1,1,1,1,6,14,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0
1,5,1,1,33,1,2,1,1,1,5,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0
1,3,1,38,149,20,1,1,1,1,3,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0
1,1,1,1,147,4,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0
1,1,1,1,6,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0
1,2,1,1,44,4,2,1,1,1,2,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0
1,2,2,70,8,11,3,1,1,1,2,1,2,0,1,1,0,1,1,0,0,0,0,0,0,0
1,3,1,1,91,2,1,1,1,1,3,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0
1,7,1,46,21,11,2,1,1,1,8,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0
1,1,1,1,129,2,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0
1,2,1,1,61,5,5,1,1,1,3,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0
1,4,1,1,92,3,2,1,1,1,4,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0
1,1,5,1,52,1,6,1,1,1,5,1,5,0,1,1,0,1,1,0,0,0,0,0,0,0
1,3,1,1,61,2,6,1,1,1,3,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0
1,9,1,1,44,9,2,1,1,1,9,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0
1,1,1,29,156,11,2,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0
1,2,1,20,20,14,1,1,1,1,3,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0
1,3,3,79,53,6,5,1,1,1,3,1,3,0,1,1,0,1,1,0,0,0,0,0,0,0
1,3,3,39,122,3,3,1,1,1,3,1,3,0,1,1,0,1,1,0,0,0,0,0,0,0
1,1,4,24,60,4,4,1,1,1,4,1,4,0,1,1,0,1,1,0,0,0,0,0,0,0
1,4,2,29,117,15,3,1,1,1,4,1,2,0,1,1,0,1,1,0,0,0,0,0,0,0
1,3,3,10,24,7,3,1,1,1,3,1,3,0,1,1,0,1,1,0,0,0,0,0,0,0
1,3,1,1,153,7,1,1,1,1,3,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0
1,3,1,1,39,8,8,1,1,1,3,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0
1,2,1,1,107,7,1,1,1,1,2,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0
1,6,1,1,52,1,1,1,1,1,6,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0
1,3,1,23,224,4,1,1,1,1,4,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0
1,1,1,1,3,3,5,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0
1,4,1,1,59,1,8,1,1,1,4,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0
1,1,1,77,195,40,4,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0
1,2,1,1,22,4,2,1,1,1,2,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0
1,2,1,1,133,2,1,1,1,1,2,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0
1,4,1,1,34,1,3,1,1,1,4,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0
1,2,1,1,31,1,1,1,1,1,2,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0
1,2,1,1,37,4,4,1,1,1,3,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0
1,8,2,46,147,16,5,1,1,1,8,1,2,0,1,1,0,1,1,0,0,0,0,0,0,0
1,6,1,1,13,4,3,1,1,1,6,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0
1,12,2,1,87,6,3,1,1,1,12,1,2,0,1,1,0,1,1,0,0,0,0,0,0,0
1,3,1,32,32,5,2,1,1,1,3,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0
1,2,1,1,2,4,5,1,1,1,4,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0
1,4,1,1,6,2,2,1,1,1,5,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0
1,4,2,1,71,10,3,1,1,1,4,1,2,0,1,1,0,1,1,0,0,0,0,0,0,0
1,1,1,1,214,6,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0
1,5,2,1,42,3,8,1,1,1,5,1,2,0,1,1,0,1,1,0,0,0,0,0,0,0
1,4,3,125,255,10,4,1,1,1,4,1,3,0,1,1,0,1,1,0,0,0,0,0,0,0
1,2,1,1,106,3,8,1,1,1,2,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0
1,1,1,1,176,6,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0
1,3,1,1,89,5,8,1,1,1,3,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0
1,2,1,1,23,3,3,1,1,1,3,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0
1,1,1,1,203,10,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0
1,1,1,86,161,27,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0
1,1,1,1,109,9,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0
1,2,1,1,55,7,4,1,1,1,2,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0
1,4,2,1,58,8,2,1,1,1,4,1,2,0,1,1,0,1,1,0,0,0,0,0,0,0
1,1,1,25,14,6,2,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0
1,1,1,5,19,5,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0
1,2,1,1,41,1,1,1,1,1,2,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0
1,2,2,4,126,2,2,1,1,1,2,1,2,0,1,1,0,1,1,0,0,0,0,0,0,0
1,3,1,146,237,6,4,1,1,1,3,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0
1,2,2,1,142,2,2,1,1,1,2,1,2,0,1,1,0,1,1,0,0,0,0,0,0,0
1,4,1,150,87,12,4,1,1,1,4,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0
1,2,1,1,17,5,1,1,1,1,2,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0
1,8,1,67,67,18,1,1,1,1,8,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0
1,1,5,16,1,15,5,1,1,1,3,1,5,0,1,1,0,1,1,0,0,0,0,0,0,0
1,2,1,1,7,1,1,1,1,1,2,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0
1,5,1,1,117,6,6,1,1,1,6,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0
1,9,1,1,309,2,1,1,1,1,10,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0
1,1,1,60,60,13,5,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0
1,1,1,37,114,4,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0
1,5,1,1,142,1,1,1,1,1,6,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0
1,2,1,42,113,18,2,1,1,1,2,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0
1,1,1,1,94,2,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0
1,2,3,77,282,23,7,1,1,1,3,1,3,0,1,1,0,1,1,0,0,0,0,0,0,0
1,1,1,10,29,10,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0
1,3,1,1,13,8,1,1,1,1,3,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0
1,3,1,11,562,11,1,1,1,1,3,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0
1,3,1,1,97,8,5,1,1,1,3,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0
1,5,1,1,404,1,1,1,1,1,5,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0
1,1,1,1,168,3,3,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0
1,1,1,1,72,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0
1,3,3,1,74,6,3,1,1,1,3,1,3,0,1,1,0,1,1,0,0,0,0,0,0,0
1,1,1,16,91,16,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0
1,2,1,1,25,1,1,1,1,1,2,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0
1,4,1,72,55,3,3,1,1,1,4,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0
1,4,3,71,59,10,5,1,1,1,5,1,3,0,1,1,0,1,1,0,0,0,0,0,0,0
1,2,1,20,174,10,4,1,1,1,4,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0
1,2,1,1,11,5,1,1,1,1,2,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0
1,1,2,1,92,3,3,1,1,1,2,1,2,0,1,1,0,1,1,0,0,0,0,0,0,0
1,5,2,53,46,3,3,1,1,1,5,1,2,0,1,1,0,1,1,0,0,0,0,0,0,0
1,2,1,1,152,3,1,1,1,1,2,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0
1,2,1,1,229,3,5,1,1,1,2,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0
1,9,1,15,21,11,1,1,1,1,10,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0
1,2,1,1,185,1,1,1,1,1,2,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0
1,2,2,82,50,2,2,1,1,1,2,1,2,0,1,1,0,1,1,0,0,0,0,0,0,0
1,1,3,1,1,1,5,1,1,1,2,1,3,0,1,1,0,1,1,0,0,0,0,0,0,0
1,3,1,44,44,24,2,1,1,1,4,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0
1,1,1,1,85,1,4,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0
1,12,1,1,219,2,1,1,1,1,12,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0
1,1,3,7,255,5,5,1,1,1,2,1,3,0,1,1,0,1,1,0,0,0,0,0,0,0
1,1,3,17,1,17,5,1,1,1,3,1,3,0,1,1,0,1,1,0,0,0,0,0,0,0
1,1,1,1,73,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0
1,2,1,1,12,6,4,1,1,1,4,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0
1,7,1,47,47,7,1,1,1,1,7,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0
1,6,1,78,42,20,3,1,1,1,6,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0
1,2,1,1,41,11,3,1,1,1,2,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0
1,7,2,1,51,4,6,1,1,1,7,1,2,0,1,1,0,1,1,0,0,0,0,0,0,0
1,1,1,1,160,3,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0
1,6,1,1,75,6,1,1,1,1,6,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0
1,1,4,135,135,9,4,1,1,1,1,1,4,0,1,1,0,1,1,0,0,0,0,0,0,0
1,1,1,1,80,1,4,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0
1,3,1,45,14,26,1,1,1,1,4,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0
1,3,1,22,9,3,3,1,1,1,3,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0
1,1,2,1,417,4,2,1,1,1,1,1,2,0,1,1,0,1,1,0,0,0,0,0,0,0
