TCV, , , , , , , , , , , , ,Grammar
p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13
0,0,0,1,0,0,0,49,0,0,1,43,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,3,0,0,0,9,0,0,8,38,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,0,0,0,0,14,0,0,10,12,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,4,0,0,0,9,0,0,17,28,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,1,0,0,0,5,0,0,1,17,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,0,0,0,0,5,0,0,0,9,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,0,0,0,0,13,0,0,4,24,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,1,0,0,0,10,0,0,2,10,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,0,0,0,0,17,0,0,1,6,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,0,0,0,0,1,0,0,3,19,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,1,0,0,0,5,0,0,1,20,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,0,0,0,0,1,0,0,3,2,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,0,0,0,0,6,0,0,15,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,0,0,0,0,1,0,0,1,27,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,1,0,0,0,42,0,0,8,22,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,0,0,0,0,34,0,0,3,22,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,2,0,0,0,9,0,0,16,6,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,1,0,0,0,13,0,0,1,23,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,0,0,0,0,7,0,0,19,15,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,1,0,0,0,2,0,0,2,4,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,0,0,0,0,39,0,0,9,17,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,0,0,0,0,1,0,0,3,11,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,0,0,0,0,5,0,0,5,12,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,1,0,0,0,0,0,0,19,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,0,0,0,0,20,0,0,5,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,0,0,0,0,27,0,0,3,15,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,0,0,0,0,14,0,0,14,28,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,2,0,0,0,5,0,0,43,23,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,4,0,0,0,7,0,0,27,13,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,1,0,0,0,31,0,0,2,9,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,1,0,0,0,0,0,0,21,13,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,0,0,0,0,2,0,0,2,4,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,0,0,0,0,4,0,0,9,28,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,0,0,0,0,42,0,0,12,10,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,0,0,0,0,30,0,0,6,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,1,0,0,0,13,0,0,2,11,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,0,0,0,0,3,0,0,16,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,1,0,0,0,1,0,0,1,2,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,2,0,0,0,4,0,0,4,2,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,0,0,0,0,1,0,0,1,7,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,2,0,0,0,5,0,0,10,5,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,0,0,0,0,12,0,0,27,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,0,0,0,0,9,0,0,8,6,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,1,0,0,0,12,0,0,5,30,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,0,0,0,0,9,0,0,1,13,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,1,0,0,0,12,0,0,2,9,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,0,0,0,0,11,0,0,11,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,1,0,0,0,0,0,0,4,11,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,0,0,0,0,9,0,0,20,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,0,0,0,0,25,0,0,0,5,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,1,0,0,0,38,0,0,11,10,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,1,0,0,0,17,0,0,9,12,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,1,0,0,0,30,0,0,2,16,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,1,0,0,0,3,0,0,11,6,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,2,0,0,0,6,0,0,18,7,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,1,0,0,0,4,0,0,1,35,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,1,0,0,0,9,0,0,11,14,0,0,0,0,1,0,0,1,1,0,0,0,1,1
0,0,0,2,0,0,0,17,0,0,10,17,0,0,0,0,1,0,0,1,1,0,0,0,1,1
