TCV, , , , , , , , , , , , ,Grammar
p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13
1,2,1,1,192,5,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0
1,6,1,118,24,22,4,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0
1,2,1,23,23,9,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0
1,3,1,39,202,3,3,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0
1,2,1,88,56,12,1,1,1,1,3,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0
1,3,1,1,13,2,2,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0
1,2,1,1,63,5,2,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0
1,2,1,1,256,3,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0
1,4,1,18,78,18,2,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0
1,1,1,18,56,11,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0
1,1,2,9,66,2,2,1,1,1,1,1,2,0,1,1,0,1,1,0,0,0,0,1,0,0
1,10,1,42,39,5,2,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0
1,1,2,7,42,4,8,1,1,1,1,1,2,0,1,1,0,1,1,0,0,0,0,1,0,0
1,1,1,18,19,3,3,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0
1,4,1,94,69,48,2,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0
1,1,1,1,116,6,3,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0
1,6,1,1,78,3,2,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0
1,3,1,1,18,4,2,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0
1,5,3,70,34,8,4,1,1,1,1,1,3,0,1,1,0,1,1,0,0,0,0,1,0,0
1,2,1,1,14,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0
1,4,1,57,71,8,5,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0
1,1,1,1,7,7,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0
1,2,2,29,29,6,2,1,1,1,1,1,2,0,1,1,0,1,1,0,0,0,0,1,0,0
1,2,1,66,66,16,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0
1,4,1,25,25,25,2,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0
1,2,1,1,121,6,6,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0
1,1,2,16,16,6,2,1,1,1,1,1,2,0,1,1,0,1,1,0,0,0,0,1,0,0
1,7,1,24,24,15,3,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0
1,1,1,49,49,10,5,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0
1,1,1,1,31,6,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0
1,2,1,1,25,2,2,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0
1,3,1,1,89,6,2,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0
1,3,1,5,5,5,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0
1,3,1,50,53,7,5,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0
1,1,1,1,206,2,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0
1,2,3,42,42,16,3,1,1,1,3,1,3,0,1,1,0,1,1,0,0,0,0,0,0,0
1,3,1,31,19,9,2,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0
1,2,1,15,7,11,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0
1,5,1,1,12,2,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0
1,3,1,1,53,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0
1,2,1,53,17,24,3,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0
1,1,1,1,112,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0
1,1,4,11,97,6,4,1,1,1,1,1,4,0,1,1,0,1,1,0,0,0,0,1,0,0
1,2,1,1,8,2,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0
1,3,1,1,318,1,1,1,1,1,7,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0
1,1,1,1,38,2,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0
1,2,1,55,43,16,9,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0
1,3,1,1,5,5,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0
1,2,1,1,33,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0
1,6,2,32,31,6,4,1,1,1,1,1,2,0,1,1,0,1,1,0,0,0,0,1,0,0
1,2,2,21,449,11,2,1,1,1,1,1,2,0,1,1,0,1,1,0,0,0,0,1,0,0
1,5,1,1,8,3,5,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0
1,1,1,161,370,5,4,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0
1,2,1,32,48,6,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0
1,2,1,8,233,8,2,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0
1,2,6,3,7,3,6,1,1,1,1,1,6,0,1,1,0,1,1,0,0,0,0,1,0,0
1,3,1,18,18,18,2,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0
1,3,1,1,76,7,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0
1,3,2,1,87,1,3,1,1,1,1,1,2,0,1,1,0,1,1,0,0,0,0,1,0,0
1,10,1,1,61,4,4,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0
1,3,1,1,225,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0
1,2,1,21,22,21,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0
1,4,1,1,25,1,3,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0
1,3,2,31,222,9,3,1,1,1,1,1,2,0,1,1,0,1,1,0,0,0,0,1,0,0
1,4,1,45,51,7,7,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0
1,1,1,111,111,9,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0
1,4,4,1,26,1,4,1,1,1,1,1,4,0,1,1,0,1,1,0,0,0,0,1,0,0
1,2,1,40,262,5,5,1,1,1,5,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0
1,1,1,1,153,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0
1,2,1,1,72,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0
1,1,1,62,24,18,8,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0
1,2,1,1,141,4,2,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0
1,2,1,139,50,9,9,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0
1,2,1,27,97,13,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0
1,3,1,1,56,2,14,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0
1,3,1,134,134,8,6,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0
1,1,2,10,19,3,7,1,1,1,1,1,2,0,1,1,0,1,1,0,0,0,0,1,0,0
1,5,1,24,24,4,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0
1,1,2,22,131,8,4,1,1,1,1,1,2,0,1,1,0,1,1,0,0,0,0,1,0,0
1,5,1,29,29,29,2,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0
1,2,3,89,2,9,4,1,1,1,1,1,3,0,1,1,0,1,1,0,0,0,0,1,0,0
1,3,2,19,65,8,2,1,1,1,1,1,2,0,1,1,0,1,1,0,0,0,0,1,0,0
1,3,1,1,7,1,1,1,1,1,5,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0
1,1,1,1,164,7,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0
1,1,1,1,78,2,2,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0
1,5,2,6,5,6,2,1,1,1,1,1,2,0,1,1,0,1,1,0,0,0,0,1,0,0
1,3,1,1,149,5,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0
1,3,1,1,24,1,2,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0
1,1,1,19,19,19,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0
1,2,1,22,208,12,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0
1,1,1,1,337,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0
1,1,1,70,169,17,5,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0
1,3,2,107,127,3,3,1,1,1,1,1,2,0,1,1,0,1,1,0,0,0,0,1,0,0
1,7,1,52,24,5,5,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0
1,1,2,1,23,3,2,1,1,1,2,1,2,0,1,1,0,1,1,0,0,0,0,0,0,0
1,5,1,1,176,6,4,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0
1,2,1,36,62,12,6,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0
1,7,1,1,198,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0
1,1,1,1,160,3,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0
1,2,1,158,158,7,8,1,1,1,5,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0
1,6,1,24,496,11,1,1,1,1,7,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0
1,5,1,1,13,2,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0
1,2,1,68,47,8,4,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0
1,3,3,27,75,3,4,1,1,1,1,1,3,0,1,1,0,1,1,0,0,0,0,1,0,0
1,1,1,1,100,3,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0
1,1,1,31,4,6,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0
1,3,1,1,70,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0
1,1,1,1,89,6,7,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0
1,3,4,237,62,9,7,1,1,1,1,1,4,0,1,1,0,1,1,0,0,0,0,1,0,0
1,1,2,24,24,12,2,1,1,1,1,1,2,0,1,1,0,1,1,0,0,0,0,1,0,0
1,2,1,27,42,26,3,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0
1,1,1,6,6,6,2,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0
1,1,1,5,22,5,3,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0
1,3,1,17,17,12,1,1,1,1,4,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0
1,2,1,50,132,13,2,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0
1,6,1,41,41,19,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0
1,3,1,11,49,11,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0
1,5,1,25,25,4,3,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0
1,13,1,1,23,3,4,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0
1,1,2,14,28,14,2,1,1,1,1,1,2,0,1,1,0,1,1,0,0,0,0,1,0,0
1,8,1,11,11,10,2,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0
1,1,1,1,107,2,2,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0
1,1,1,122,48,22,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0
1,3,2,6,52,6,4,1,1,1,1,1,2,0,1,1,0,1,1,0,0,0,0,1,0,0
1,3,1,32,40,9,4,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0
1,1,1,1,286,10,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0
1,1,1,62,62,6,4,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0
1,2,1,8,8,8,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0
1,1,1,45,147,16,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0
1,5,1,1,61,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0
1,2,2,5,174,5,6,1,1,1,1,1,2,0,1,1,0,1,1,0,0,0,0,1,0,0
1,1,1,44,212,4,6,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0
1,2,2,1,174,11,2,1,1,1,1,1,2,0,1,1,0,1,1,0,0,0,0,1,0,0
1,3,2,1,360,1,2,1,1,1,1,1,2,0,1,1,0,1,1,0,0,0,0,1,0,0
1,3,1,14,57,10,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0
1,1,2,7,189,5,5,1,1,1,1,1,2,0,1,1,0,1,1,0,0,0,0,1,0,0
1,6,1,67,67,8,4,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0
1,3,1,56,23,7,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0
1,2,1,45,229,13,10,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0
1,4,1,1,18,7,7,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0
1,1,1,1,50,2,2,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0
1,3,2,41,110,12,10,1,1,1,4,1,2,0,1,1,0,1,1,0,0,0,0,0,0,0
1,3,1,1,36,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0
1,6,2,28,35,17,4,1,1,1,1,1,2,0,1,1,0,1,1,0,0,0,0,1,0,0
1,2,3,89,223,18,3,1,1,1,1,1,3,0,1,1,0,1,1,0,0,0,0,1,0,0
1,4,2,3,34,2,4,1,1,1,1,1,2,0,1,1,0,1,1,0,0,0,0,1,0,0
1,2,1,85,21,16,4,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0
1,5,1,58,58,5,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0
1,1,2,37,135,3,3,1,1,1,1,1,2,0,1,1,0,1,1,0,0,0,0,1,0,0
1,2,1,43,57,11,2,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0
1,4,1,4,4,4,8,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0
1,4,2,34,235,11,2,1,1,1,1,1,2,0,1,1,0,1,1,0,0,0,0,1,0,0
1,1,3,7,79,7,5,1,1,1,1,1,3,0,1,1,0,1,1,0,0,0,0,1,0,0
1,1,1,83,83,7,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0
1,1,1,1,8,1,4,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0
1,7,1,1,225,1,1,1,1,1,8,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0
1,1,3,20,4,20,10,1,1,1,3,1,3,0,1,1,0,1,1,0,0,0,0,0,0,0
1,1,1,1,611,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0
1,1,1,6,7,6,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0
1,3,1,1,64,5,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0
1,2,1,78,125,10,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0
1,6,1,1,25,2,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0
1,2,5,44,47,5,5,1,1,1,3,1,5,0,1,1,0,1,1,0,0,0,0,0,0,0
1,2,1,1,96,4,3,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0
1,2,1,1,11,1,2,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0
1,9,1,1,148,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0
1,1,2,7,7,7,2,1,1,1,1,1,2,0,1,1,0,1,1,0,0,0,0,1,0,0
1,2,3,16,14,3,3,1,1,1,1,1,3,0,1,1,0,1,1,0,0,0,0,1,0,0
1,4,1,1,101,3,3,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0
1,5,2,93,41,4,5,1,1,1,1,1,2,0,1,1,0,1,1,0,0,0,0,1,0,0
1,2,1,1,35,2,2,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0
1,2,1,59,34,28,5,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0
1,3,3,2,147,2,3,1,1,1,1,1,3,0,1,1,0,1,1,0,0,0,0,1,0,0
1,1,1,49,49,6,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0
1,3,1,1,106,3,3,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0
1,1,1,1,8,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0
1,1,5,34,34,6,11,1,1,1,1,1,5,0,1,1,0,1,1,0,0,0,0,1,0,0
1,1,2,1,27,5,2,1,1,1,2,1,2,0,1,1,0,1,1,0,0,0,0,0,0,0
1,3,1,1,18,1,6,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0
1,2,2,4,8,3,2,1,1,1,1,1,2,0,1,1,0,1,1,0,0,0,0,1,0,0
1,1,3,2,20,2,5,1,1,1,1,1,3,0,1,1,0,1,1,0,0,0,0,1,0,0
1,1,1,141,18,5,3,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0
1,1,1,134,185,4,3,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0
1,3,1,93,241,15,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0
1,1,1,51,57,4,4,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0
1,4,1,1,33,5,2,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0
1,3,2,7,116,7,8,1,1,1,1,1,2,0,1,1,0,1,1,0,0,0,0,1,0,0
1,1,1,1,72,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0
1,1,2,4,183,2,8,1,1,1,1,1,2,0,1,1,0,1,1,0,0,0,0,1,0,0
1,7,1,23,28,9,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0
1,6,2,71,178,3,9,1,1,1,8,1,2,0,1,1,0,1,1,0,0,0,0,0,0,0
1,1,1,1,11,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0
1,1,1,1,52,2,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0
1,1,1,86,86,6,5,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0
1,2,1,1,79,3,2,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0
1,2,1,5,129,5,2,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0
1,3,2,29,29,2,2,1,1,1,1,1,2,0,1,1,0,1,1,0,0,0,0,1,0,0
1,3,1,1,29,3,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0
1,5,1,36,36,5,3,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0
1,1,1,1,246,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0
1,3,2,35,117,7,6,1,1,1,4,1,2,0,1,1,0,1,1,0,0,0,0,0,0,0
1,2,1,36,7,5,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0
1,3,2,18,45,9,4,1,1,1,1,1,2,0,1,1,0,1,1,0,0,0,0,1,0,0
1,2,1,1,58,1,6,1,1,1,3,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0
1,5,1,95,51,14,2,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0
1,4,1,19,200,19,2,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0
1,10,1,12,54,12,2,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0
1,3,1,92,89,3,5,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0
1,5,2,27,27,10,2,1,1,1,1,1,2,0,1,1,0,1,1,0,0,0,0,1,0,0
1,1,1,19,2,7,3,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0
1,3,1,34,39,3,3,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0
1,1,1,1,177,2,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0
1,2,1,1,112,3,3,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0
1,2,3,45,40,3,5,1,1,1,1,1,3,0,1,1,0,1,1,0,0,0,0,1,0,0
1,2,1,1,83,1,2,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0
1,2,1,63,26,18,4,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0
1,2,1,1,35,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0
1,2,1,1,86,2,2,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0
1,1,1,1,137,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0
1,1,1,1,112,3,3,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0
1,1,5,2,1,2,6,1,1,1,1,1,5,0,1,1,0,1,1,0,0,0,0,1,0,0
1,1,2,46,110,6,2,1,1,1,1,1,2,0,1,1,0,1,1,0,0,0,0,1,0,0
1,3,1,1,52,2,1,1,1,1,4,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0
1,5,1,7,555,3,3,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0
1,1,1,1,111,2,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0
1,1,1,12,12,12,3,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0
1,1,1,1,176,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0
1,1,2,20,387,2,2,1,1,1,1,1,2,0,1,1,0,1,1,0,0,0,0,1,0,0
1,1,2,3,154,3,2,1,1,1,1,1,2,0,1,1,0,1,1,0,0,0,0,1,0,0
1,3,1,54,29,15,3,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0
1,3,1,15,173,13,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0
1,4,2,27,27,27,2,1,1,1,1,1,2,0,1,1,0,1,1,0,0,0,0,1,0,0
1,1,2,19,1,7,5,1,1,1,1,1,2,0,1,1,0,1,1,0,0,0,0,1,0,0
1,3,1,45,356,19,1,1,1,1,4,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0
1,2,1,126,87,12,6,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0
