TCV, , , , , , , , , , , , ,Grammar
p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13
0,2,1,6,109,0,1,0,0,0,2,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0
0,1,1,15,29,0,5,0,0,0,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0
0,0,0,14,63,0,3,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
0,2,0,18,22,0,0,0,0,0,2,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
0,1,0,8,19,0,2,0,0,0,2,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
0,5,0,22,15,0,1,0,1,0,5,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
0,0,0,6,15,0,2,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
0,1,0,31,92,0,1,0,1,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
0,1,0,4,15,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
0,2,0,11,33,0,1,0,0,0,3,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
0,0,0,2,44,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
0,2,0,5,204,0,1,0,0,0,2,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
0,3,0,19,45,0,0,0,0,0,3,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
0,0,0,23,124,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
0,1,1,20,49,0,1,0,0,0,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0
0,0,0,5,87,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
0,0,0,2,43,0,5,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
0,2,0,29,4,0,0,0,0,0,2,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
0,0,0,6,101,0,3,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
0,4,0,9,5,0,0,0,2,0,4,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
0,0,1,31,21,0,1,0,1,0,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0
0,3,0,6,118,0,0,0,1,0,3,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
0,3,0,8,135,0,1,0,0,0,3,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
0,0,0,8,44,0,2,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
0,0,0,36,94,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
0,2,0,6,4,0,0,0,0,0,3,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
0,3,0,13,181,0,0,0,0,0,3,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
0,0,0,10,122,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
0,0,0,12,142,0,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
0,1,0,4,224,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
0,0,0,5,22,0,3,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
0,3,2,0,6,0,4,0,1,0,3,0,2,0,1,1,1,1,0,0,0,1,0,0,0,0
0,1,0,3,2,0,0,0,1,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
0,1,0,1,53,0,0,0,0,0,2,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
0,0,0,1,164,0,6,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
0,0,0,1,245,0,5,0,3,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
0,0,0,2,42,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
0,0,0,1,33,0,2,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
0,0,0,9,113,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
0,1,0,1,220,0,0,0,0,0,2,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
0,2,0,6,127,0,0,0,3,0,2,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
0,0,0,1,36,0,0,0,2,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
0,0,0,4,3,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
0,0,0,9,155,0,1,0,3,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
0,4,2,1,31,0,2,0,1,0,4,0,2,0,1,1,1,1,0,0,0,1,0,0,0,0
0,1,0,3,46,0,1,0,1,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
0,1,1,0,78,0,2,0,0,0,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0
0,0,1,21,26,0,1,0,0,0,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0
0,0,0,7,124,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
0,0,0,4,181,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
0,1,0,8,144,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
0,2,1,0,134,0,1,0,1,0,2,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0
0,1,0,10,40,0,1,0,1,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
0,5,0,4,33,0,0,0,1,0,5,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
0,0,0,9,139,0,5,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
0,0,0,16,79,0,3,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
0,1,1,0,6,0,1,0,3,0,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0
0,3,0,17,158,0,0,0,2,0,4,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
0,0,0,6,70,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
0,0,0,5,188,0,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
0,1,0,4,47,0,2,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
0,2,1,7,92,0,1,0,0,0,2,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0
0,0,0,1,127,0,10,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
0,2,2,0,61,0,3,0,1,0,2,0,2,0,1,1,1,1,0,0,0,1,0,0,0,0
0,2,0,14,154,0,0,0,0,0,2,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
0,1,0,6,194,0,3,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
0,1,1,5,172,0,1,0,0,0,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0
0,0,0,14,206,0,2,0,2,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
0,1,1,62,18,0,1,0,2,0,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0
0,0,0,1,218,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
0,0,0,2,14,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
0,1,0,3,154,0,1,0,1,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
0,4,0,1,54,0,2,0,2,0,4,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
0,0,0,17,81,0,2,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
0,0,0,22,8,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
0,2,0,12,107,0,0,0,0,0,2,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
0,1,0,15,58,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
0,1,1,7,43,0,1,0,0,0,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0
0,0,1,22,86,0,1,0,0,0,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0
0,0,1,6,77,0,1,0,0,0,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0
0,2,0,3,12,0,4,0,1,0,2,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
0,1,0,3,77,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
0,0,0,2,47,0,8,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
0,4,0,1,36,0,0,0,0,0,4,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
0,6,0,14,117,0,1,0,0,0,7,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
0,3,0,1,175,0,0,0,0,0,3,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
0,5,3,2,58,0,4,0,0,0,5,0,3,0,1,1,1,1,0,0,0,1,0,0,0,0
0,5,0,16,113,0,1,0,1,0,6,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
0,0,0,19,78,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
0,0,0,20,43,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
0,0,0,3,80,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
0,1,0,2,95,0,4,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
0,2,0,27,79,0,0,0,0,0,2,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
0,5,0,9,38,0,0,0,0,0,5,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
0,3,0,42,29,0,1,0,0,0,3,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
0,0,1,0,124,0,7,0,2,0,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0
0,2,0,7,187,0,1,0,0,0,2,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
0,3,0,8,185,0,0,0,0,0,3,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
0,1,0,2,58,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
0,0,1,0,140,0,1,0,2,0,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0
0,3,0,7,159,0,4,0,2,0,3,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
0,2,0,8,9,0,0,0,1,0,2,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
0,2,2,10,41,0,3,0,1,0,2,0,2,0,1,1,1,1,0,0,0,1,0,0,0,0
0,1,0,4,96,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
0,1,0,12,182,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
0,1,0,6,21,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
0,1,0,11,3,0,6,0,2,0,2,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
0,2,0,5,20,0,0,0,0,0,2,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
0,1,0,7,12,0,2,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
0,4,0,9,196,0,8,0,2,0,5,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
0,0,0,2,3,0,4,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
0,1,0,12,29,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
0,0,3,1,6,0,5,0,0,0,0,0,3,0,1,1,1,1,0,0,0,1,0,0,0,0
0,0,1,0,12,0,1,0,1,0,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0
0,0,0,4,32,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
0,0,0,3,46,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
0,0,1,25,84,0,5,0,0,0,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0
0,0,0,5,198,0,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
0,0,0,2,17,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
0,1,0,31,47,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
0,4,2,0,28,0,2,0,1,0,4,0,2,0,1,1,1,1,0,0,0,1,0,0,0,0
0,6,1,0,75,0,1,0,0,0,6,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0
0,0,0,1,164,0,2,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
0,5,4,0,139,0,4,0,1,0,5,0,4,0,1,1,1,1,0,0,0,1,0,0,0,0
0,0,1,5,26,0,2,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0
0,0,0,11,120,0,1,0,2,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
0,0,2,6,200,0,8,0,0,0,2,0,2,0,1,1,1,1,0,0,0,1,0,0,0,0
0,2,0,4,396,0,1,0,0,0,3,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
0,0,0,24,118,0,2,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
0,3,0,25,35,0,0,0,0,0,3,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
0,0,0,17,25,0,3,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
0,0,0,8,96,0,4,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
0,1,1,0,50,0,1,0,0,0,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0
0,2,0,51,191,0,0,0,1,0,2,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
0,1,1,21,4,0,1,0,0,0,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0
0,0,0,32,51,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
0,2,0,1,3,0,5,0,0,0,2,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
0,2,1,0,273,0,2,0,0,0,2,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0
0,1,1,5,32,0,1,0,0,0,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0
0,3,0,11,29,0,2,0,0,0,4,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
0,0,1,26,136,0,1,0,0,0,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0
0,0,0,2,28,0,3,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
0,0,0,1,115,0,8,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
0,2,0,3,4,0,0,0,0,0,2,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
0,0,1,9,3,0,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0
0,0,2,1,10,0,2,0,0,0,1,0,2,0,1,1,1,1,0,0,0,1,0,0,0,0
0,2,0,2,115,0,3,0,1,0,3,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
0,1,2,4,14,0,3,0,0,0,2,0,2,0,1,1,1,1,0,0,0,1,0,0,0,0
0,1,1,0,41,0,2,0,1,0,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0
0,0,0,10,95,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
0,0,0,3,263,0,0,0,2,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
0,0,0,7,116,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
0,0,0,20,35,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
0,2,0,1,85,0,0,0,0,0,2,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
0,0,0,30,209,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
0,1,0,2,84,0,5,0,0,0,3,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
0,0,0,5,180,0,6,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
0,2,1,20,51,0,1,0,1,0,2,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0
0,0,0,2,47,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
0,2,0,17,70,0,5,0,1,0,2,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
0,0,0,11,131,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
0,0,1,25,96,0,5,0,0,0,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0
0,3,0,2,23,0,0,0,0,0,3,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
0,1,0,2,216,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
0,0,0,11,69,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
0,0,0,13,59,0,4,0,2,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
0,1,0,4,179,0,0,0,0,0,3,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
0,4,0,9,5,0,0,0,0,0,4,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
0,1,1,12,139,0,7,0,0,0,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0
0,1,0,2,101,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
0,0,0,6,35,0,5,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
0,0,0,2,56,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
0,0,1,16,199,0,13,0,0,0,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0
0,3,1,0,145,0,1,0,1,0,3,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0
0,2,0,1,58,0,4,0,0,0,2,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
0,5,0,16,14,0,1,0,1,0,5,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
0,0,0,4,357,0,0,0,2,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
0,0,1,7,38,0,2,0,1,0,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0
0,2,0,1,74,0,0,0,0,0,2,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
0,0,0,34,33,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
0,4,1,36,93,0,2,0,1,0,4,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0
0,1,0,13,5,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
0,1,1,9,25,0,1,0,0,0,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0
0,4,0,7,130,0,0,0,2,0,5,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
0,0,0,15,68,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
0,0,0,1,3,0,2,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
0,0,1,5,32,0,1,0,0,0,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0
0,0,0,27,12,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
0,6,0,2,12,0,0,0,0,0,7,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
0,1,1,4,9,0,5,0,0,0,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0
0,1,0,6,200,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
0,0,0,18,53,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
0,3,1,0,19,0,2,0,0,0,6,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0
0,0,0,14,6,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
0,5,0,2,79,0,0,0,2,0,5,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
0,3,2,1,226,0,4,0,0,0,3,0,2,0,1,1,1,1,0,0,0,1,0,0,0,0
0,1,0,27,96,0,0,0,1,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
0,1,4,0,370,0,5,0,0,0,2,0,4,0,1,1,1,1,0,0,0,1,0,0,0,0
0,3,0,11,122,0,1,0,0,0,3,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
0,0,0,19,232,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
0,1,0,2,111,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
0,2,0,8,60,0,0,0,0,0,2,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
0,1,0,8,1,0,2,0,1,0,2,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
0,2,0,3,16,0,0,0,1,0,2,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
0,3,1,0,78,0,1,0,1,0,3,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0
0,0,0,14,60,0,2,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
0,0,0,47,17,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
0,0,0,1,92,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
0,7,0,3,24,0,1,0,1,0,7,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
0,0,0,19,293,0,2,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
0,1,0,2,249,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
0,4,0,2,36,0,5,0,0,0,4,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
0,0,1,11,35,0,2,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0
0,3,0,18,9,0,1,0,1,0,3,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
0,5,0,2,84,0,11,0,1,0,5,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
0,0,0,11,70,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
0,6,0,3,17,0,0,0,3,0,6,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
0,4,0,8,7,0,2,0,0,0,4,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
0,0,1,14,101,0,2,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0
0,0,0,7,51,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
0,1,0,23,9,0,4,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
