p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13
1,1,1,2,1,14,1,1,1,2,1,1,4
1,1,1,1,1,32,1,1,1,8,1,1,2
1,1,1,1,1,53,1,1,1,3,1,1,7
1,1,1,2,1,9,1,1,1,1,1,1,1
1,1,1,1,1,20,1,1,1,2,1,1,2
1,1,1,1,1,1,1,1,1,3,1,1,1
1,1,1,1,1,57,1,1,1,4,1,1,2
1,1,1,2,1,4,1,1,1,2,1,1,4
1,1,1,2,1,14,1,1,1,11,1,1,1
1,1,1,1,1,5,1,1,1,9,1,1,5
1,1,1,1,1,25,1,1,1,6,1,1,3
1,1,1,1,1,71,1,1,1,1,1,1,2
1,1,1,4,1,131,1,1,1,1,1,1,1
1,1,1,2,1,6,1,1,1,16,1,1,1
1,1,1,3,1,20,1,1,1,1,1,1,1
1,1,1,2,1,101,1,1,1,5,1,1,1
1,1,1,3,1,23,1,1,1,8,1,1,1
1,1,1,3,1,5,1,1,1,2,1,1,1
1,1,1,1,1,89,1,1,1,4,1,1,2
1,1,1,1,1,4,1,1,1,1,1,1,4
1,1,1,3,1,4,1,1,1,1,1,1,2
1,1,1,1,1,20,1,1,1,9,1,1,2
1,1,1,1,1,39,1,1,1,1,1,1,2
1,1,1,1,1,16,1,1,1,6,1,1,3
1,1,1,1,1,16,1,1,1,3,1,1,2
1,1,1,3,1,14,1,1,1,4,1,1,1
1,1,1,1,1,52,1,1,1,6,1,1,5
1,1,1,1,1,4,1,1,1,1,1,1,4
1,1,1,2,1,18,1,1,1,3,1,1,1
1,1,1,3,1,21,1,1,1,5,1,1,1
1,1,1,1,1,32,1,1,1,1,1,1,7
1,1,1,1,1,21,1,1,1,11,1,1,2
1,1,1,1,1,21,1,1,1,9,1,1,3
1,1,1,1,1,3,1,1,1,2,1,1,3
1,1,1,1,1,13,1,1,1,4,1,1,2
1,1,1,1,1,45,1,1,1,6,1,1,8
1,1,1,5,1,27,1,1,1,1,1,1,1
1,1,1,1,1,8,1,1,1,1,1,1,4
1,1,1,1,1,30,1,1,1,1,1,1,3
1,1,1,1,1,1,1,1,1,3,1,1,1
1,1,1,1,1,38,1,1,1,3,1,1,2
1,1,1,1,1,63,1,1,1,7,1,1,3
1,1,1,1,1,3,1,1,1,2,1,1,3
1,1,1,1,1,22,1,1,1,1,1,1,5
1,1,1,1,1,14,1,1,1,15,1,1,4
1,1,1,1,1,7,1,1,1,2,1,1,2
1,1,1,3,1,6,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,2,1,1,1
1,1,1,3,1,44,1,1,1,2,1,1,1
1,1,1,1,1,31,1,1,1,8,1,1,2
1,1,1,1,1,5,1,1,1,12,1,1,4
1,1,1,3,1,69,1,1,1,6,1,1,5
1,1,1,1,1,47,1,1,1,8,1,1,4
1,1,1,1,1,84,1,1,1,2,1,1,6
1,1,1,2,1,42,1,1,1,12,1,1,1
1,1,1,1,1,44,1,1,1,2,1,1,4
1,1,1,1,1,41,1,1,1,1,1,1,7
1,1,1,1,1,10,1,1,1,1,1,1,6
1,1,1,1,1,16,1,1,1,1,1,1,11
1,1,1,1,1,49,1,1,1,4,1,1,3
1,1,1,1,1,147,1,1,1,8,1,1,4
1,1,1,1,1,4,1,1,1,8,1,1,2
1,1,1,3,1,12,1,1,1,2,1,1,1
1,1,1,2,1,14,1,1,1,7,1,1,1
1,1,1,2,1,16,1,1,1,1,1,1,4
1,1,1,3,1,15,1,1,1,1,1,1,1
1,1,1,3,1,23,1,1,1,14,1,1,1
1,1,1,2,1,39,1,1,1,3,1,1,1
1,1,1,1,1,2,1,1,1,6,1,1,2
1,1,1,1,1,23,1,1,1,8,1,1,4
1,1,1,1,1,2,1,1,1,4,1,1,2
1,1,1,3,1,87,1,1,1,4,1,1,1
1,1,1,1,1,44,1,1,1,5,1,1,5
1,1,1,1,1,56,1,1,1,3,1,1,3
1,1,1,2,1,43,1,1,1,3,1,1,1
1,1,1,1,1,36,1,1,1,1,1,1,3
1,1,1,1,1,15,1,1,1,9,1,1,3
1,1,1,1,1,21,1,1,1,3,1,1,2
1,1,1,2,1,4,1,1,1,3,1,1,1
1,1,1,1,1,54,1,1,1,16,1,1,3
1,1,1,1,1,1,1,1,1,2,1,1,1
1,1,1,2,1,3,1,1,1,24,1,1,1
1,1,1,2,1,46,1,1,1,10,1,1,4
1,1,1,3,1,12,1,1,1,1,1,1,1
1,1,1,2,1,20,1,1,1,4,1,1,1
1,1,1,1,1,112,1,1,1,4,1,1,2
1,1,1,2,1,4,1,1,1,5,1,1,1
1,1,1,1,1,2,1,1,1,12,1,1,1
1,1,1,5,1,8,1,1,1,3,1,1,2
1,1,1,1,1,3,1,1,1,1,1,1,1
1,1,1,1,1,61,1,1,1,2,1,1,4
1,1,1,3,1,21,1,1,1,2,1,1,2
1,1,1,1,1,23,1,1,1,2,1,1,3
1,1,1,1,1,57,1,1,1,3,1,1,7
1,1,1,1,1,6,1,1,1,3,1,1,6
1,1,1,1,1,29,1,1,1,1,1,1,2
1,1,1,1,1,13,1,1,1,1,1,1,4
1,1,1,2,1,7,1,1,1,11,1,1,1
1,1,1,1,1,1,1,1,1,5,1,1,1
1,1,1,2,1,31,1,1,1,7,1,1,1
1,1,1,1,1,1,1,1,1,13,1,1,1
1,1,1,1,1,46,1,1,1,3,1,1,2
1,1,1,1,1,10,1,1,1,4,1,1,2
1,1,1,5,1,63,1,1,1,2,1,1,1
1,1,1,1,1,42,1,1,1,1,1,1,11
1,1,1,1,1,36,1,1,1,2,1,1,5
1,1,1,1,1,16,1,1,1,24,1,1,2
1,1,1,1,1,36,1,1,1,1,1,1,3
1,1,1,1,1,2,1,1,1,1,1,1,2
1,1,1,3,1,41,1,1,1,3,1,1,2
1,1,1,1,1,22,1,1,1,1,1,1,2
1,1,1,1,1,25,1,1,1,1,1,1,3
1,1,1,1,1,19,1,1,1,16,1,1,4
1,1,1,1,1,2,1,1,1,6,1,1,1
1,1,1,1,1,8,1,1,1,2,1,1,3
1,1,1,1,1,41,1,1,1,1,1,1,2
1,1,1,1,1,5,1,1,1,3,1,1,4
1,1,1,1,1,12,1,1,1,17,1,1,5
1,1,1,2,1,15,1,1,1,16,1,1,1
1,1,1,1,1,123,1,1,1,4,1,1,2
1,1,1,2,1,29,1,1,1,4,1,1,1
1,1,1,1,1,5,1,1,1,3,1,1,1
1,1,1,2,1,7,1,1,1,2,1,1,1
1,1,1,5,1,8,1,1,1,1,1,1,1
1,1,1,1,1,12,1,1,1,15,1,1,3
1,1,1,2,1,10,1,1,1,7,1,1,5
1,1,1,5,1,36,1,1,1,5,1,1,1
1,1,1,1,1,31,1,1,1,3,1,1,3
1,1,1,2,1,10,1,1,1,3,1,1,1
1,1,1,1,1,39,1,1,1,4,1,1,3
1,1,1,1,1,60,1,1,1,10,1,1,4
1,1,1,2,1,35,1,1,1,1,1,1,1
1,1,1,1,1,72,1,1,1,7,1,1,2
1,1,1,1,1,25,1,1,1,1,1,1,2
1,1,1,1,1,4,1,1,1,8,1,1,2
1,1,1,1,1,11,1,1,1,2,1,1,6
1,1,1,1,1,7,1,1,1,4,1,1,3
1,1,1,1,1,11,1,1,1,1,1,1,4
1,1,1,2,1,14,1,1,1,12,1,1,6
1,1,1,4,1,38,1,1,1,4,1,1,1
1,1,1,1,1,44,1,1,1,3,1,1,4
1,1,1,1,1,74,1,1,1,3,1,1,3
1,1,1,1,1,11,1,1,1,7,1,1,2
1,1,1,1,1,10,1,1,1,4,1,1,7
1,1,1,4,1,36,1,1,1,11,1,1,1
1,1,1,1,1,4,1,1,1,12,1,1,3
1,1,1,1,1,24,1,1,1,1,1,1,2
1,1,1,1,1,12,1,1,1,6,1,1,4
1,1,1,1,1,5,1,1,1,2,1,1,5
1,1,1,2,1,38,1,1,1,6,1,1,1
1,1,1,1,1,19,1,1,1,3,1,1,2
1,1,1,4,1,17,1,1,1,3,1,1,2
1,1,1,3,1,5,1,1,1,3,1,1,1
1,1,1,2,1,13,1,1,1,15,1,1,1
1,1,1,1,1,11,1,1,1,6,1,1,3
1,1,1,5,1,38,1,1,1,1,1,1,1
1,1,1,2,1,42,1,1,1,9,1,1,1
1,1,1,1,1,56,1,1,1,8,1,1,2
1,1,1,1,1,19,1,1,1,3,1,1,3
1,1,1,1,1,15,1,1,1,10,1,1,2
1,1,1,1,1,12,1,1,1,11,1,1,2
1,1,1,1,1,29,1,1,1,3,1,1,2
1,1,1,1,1,83,1,1,1,11,1,1,3
1,1,1,1,1,50,1,1,1,5,1,1,8
1,1,1,4,1,10,1,1,1,2,1,1,1
1,1,1,3,1,51,1,1,1,11,1,1,1
1,1,1,1,1,7,1,1,1,14,1,1,2
1,1,1,1,1,37,1,1,1,3,1,1,2
1,1,1,1,1,1,1,1,1,19,1,1,1
1,1,1,1,1,89,1,1,1,11,1,1,2
1,1,1,5,1,12,1,1,1,1,1,1,2
1,1,1,1,1,4,1,1,1,3,1,1,2
1,1,1,4,1,16,1,1,1,2,1,1,1
1,1,1,2,1,48,1,1,1,9,1,1,1
1,1,1,1,1,27,1,1,1,1,1,1,6
1,1,1,3,1,78,1,1,1,8,1,1,1
1,1,1,1,1,23,1,1,1,2,1,1,4
1,1,1,1,1,20,1,1,1,2,1,1,5
1,1,1,3,1,25,1,1,1,2,1,1,1
1,1,1,1,1,9,1,1,1,5,1,1,2
1,1,1,1,1,13,1,1,1,5,1,1,2
1,1,1,4,1,105,1,1,1,4,1,1,1
1,1,1,5,1,16,1,1,1,24,1,1,2
1,1,1,3,1,14,1,1,1,2,1,1,1
1,1,1,1,1,38,1,1,1,4,1,1,2
1,1,1,2,1,7,1,1,1,4,1,1,1
1,1,1,1,1,28,1,1,1,2,1,1,3
1,1,1,1,1,58,1,1,1,8,1,1,5
1,1,1,1,1,17,1,1,1,5,1,1,4
1,1,1,1,1,1,1,1,1,8,1,1,1
1,1,1,2,1,28,1,1,1,1,1,1,1
1,1,1,1,1,4,1,1,1,3,1,1,4
1,1,1,1,1,49,1,1,1,3,1,1,8
1,1,1,2,1,53,1,1,1,2,1,1,3
1,1,1,4,1,45,1,1,1,5,1,1,1
1,1,1,1,1,7,1,1,1,2,1,1,6
1,1,1,3,1,12,1,1,1,1,1,1,1
1,1,1,1,1,87,1,1,1,2,1,1,9
1,1,1,1,1,9,1,1,1,3,1,1,4
1,1,1,1,1,4,1,1,1,10,1,1,1
1,1,1,1,1,2,1,1,1,10,1,1,2
1,1,1,1,1,91,1,1,1,7,1,1,2
1,1,1,1,1,15,1,1,1,1,1,1,2
1,1,1,2,1,8,1,1,1,3,1,1,1
1,1,1,2,1,51,1,1,1,1,1,1,1
1,1,1,4,1,38,1,1,1,3,1,1,2
1,1,1,3,1,22,1,1,1,2,1,1,1
1,1,1,2,1,35,1,1,1,3,1,1,1
1,1,1,1,1,46,1,1,1,4,1,1,4
1,1,1,1,1,8,1,1,1,3,1,1,2
1,1,1,1,1,1,1,1,1,3,1,1,1
1,1,1,4,1,13,1,1,1,1,1,1,1
1,1,1,3,1,18,1,1,1,5,1,1,2
1,1,1,2,1,33,1,1,1,1,1,1,8
1,1,1,1,1,17,1,1,1,2,1,1,2
1,1,1,1,1,123,1,1,1,13,1,1,2
1,1,1,1,1,8,1,1,1,11,1,1,7
1,1,1,1,1,7,1,1,1,25,1,1,2
1,1,1,1,1,16,1,1,1,1,1,1,11
1,1,1,2,1,29,1,1,1,10,1,1,1
1,1,1,1,1,64,1,1,1,9,1,1,3
1,1,1,2,1,82,1,1,1,2,1,1,1
1,1,1,1,1,24,1,1,1,3,1,1,3
1,1,1,1,1,13,1,1,1,7,1,1,5
1,1,1,3,1,6,1,1,1,3,1,1,2
1,1,1,1,1,12,1,1,1,4,1,1,2
1,1,1,4,1,118,1,1,1,3,1,1,1
1,1,1,1,1,39,1,1,1,16,1,1,4
1,1,1,2,1,22,1,1,1,1,1,1,1
1,1,1,1,1,56,1,1,1,2,1,1,3
1,1,1,1,1,53,1,1,1,10,1,1,4
1,1,1,2,1,6,1,1,1,9,1,1,1
1,1,1,2,1,21,1,1,1,4,1,1,1
1,1,1,5,1,45,1,1,1,5,1,1,2
1,1,1,1,1,63,1,1,1,11,1,1,2
1,1,1,1,1,14,1,1,1,7,1,1,3
1,1,1,3,1,41,1,1,1,1,1,1,1
1,1,1,2,1,11,1,1,1,12,1,1,1
1,1,1,2,1,8,1,1,1,1,1,1,1
1,1,1,2,1,93,1,1,1,10,1,1,4
1,1,1,1,1,32,1,1,1,2,1,1,8
1,1,1,1,1,66,1,1,1,3,1,1,4
1,1,1,1,1,55,1,1,1,4,1,1,6
1,1,1,1,1,8,1,1,1,3,1,1,3
1,1,1,1,1,1,1,1,1,6,1,1,1
1,1,1,3,1,27,1,1,1,4,1,1,2
1,1,1,1,1,19,1,1,1,1,1,1,2
1,1,1,1,1,59,1,1,1,10,1,1,4
1,1,1,1,1,1,1,1,1,4,1,1,1
1,1,1,1,1,4,1,1,1,5,1,1,4
1,1,1,1,1,14,1,1,1,2,1,1,2
1,1,1,1,1,15,1,1,1,5,1,1,3
1,1,1,3,1,56,1,1,1,17,1,1,1
1,1,1,1,1,14,1,1,1,3,1,1,6
1,1,1,3,1,82,1,1,1,1,1,1,1
1,1,1,6,1,45,1,1,1,3,1,1,1
1,1,1,1,1,71,1,1,1,12,1,1,5
1,1,1,2,1,13,1,1,1,4,1,1,1
1,1,1,1,1,19,1,1,1,1,1,1,2
1,1,1,1,1,3,1,1,1,13,1,1,1
1,1,1,1,1,85,1,1,1,1,1,1,3
1,1,1,2,1,4,1,1,1,3,1,1,1
1,1,1,2,1,10,1,1,1,5,1,1,1
1,1,1,2,1,71,1,1,1,4,1,1,1
1,1,1,7,1,10,1,1,1,2,1,1,1
1,1,1,1,1,83,1,1,1,2,1,1,3
1,1,1,1,1,132,1,1,1,6,1,1,5
1,1,1,1,1,4,1,1,1,14,1,1,2
1,1,1,1,1,2,1,1,1,9,1,1,1
1,1,1,1,1,12,1,1,1,14,1,1,3
1,1,1,2,1,65,1,1,1,3,1,1,1
1,1,1,2,1,37,1,1,1,3,1,1,4
1,1,1,2,1,18,1,1,1,8,1,1,3
1,1,1,1,1,37,1,1,1,5,1,1,2
1,1,1,1,1,16,1,1,1,4,1,1,4
1,1,1,1,1,59,1,1,1,1,1,1,2
1,1,1,1,1,6,1,1,1,8,1,1,2
1,1,1,3,1,64,1,1,1,4,1,1,2
1,1,1,2,1,8,1,1,1,12,1,1,4
1,1,1,3,1,13,1,1,1,5,1,1,1
1,1,1,2,1,33,1,1,1,5,1,1,1
1,1,1,2,1,35,1,1,1,3,1,1,1
1,1,1,1,1,32,1,1,1,1,1,1,2
1,1,1,1,1,18,1,1,1,1,1,1,7
1,1,1,1,1,69,1,1,1,1,1,1,2
1,1,1,2,1,89,1,1,1,3,1,1,9
1,1,1,1,1,1,1,1,1,6,1,1,1
1,1,1,1,1,11,1,1,1,2,1,1,2
1,1,1,1,1,30,1,1,1,5,1,1,3
1,1,1,2,1,46,1,1,1,3,1,1,1
1,1,1,1,1,29,1,1,1,9,1,1,2
1,1,1,2,1,44,1,1,1,2,1,1,1
1,1,1,1,1,32,1,1,1,3,1,1,9
1,1,1,1,1,76,1,1,1,4,1,1,2
1,1,1,3,1,12,1,1,1,4,1,1,2
1,1,1,3,1,23,1,1,1,1,1,1,1
1,1,1,2,1,6,1,1,1,1,1,1,1
1,1,1,1,1,4,1,1,1,5,1,1,4
1,1,1,2,1,72,1,1,1,2,1,1,1
1,1,1,1,1,59,1,1,1,6,1,1,7
1,1,1,1,1,15,1,1,1,4,1,1,3
1,1,1,1,1,18,1,1,1,3,1,1,6
1,1,1,1,1,7,1,1,1,1,1,1,2
1,1,1,3,1,6,1,1,1,5,1,1,1
1,1,1,1,1,1,1,1,1,5,1,1,1
1,1,1,2,1,13,1,1,1,11,1,1,13
1,1,1,1,1,8,1,1,1,2,1,1,3
1,1,1,1,1,2,1,1,1,3,1,1,2
1,1,1,2,1,27,1,1,1,1,1,1,1
1,1,1,2,1,60,1,1,1,8,1,1,1
1,1,1,1,1,1,1,1,1,12,1,1,1
1,1,1,3,1,19,1,1,1,1,1,1,1
1,1,1,2,1,50,1,1,1,2,1,1,1
1,1,1,1,1,8,1,1,1,3,1,1,4
1,1,1,1,1,9,1,1,1,5,1,1,4
1,1,1,1,1,2,1,1,1,6,1,1,1
1,1,1,2,1,65,1,1,1,5,1,1,1
1,1,1,1,1,2,1,1,1,5,1,1,2
1,1,1,1,1,14,1,1,1,15,1,1,3
1,1,1,1,1,13,1,1,1,6,1,1,2
1,1,1,1,1,5,1,1,1,4,1,1,2
1,1,1,1,1,20,1,1,1,3,1,1,7
1,1,1,2,1,3,1,1,1,14,1,1,1
1,1,1,2,1,7,1,1,1,2,1,1,1
1,1,1,3,1,85,1,1,1,2,1,1,1
1,1,1,1,1,22,1,1,1,8,1,1,4
1,1,1,2,1,3,1,1,1,1,1,1,3
1,1,1,1,1,28,1,1,1,3,1,1,3
1,1,1,2,1,21,1,1,1,5,1,1,1
1,1,1,2,1,20,1,1,1,4,1,1,1
1,1,1,1,1,1,1,1,1,6,1,1,1
1,1,1,1,1,7,1,1,1,9,1,1,4
1,1,1,1,1,1,1,1,1,2,1,1,1
1,1,1,1,1,37,1,1,1,2,1,1,2
1,1,1,2,1,4,1,1,1,3,1,1,1
1,1,1,1,1,9,1,1,1,2,1,1,2
1,1,1,1,1,72,1,1,1,5,1,1,2
1,1,1,2,1,30,1,1,1,3,1,1,1
1,1,1,1,1,9,1,1,1,7,1,1,4
1,1,1,1,1,39,1,1,1,1,1,1,2
1,1,1,1,1,8,1,1,1,6,1,1,4
1,1,1,3,1,7,1,1,1,3,1,1,2
1,1,1,3,1,218,1,1,1,9,1,1,1
1,1,1,1,1,7,1,1,1,10,1,1,3
1,1,1,1,1,70,1,1,1,3,1,1,4
1,1,1,1,1,3,1,1,1,1,1,1,2
1,1,1,2,1,30,1,1,1,3,1,1,1
1,1,1,2,1,27,1,1,1,7,1,1,1
1,1,1,1,1,9,1,1,1,6,1,1,2
1,1,1,4,1,51,1,1,1,38,1,1,1
1,1,1,1,1,15,1,1,1,2,1,1,3
1,1,1,1,1,16,1,1,1,1,1,1,2
1,1,1,1,1,5,1,1,1,2,1,1,4
1,1,1,1,1,18,1,1,1,2,1,1,10
1,1,1,1,1,5,1,1,1,1,1,1,3
1,1,1,1,1,47,1,1,1,17,1,1,5
1,1,1,5,1,31,1,1,1,2,1,1,1
1,1,1,1,1,6,1,1,1,9,1,1,3
1,1,1,1,1,7,1,1,1,13,1,1,7
1,1,1,1,1,30,1,1,1,7,1,1,2
1,1,1,1,1,44,1,1,1,8,1,1,4
1,1,1,1,1,231,1,1,1,1,1,1,4
1,1,1,7,1,40,1,1,1,1,1,1,1
1,1,1,1,1,3,1,1,1,6,1,1,3
1,1,1,2,1,9,1,1,1,1,1,1,1
1,1,1,1,1,13,1,1,1,9,1,1,2
1,1,1,2,1,14,1,1,1,5,1,1,1
1,1,1,1,1,18,1,1,1,1,1,1,6
1,1,1,1,1,1,1,1,1,5,1,1,1
1,1,1,1,1,21,1,1,1,2,1,1,6
1,1,1,1,1,5,1,1,1,1,1,1,2
1,1,1,1,1,6,1,1,1,7,1,1,4
1,1,1,5,1,34,1,1,1,2,1,1,1
1,1,1,7,1,88,1,1,1,3,1,1,1
1,1,1,1,1,39,1,1,1,3,1,1,4
1,1,1,1,1,18,1,1,1,3,1,1,2
1,1,1,1,1,6,1,1,1,20,1,1,2
1,1,1,3,1,15,1,1,1,4,1,1,2
1,1,1,1,1,13,1,1,1,5,1,1,2
1,1,1,2,1,15,1,1,1,2,1,1,1
1,1,1,1,1,39,1,1,1,2,1,1,2
1,1,1,1,1,64,1,1,1,5,1,1,3
1,1,1,1,1,16,1,1,1,12,1,1,3
1,1,1,4,1,7,1,1,1,2,1,1,1
1,1,1,1,1,63,1,1,1,3,1,1,3
1,1,1,1,1,1,1,1,1,4,1,1,1
1,1,1,2,1,35,1,1,1,8,1,1,1
1,1,1,2,1,149,1,1,1,4,1,1,1
1,1,1,1,1,28,1,1,1,1,1,1,6
1,1,1,3,1,34,1,1,1,1,1,1,1
1,1,1,2,1,20,1,1,1,3,1,1,1
1,1,1,4,1,8,1,1,1,4,1,1,1
1,1,1,2,1,16,1,1,1,1,1,1,1
1,1,1,2,1,41,1,1,1,3,1,1,1
1,1,1,1,1,46,1,1,1,7,1,1,2
1,1,1,1,1,7,1,1,1,6,1,1,3
1,1,1,1,1,20,1,1,1,8,1,1,2
1,1,1,1,1,2,1,1,1,13,1,1,2
1,1,1,1,1,3,1,1,1,5,1,1,2
1,1,1,1,1,111,1,1,1,2,1,1,12
1,1,1,4,1,5,1,1,1,10,1,1,1
1,1,1,1,1,4,1,1,1,7,1,1,2
1,1,1,1,1,11,1,1,1,7,1,1,8
1,1,1,2,1,18,1,1,1,5,1,1,1
1,1,1,2,1,4,1,1,1,2,1,1,1
1,1,1,1,1,1,1,1,1,6,1,1,1
1,1,1,1,1,3,1,1,1,2,1,1,1
1,1,1,2,1,18,1,1,1,1,1,1,1
1,1,1,1,1,2,1,1,1,3,1,1,2
1,1,1,4,1,53,1,1,1,2,1,1,3
1,1,1,1,1,2,1,1,1,4,1,1,2
1,1,1,5,1,17,1,1,1,5,1,1,1
1,1,1,2,1,6,1,1,1,4,1,1,5
1,1,1,1,1,40,1,1,1,4,1,1,2
1,1,1,3,1,28,1,1,1,10,1,1,1
1,1,1,1,1,5,1,1,1,2,1,1,5
1,1,1,1,1,43,1,1,1,16,1,1,2
1,1,1,1,1,110,1,1,1,3,1,1,5
1,1,1,2,1,98,1,1,1,1,1,1,1
1,1,1,2,1,70,1,1,1,2,1,1,1
1,1,1,2,1,32,1,1,1,2,1,1,1
1,1,1,2,1,7,1,1,1,3,1,1,1
1,1,1,1,1,17,1,1,1,6,1,1,2
1,1,1,1,1,37,1,1,1,6,1,1,3
1,1,1,1,1,34,1,1,1,1,1,1,2
1,1,1,1,1,41,1,1,1,8,1,1,2
1,1,1,2,1,225,1,1,1,5,1,1,3
1,1,1,6,1,19,1,1,1,4,1,1,3
1,1,1,1,1,22,1,1,1,6,1,1,5
1,1,1,1,1,7,1,1,1,14,1,1,2
1,1,1,2,1,47,1,1,1,2,1,1,1
1,1,1,4,1,10,1,1,1,1,1,1,1
1,1,1,1,1,40,1,1,1,1,1,1,5
1,1,1,2,1,28,1,1,1,1,1,1,1
1,1,1,1,1,15,1,1,1,3,1,1,2
1,1,1,1,1,90,1,1,1,4,1,1,7
1,1,1,2,1,18,1,1,1,4,1,1,1
1,1,1,1,1,52,1,1,1,8,1,1,2
1,1,1,1,1,3,1,1,1,10,1,1,2
1,1,1,3,1,39,1,1,1,1,1,1,1
1,1,1,4,1,17,1,1,1,6,1,1,1
1,1,1,1,1,4,1,1,1,7,1,1,2
1,1,1,1,1,58,1,1,1,3,1,1,7
1,1,1,2,1,51,1,1,1,5,1,1,1
1,1,1,1,1,32,1,1,1,1,1,1,3
1,1,1,1,1,47,1,1,1,1,1,1,2
1,1,1,5,1,29,1,1,1,3,1,1,1
1,1,1,5,1,6,1,1,1,3,1,1,1
1,1,1,4,1,10,1,1,1,1,1,1,1
1,1,1,2,1,19,1,1,1,7,1,1,1
1,1,1,1,1,1,1,1,1,23,1,1,1
1,1,1,3,1,13,1,1,1,7,1,1,2
1,1,1,2,1,106,1,1,1,15,1,1,1
1,1,1,2,1,8,1,1,1,5,1,1,1
1,1,1,1,1,72,1,1,1,2,1,1,4
1,1,1,2,1,5,1,1,1,14,1,1,1
1,1,1,2,1,131,1,1,1,7,1,1,1
1,1,1,1,1,100,1,1,1,8,1,1,3
1,1,1,1,1,25,1,1,1,7,1,1,7
1,1,1,4,1,27,1,1,1,12,1,1,8
1,1,1,3,1,43,1,1,1,11,1,1,1
1,1,1,2,1,16,1,1,1,4,1,1,1
1,1,1,1,1,31,1,1,1,9,1,1,2
1,1,1,1,1,11,1,1,1,1,1,1,7
1,1,1,1,1,36,1,1,1,4,1,1,2
1,1,1,1,1,25,1,1,1,3,1,1,4
1,1,1,1,1,57,1,1,1,6,1,1,4
1,1,1,1,1,4,1,1,1,7,1,1,2
1,1,1,1,1,16,1,1,1,6,1,1,3
1,1,1,1,1,18,1,1,1,7,1,1,2
1,1,1,2,1,43,1,1,1,6,1,1,8
1,1,1,2,1,15,1,1,1,5,1,1,7
1,1,1,1,1,40,1,1,1,5,1,1,2
1,1,1,2,1,9,1,1,1,2,1,1,4
1,1,1,1,1,68,1,1,1,1,1,1,3
1,1,1,1,1,51,1,1,1,4,1,1,4
1,1,1,1,1,8,1,1,1,5,1,1,7
